"SCountry","TCountry","Intensity"
"South Africa","Botswana",-2
"China","Brazil",-23
"France","Brazil",-9
"Haiti","Brazil",-6.5
"Morocco","Brazil",-0.4
"South Africa","Brazil",-5.8
"Spain","Brazil",-2
"Turkey","Brazil",-2
"Ukraine","Brazil",-5.6
"United Kingdom","Brazil",-30
"United States","Brazil",-6.8
"Austria","Bulgaria",-9.2
"Belgium","Bulgaria",-4.4
"Czech Republic","Bulgaria",-2
"Greece","Bulgaria",-0.3
"Libya","Bulgaria",-54
"Romania","Bulgaria",-2
"United Kingdom","Bulgaria",-2
"United States","Bulgaria",-7.2
"France","Burundi",-19
"South Africa","Burundi",-7.2
"China","Cambodia",-10
"France","Cambodia",-2
"United Kingdom","Cambodia",-9
"United States","Cambodia",-0.3
"Peru","Cameroon",-5
"Afghanistan","Canada",-59
"China","Canada",-4.4
"Costa Rica","Canada",-5
"Iran","Canada",-2
"New Zealand","Canada",-16
"Pakistan","Canada",-10
"Russia","Canada",-4
"South Korea","Canada",-10
"Spain","Canada",-10
"Trinidad and Tobago","Canada",-5
"United Kingdom","Canada",-10
"United States","Canada",-60
"India","Central African Republic",-9
"Belgium","Chad",-10
"Sudan","Chad",-39
"United States","Chad",-5
"Croatia","Chile",-10
"Ecuador","Chile",-10
"Malta","Chile",-2
"Panama","Chile",-2
"Philippines","Chile",-13
"Spain","Chile",-5
"United States","Chile",-15
"Australia","China",-0.4
"Brazil","China",-15
"France","China",-2
"Germany","China",-9
"Hong Kong","China",-13
"Italy","China",-5
"Japan","China",-97.3
"Laos","China",-5
"Malta","China",-5
"Marshall Islands","China",-2
"Nepal","China",-7
"New Zealand","China",-7
"Poland","China",-5
"Romania","China",-2
"Russia","China",-22.4
"Singapore","China",-15
"South Africa","China",-5
"South Korea","China",-49.4
"Taiwan","China",-94.4
"Ukraine","China",-10
"United Kingdom","China",-7
"United States","China",-198.6
"Bolivia","Colombia",-5.6
"Chile","Colombia",-10
"Costa Rica","Colombia",-5
"Ecuador","Colombia",-9
"France","Colombia",-11
"India","Colombia",-47
"Mexico","Colombia",-10
"Nicaragua","Colombia",-2
"Pakistan","Colombia",-29.5
"Panama","Colombia",-2
"Spain","Colombia",-10
"United States","Colombia",-37
"Venezuela","Colombia",-24.2
"Democratic Republic of Congo","Congo",-4
"Nepal","Congo",-10
"Rwanda","Congo",-32
"South Africa","Congo",-5
"Uganda","Congo",-13.9
"Grenada","Costa Rica",-10
"Nicaragua","Costa Rica",-4
"Puerto Rico","Costa Rica",-4
"Czech Republic","Cote d'Ivoire",-2
"France","Cote d'Ivoire",-49.2
"Greece","Cote d'Ivoire",-4.4
"Nigeria","Cote d'Ivoire",-2
"South Africa","Cote d'Ivoire",-7.2
"United States","Cote d'Ivoire",-4
"Bosnia and Herzegovina","Croatia",-5
"France","Croatia",-2
"Germany","Croatia",-10
"Netherlands","Croatia",-15
"Serbia","Croatia",-10
"Slovenia","Croatia",-9
"Switzerland","Croatia",-8
"Ukraine","Croatia",-6.5
"United Kingdom","Croatia",-2
"Belgium","Cuba",-4
"Brazil","Cuba",-2
"Canada","Cuba",-10
"France","Cuba",-5
"Russia","Cuba",-2
"Spain","Cuba",-5
"United States","Cuba",-50.1
"Turkey","Cyprus",-46.6
"United States","Cyprus",-7
"Bahamas","Czech Republic",-20
"Belarus","Czech Republic",-9.5
"Iran","Czech Republic",-72.2
"Myanmar","Czech Republic",-9
"Portugal","Czech Republic",-5
"United States","Czech Republic",-17
"Congo","Democratic Republic of Congo",-7.2
"Malawi","Democratic Republic of Congo",-10
"Rwanda","Democratic Republic of Congo",-7
"South Africa","Democratic Republic of Congo",-7.2
"Uganda","Democratic Republic of Congo",-21.5
"Bosnia and Herzegovina","Denmark",-5
"Estonia","Denmark",-0.4
"Finland","Denmark",-0.4
"France","Denmark",-4
"Greece","Denmark",-10
"Iraq","Denmark",-10
"Netherlands","Denmark",-0.4
"United States","Dominican Republic",-5
"Chile","Ecuador",-10
"France","Ecuador",-0.4
"United States","Ecuador",-2
"Venezuela","Ecuador",-13
"Cameroon","Egypt",-9
"France","Egypt",-2
"Iraq","Egypt",-7
"Italy","Egypt",-29
"Jordan","Egypt",-10
"Kuwait","Egypt",-5
"Sudan","Egypt",-4
"Suriname","Egypt",-9.5
"United States","Egypt",-22
"Guatemala","El Salvador",-5
"United States","El Salvador",-5
"Ethiopia","Eritrea",-24.7
"Sudan","Eritrea",-6
"Syria","Eritrea",-2
"Denmark","Estonia",-0.4
"Finland","Estonia",-0.4
"Netherlands","Estonia",-0.4
"Russia","Estonia",-20.8
"Bangladesh","Ethiopia",-7
"Eritrea","Ethiopia",-24
"France","Ethiopia",-4
"Australia","Fiji",-10
"Denmark","Finland",-0.4
"Estonia","Finland",-0.4
"India","Finland",-12
"Netherlands","Finland",-0.4
"Argentina","France",-2
"Australia","France",-18.4
"Burundi","France",-8
"Chile","France",-18
"Cote d'Ivoire","France",-7.2
"Denmark","France",-15.5
"Ethiopia","France",-10
"French Polynesia","France",-2
"Georgia","France",-2
"Germany","France",-4.4
"Hungary","France",-10
"India","France",-6
"Indonesia","France",-9
"Iran","France",-2
"Iraq","France",-5
"Netherlands","France",-8
"Spain","France",-0.4
"Turkey","France",-2
"Ukraine","France",-4
"United Kingdom","France",-52
"United States","France",-2.4
"France","French Polynesia",-8
"Nigeria","Gambia",-5
"Senegal","Gambia",-2
"Russia","Georgia",-49.1
"United States","Georgia",-20
"Algeria","Germany",-10
"Brazil","Germany",-10
"China","Germany",-8
"Kenya","Germany",-7
"Lithuania","Germany",-4
"Mexico","Germany",-9
"Norway","Germany",-2
"Panama","Germany",-2
"Philippines","Germany",-7
"Poland","Germany",-14
"Russia","Germany",-5
"United Kingdom","Germany",-7
"United States","Germany",-30.8
"Zimbabwe","Germany",-2
"Canada","Ghana",-5
"India","Ghana",-9.5
"Morocco","Ghana",-5
"Thailand","Ghana",-7
"United States","Ghana",-5
"Zimbabwe","Ghana",-2
"Spain","Gibraltar",-2
"Argentina","Greece",-2
"Austria","Greece",-0.3
"Bulgaria","Greece",-5.6
"Croatia","Greece",-10
"Cyprus","Greece",-6
"North Korea","Greece",-2
"South Korea","Greece",-15
"Turkey","Greece",-5
"United States","Greece",-13
"Costa Rica","Grenada",-10
"South Korea","Grenada",-5
"El Salvador","Guatemala",-7
"India","Guatemala",-2
"Mexico","Guatemala",-10
"Nicaragua","Guatemala",-5
"Panama","Guatemala",-5
"Spain","Guatemala",-4
"Greece","Guinea-Bissau",-4
"France","Guyana",-5
"Philippines","Guyana",-5
"Dominican Republic","Haiti",-10
"France","Haiti",-2
"Venezuela","Haiti",-4
"Brazil","Holy See",-2
"China","Holy See",-5
"India","Holy See",-6.5
"Israel","Holy See",-2
"Switzerland","Holy See",-2
"United States","Honduras",-11.2
"China","Hong Kong",-19
"Croatia","Hong Kong",-5.6
"France","Hong Kong",-2
"Israel","Hong Kong",-2
"Japan","Hong Kong",-4
"United Kingdom","Hong Kong",-2
"United States","Hong Kong",-2
"Bangladesh","Hungary",-10
"France","Hungary",-9
"Montenegro","Hungary",-4
"Romania","Hungary",-4
"United States","Hungary",-11.2
"Afghanistan","India",-24
"Bangladesh","India",-49.9
"Brazil","India",-5
"China","India",-17.5
"France","India",-8
"Myanmar","India",-7
"Nepal","India",-13
"New Zealand","India",-2
"Pakistan","India",-129.4
"Russia","India",-23
"Singapore","India",-2
"Sri Lanka","India",-14
"Sudan","India",-18
"Togo","India",-5
"Trinidad and Tobago","India",-5
"Ukraine","India",-5
"United Kingdom","India",-4
"United States","India",-29.4
"Australia","Indonesia",-116.6
"Cambodia","Indonesia",-9.2
"China","Indonesia",-2
"Croatia","Indonesia",-5.6
"Japan","Indonesia",-9
"Malaysia","Indonesia",-30.3
"Norway","Indonesia",-8
"Philippines","Indonesia",-23
"Singapore","Indonesia",-8
"Sudan","Indonesia",-2
"Suriname","Indonesia",-28
"Thailand","Indonesia",-9.2
"Uganda","Indonesia",-10
"United Kingdom","Indonesia",-4
"United States","Indonesia",-9
"Albania","Iran",-8
"Argentina","Iran",-4
"Australia","Iran",-2
"Austria","Iran",-2
"Canada","Iran",-10
"Chad","Iran",-5
"China","Iran",-4
"Croatia","Iran",-1.2
"Denmark","Iran",-2
"France","Iran",-28.1
"Georgia","Iran",-5
"Germany","Iran",-10.3
"Holy See","Iran",-2
"Hungary","Iran",-4
"India","Iran",-10
"Iraq","Iran",-41.2
"Israel","Iran",-72.3
"Italy","Iran",-6
"Japan","Iran",-5
"Jordan","Iran",-0.8
"Lithuania","Iran",-2
"Mexico","Iran",-4
"Pakistan","Iran",-7
"Peru","Iran",-2
"Romania","Iran",-2
"Russia","Iran",-36.2
"Saudi Arabia","Iran",-17.7
"Slovakia","Iran",-2
"Spain","Iran",-15
"Sweden","Iran",-4
"Turkey","Iran",-16
"United Kingdom","Iran",-284.5
"United States","Iran",-223.9
"Venezuela","Iran",-10
"Australia","Iraq",-12.2
"Bahrain","Iraq",-2
"Bulgaria","Iraq",-7.2
"Canada","Iraq",-4
"Chile","Iraq",-7.2
"Denmark","Iraq",-11.2
"Egypt","Iraq",-5
"France","Iraq",-4
"Germany","Iraq",-20
"Guatemala","Iraq",-2
"India","Iraq",-5
"Iran","Iraq",-13.5
"Israel","Iraq",-4
"Italy","Iraq",-18.4
"Japan","Iraq",-2
"Jordan","Iraq",-14
"Kazakhstan","Iraq",-7.2
"Kuwait","Iraq",-17
"Lebanon","Iraq",-10
"Netherlands","Iraq",-2
"New Zealand","Iraq",-5
"Poland","Iraq",-21.6
"Qatar","Iraq",-11
"Saudi Arabia","Iraq",-31
"South Korea","Iraq",-14.4
"Switzerland","Iraq",-5
"Syria","Iraq",-19.2
"Thailand","Iraq",-10
"Turkey","Iraq",-52
"Uganda","Iraq",-6.5
"Ukraine","Iraq",-21.4
"United Kingdom","Iraq",-116.7
"United States","Iraq",-1210.3
"Yemen","Iraq",-30
"Bahamas","Ireland",-10
"Iraq","Ireland",-117
"United Kingdom","Ireland",-78.8
"United States","Ireland",-41
"Afghanistan","Israel",-4
"Belgium","Israel",-4
"Brazil","Israel",-2
"Canada","Israel",-6
"Colombia","Israel",-5
"Egypt","Israel",-58
"Estonia","Israel",-19.2
"Germany","Israel",-6.5
"Greece","Israel",-18
"Holy See","Israel",-2
"Hong Kong","Israel",-2
"Hungary","Israel",-2
"Iran","Israel",-216.4
"Japan","Israel",-2
"Jordan","Israel",-18.5
"Lebanon","Israel",-52
"Mauritania","Israel",-4
"New Zealand","Israel",-4
"Pakistan","Israel",-6
"Russia","Israel",-65
"South Korea","Israel",-8
"Syria","Israel",-10
"United Kingdom","Israel",-6
"United States","Israel",-92.8
"Albania","Italy",-9.2
"Argentina","Italy",-5
"Brazil","Italy",-5
"Chile","Italy",-2
"Croatia","Italy",-4
"Ecuador","Italy",-4
"Egypt","Italy",-2
"Iraq","Italy",-9
"Spain","Italy",-10
"Thailand","Italy",-5
"United Kingdom","Italy",-7
"United States","Italy",-32
"Uruguay","Italy",-5
"Pakistan","Jamaica",-9
"United Kingdom","Jamaica",-9
"United States","Jamaica",-5
"Australia","Japan",-10
"Bangladesh","Japan",-20
"Belarus","Japan",-53
"China","Japan",-424.2
"Croatia","Japan",-5.6
"Germany","Japan",-2
"Grenada","Japan",-2
"Hong Kong","Japan",-15
"India","Japan",-9
"Indonesia","Japan",-56
"Israel","Japan",-4
"Italy","Japan",-53
"Macao","Japan",-2
"Netherlands","Japan",-5
"North Korea","Japan",-89
"Philippines","Japan",-5
"Singapore","Japan",-2
"South Korea","Japan",-252.9
"Taiwan","Japan",-2
"United States","Japan",-199
"France","Jordan",-5
"Iraq","Jordan",-2
"Lebanon","Jordan",-4
"United States","Jordan",-15
"Italy","Kazakhstan",-4
"United States","Kazakhstan",-27.8
"Democratic Republic of Congo","Kenya",-2
"Germany","Kenya",-20.8
"Nigeria","Kenya",-2
"Philippines","Kenya",-9.2
"Somalia","Kenya",-49
"Tanzania","Kenya",-10
"United States","Kenya",-13
"Albania","Kosovo",-13
"Serbia","Kosovo",-44.2
"Slovakia","Kosovo",-7.2
"Iraq","Kuwait",-9.5
"United States","Kyrgyzstan",-32
"Uzbekistan","Kyrgyzstan",-2
"Russia","Latvia",-17
"United States","Latvia",-7.2
"Iraq","Lebanon",-24
"Israel","Lebanon",-53.8
"Nigeria","Lebanon",-5
"Syria","Lebanon",-85
"Turkey","Lebanon",-4
"United Kingdom","Lebanon",-12.8
"Kenya","Liberia",-2
"United States","Liberia",-5
"Italy","Libya",-2
"Sudan","Libya",-7
"Thailand","Libya",-4
"United Kingdom","Libya",-5
"United States","Libya",-21.2
"Mozambique","Malawi",-2
"Sudan","Malawi",-2
"Taiwan","Malawi",-11.2
"Zambia","Malawi",-0.4
"Zimbabwe","Malawi",-5
"Afghanistan","Malaysia",-5
"Argentina","Malaysia",-5
"Australia","Malaysia",-7
"Indonesia","Malaysia",-33
"Thailand","Malaysia",-95.1
"Sri Lanka","Maldives",-2
"Morocco","Mali",-25
"Spain","Mali",-4
"Turkey","Mauritania",-15
"Colombia","Mexico",-5
"Costa Rica","Mexico",-5
"El Salvador","Mexico",-28.5
"Guadeloupe","Mexico",-2
"Malaysia","Mexico",-9.2
"Nicaragua","Mexico",-2
"United Kingdom","Mexico",-14.5
"United States","Mexico",-46.8
"Russia","Moldova, Republic of",-35
"Russia","Mongolia",-2
"United States","Montenegro",-4.4
"Algeria","Morocco",-18.3
"Iraq","Morocco",-18
"Italy","Morocco",-2
"Spain","Morocco",-48.9
"Western Sahara","Morocco",-7
"Tanzania","Mozambique",-5
"Bangladesh","Myanmar",-10
"Canada","Myanmar",-2
"China","Myanmar",-4
"North Korea","Myanmar",-10
"Barbados","Namibia",-2
"India","Nepal",-27.4
"Norway","Nepal",-5
"United Kingdom","Nepal",-5.6
"United States","Nepal",-5.6
"Colombia","Netherlands",-10
"Croatia","Netherlands",-4
"Denmark","Netherlands",-0.4
"Estonia","Netherlands",-0.4
"Finland","Netherlands",-0.4
"France","Netherlands",-7
"Guyana","Netherlands",-2
"Russia","Netherlands",-9
"Spain","Netherlands",-10
"United Kingdom","Netherlands",-18
"United States","Netherlands",-7
"Fiji","New Zealand",-2
"Indonesia","New Zealand",-2
"Israel","New Zealand",-4
"Thailand","New Zealand",-19.2
"United Kingdom","New Zealand",-23.5
"Colombia","Nicaragua",-4.4
"Costa Rica","Nicaragua",-4
"Panama","Nicaragua",-2
"Philippines","Nicaragua",-10
"United States","Nicaragua",-51.6
"Chad","Niger",-8
"Afghanistan","Nigeria",-10
"Benin","Nigeria",-15
"Ghana","Nigeria",-5
"Guinea","Nigeria",-4
"India","Nigeria",-10
"Morocco","Nigeria",-42.4
"Pakistan","Nigeria",-2
"South Africa","Nigeria",-5
"Sudan","Nigeria",-38
"United Kingdom","Nigeria",-57
"United States","Nigeria",-2
"China","North Korea",-42
"Japan","North Korea",-27
"Myanmar","North Korea",-2
"Russia","North Korea",-9
"South Korea","North Korea",-58
"United States","North Korea",-151.8
"Israel","Norway",-2
"Russia","Norway",-4
"Sri Lanka","Norway",-10
"Afghanistan","Pakistan",-84.1
"Bangladesh","Pakistan",-0.3
"Colombia","Pakistan",-4
"Czech Republic","Pakistan",-7.2
"Egypt","Pakistan",-2
"Germany","Pakistan",-7.2
"India","Pakistan",-188.9
"Iran","Pakistan",-5
"Malawi","Pakistan",-5
"Norway","Pakistan",-6
"Russia","Pakistan",-10
"Taiwan","Pakistan",-4
"Turkey","Pakistan",-15
"United Kingdom","Pakistan",-10
"United States","Pakistan",-46.4
"Venezuela","Pakistan",-5
"Costa Rica","Panama",-5
"Australia","Papua New Guinea",-25.2
"Indonesia","Papua New Guinea",-0.4
"Bahamas","Paraguay",-5
"El Salvador","Paraguay",-5
"Switzerland","Paraguay",-5
"United States","Paraguay",-10.4
"Argentina","Peru",-5
"Bolivia","Peru",-5
"Chile","Peru",-2
"India","Peru",-10
"Paraguay","Peru",-10
"Russia","Peru",-72
"Spain","Peru",-9
"United Kingdom","Peru",-10
"United States","Peru",-5.6
"Venezuela","Peru",-5
"Australia","Philippines",-14
"Chile","Philippines",-2
"Germany","Philippines",-10
"Guyana","Philippines",-4
"Hong Kong","Philippines",-7
"Indonesia","Philippines",-14.2
"Spain","Philippines",-6.5
"United Kingdom","Philippines",-0.4
"United States","Philippines",-47.2
"Belarus","Poland",-19
"Czech Republic","Poland",-2
"Iraq","Poland",-6.5
"Russia","Poland",-9
"Spain","Poland",-5
"Ukraine","Poland",-6
"United States","Poland",-2
"Cuba","Portugal",-5
"France","Portugal",-2
"Germany","Portugal",-5
"Mozambique","Portugal",-5
"United Kingdom","Portugal",-2
"Cuba","Puerto Rico",-10
"United States","Puerto Rico",-16.5
"Spain","Qatar",-5
"United States","Qatar",-2
"Belgium","Romania",-4.4
"Bulgaria","Romania",-11.2
"China","Romania",-2
"Hungary","Romania",-4
"Lithuania","Romania",-5
"Switzerland","Romania",-5.6
"Turkmenistan","Romania",-5.6
"United Kingdom","Romania",-10
"United States","Romania",-5
"Afghanistan","Russia",-5
"Algeria","Russia",-16
"Australia","Russia",-5
"Belarus","Russia",-5
"Czech Republic","Russia",-5
"Egypt","Russia",-2
"Estonia","Russia",-4
"Finland","Russia",-5
"France","Russia",-2
"Georgia","Russia",-168
"India","Russia",-0.4
"Israel","Russia",-4.4
"Kazakhstan","Russia",-5
"Latvia","Russia",-8.4
"Lithuania","Russia",-23
"Mauritania","Russia",-10
"Moldova, Republic of","Russia",-21.4
"Netherlands","Russia",-16.2
"New Zealand","Russia",-5
"Nigeria","Russia",-10
"Norway","Russia",-34.4
"Pakistan","Russia",-2
"Poland","Russia",-32
"Romania","Russia",-2
"South Africa","Russia",-5
"Spain","Russia",-5
"Switzerland","Russia",-167
"Ukraine","Russia",-9
"United Kingdom","Russia",-24.8
"United States","Russia",-231
"Burundi","Rwanda",-5
"Canada","Rwanda",-40
"Democratic Republic of Congo","Rwanda",-2
"Uganda","Rwanda",-5
"Belgium","Saudi Arabia",-6
"Iran","Saudi Arabia",-35.5
"Iraq","Saudi Arabia",-77
"Ireland","Saudi Arabia",-7
"Malawi","Saudi Arabia",-5.6
"Uganda","Saudi Arabia",-4
"United Kingdom","Saudi Arabia",-4
"United States","Saudi Arabia",-15.4
"Yemen","Saudi Arabia",-5
"France","Senegal",-9
"Morocco","Senegal",-5
"Taiwan","Senegal",-59.2
"Albania","Serbia",-45
"Austria","Serbia",-5
"Bosnia and Herzegovina","Serbia",-15
"Canada","Serbia",-5
"Croatia","Serbia",-30
"Kosovo","Serbia",-37
"Netherlands","Serbia",-15
"United States","Serbia",-9.4
"India","Seychelles",-5
"Kenya","Seychelles",-5
"Mauritius","Seychelles",-5
"Tanzania","Seychelles",-5
"Australia","Singapore",-2.3
"China","Singapore",-17
"United Kingdom","Singapore",-9
"United States","Singapore",-2
"Czech Republic","Slovakia",-5
"Hungary","Slovakia",-2
"Croatia","Slovenia",-9.4
"Montenegro","Slovenia",-4
"Serbia","Slovenia",-18
"Israel","Somalia",-10
"New Zealand","Somalia",-5
"Sweden","Somalia",-57
"Turkey","Somalia",-30
"United States","Somalia",-0.4
"Croatia","South Africa",-5.6
"Iran","South Africa",-4
"Ireland","South Africa",-2
"Israel","South Africa",-2
"Myanmar","South Africa",-9
"Namibia","South Africa",-2
"Nigeria","South Africa",-2
"Australia","South Korea",-2
"China","South Korea",-60
"Croatia","South Korea",-5.6
"Greece","South Korea",-5
"Grenada","South Korea",-4
"Indonesia","South Korea",-20
"Iran","South Korea",-140.8
"Japan","South Korea",-46
"North Korea","South Korea",-98.9
"South Africa","South Korea",-2
"Taiwan","South Korea",-12.3
"United Kingdom","South Korea",-4
"United States","South Korea",-35.6
"Argentina","Spain",-6.5
"Bolivia","Spain",-4
"Chile","Spain",-9
"Cuba","Spain",-6.5
"Ecuador","Spain",-10.5
"France","Spain",-95.4
"Guatemala","Spain",-12
"Haiti","Spain",-4
"Honduras","Spain",-28
"Indonesia","Spain",-9.2
"Iran","Spain",-4
"Iraq","Spain",-20
"Mexico","Spain",-16.5
"Morocco","Spain",-43.5
"Pakistan","Spain",-10
"Portugal","Spain",-5
"Romania","Spain",-4
"Russia","Spain",-9
"Thailand","Spain",-2
"Trinidad and Tobago","Spain",-2
"United Kingdom","Spain",-2
"United States","Spain",-106.8
"India","Sri Lanka",-4
"Norway","Sri Lanka",-33
"Chad","Sudan",-12
"Eritrea","Sudan",-2
"India","Sudan",-17.6
"Malawi","Sudan",-8
"Mali","Sudan",-2
"Netherlands","Sudan",-2
"Nigeria","Sudan",-10
"Slovenia","Sudan",-4
"Tanzania","Sudan",-5
"Uganda","Sudan",-41
"United States","Sudan",-11.4
"Bosnia and Herzegovina","Sweden",-5
"Somalia","Sweden",-4
"Turkey","Sweden",-5
"Australia","Switzerland",-4
"Malaysia","Switzerland",-9.2
"Norway","Switzerland",-4
"Russia","Switzerland",-70.9
"United States","Switzerland",-20
"Canada","Syria",-15
"Egypt","Syria",-0.4
"France","Syria",-92.6
"Germany","Syria",-2
"Iraq","Syria",-12
"Israel","Syria",-25
"Lebanon","Syria",-98
"Pakistan","Syria",-5
"Russia","Syria",-32
"United Kingdom","Syria",-94.8
"United States","Syria",-452.4
"Australia","Taiwan",-4
"Austria","Taiwan",-4
"China","Taiwan",-228.8
"Germany","Taiwan",-4
"Holy See","Taiwan",-12
"Italy","Taiwan",-4
"Japan","Taiwan",-5
"Malawi","Taiwan",-4
"Malaysia","Taiwan",-5
"Panama","Taiwan",-2
"Philippines","Taiwan",-4
"Senegal","Taiwan",-8
"Singapore","Taiwan",-4
"South Korea","Taiwan",-37.4
"Switzerland","Taiwan",-13
"United States","Taiwan",-27.4
"Afghanistan","Tajikistan",-19.5
"Russia","Tajikistan",-10
"United States","Tajikistan",-22
"Kenya","Tanzania",-20
"Mozambique","Tanzania",-5
"United Kingdom","Tanzania",-2
"United States","Tanzania",-4.4
"France","Thailand",-2
"Ghana","Thailand",-5
"Indonesia","Thailand",-9
"Malaysia","Thailand",-78.2
"New Zealand","Thailand",-2
"North Korea","Thailand",-9
"United States","Thailand",-0.4
"Indonesia","Timor-Leste",-36.5
"India","Trinidad and Tobago",-2
"Austria","Turkey",-53.4
"Belgium","Turkey",-23
"Bulgaria","Turkey",-11.2
"Cyprus","Turkey",-49.6
"Czech Republic","Turkey",-4
"Denmark","Turkey",-5
"France","Turkey",-18.4
"Germany","Turkey",-9
"Greece","Turkey",-24.4
"Iraq","Turkey",-16.4
"Italy","Turkey",-4
"Pakistan","Turkey",-5
"Portugal","Turkey",-5
"Slovakia","Turkey",-2
"Somalia","Turkey",-14.4
"Switzerland","Turkey",-5.6
"Thailand","Turkey",-10
"Turkmenistan","Turkey",-5.6
"Ukraine","Turkey",-5
"United States","Turkey",-16.6
"Ukraine","Turkmenistan",-4
"Congo","Uganda",-4.4
"Democratic Republic of Congo","Uganda",-26
"Denmark","Uganda",-2
"India","Uganda",-9.2
"Indonesia","Uganda",-16
"Kenya","Uganda",-4.4
"Libya","Uganda",-20
"Rwanda","Uganda",-2
"South Africa","Uganda",-4
"Sudan","Uganda",-19
"Taiwan","Uganda",-2
"United Kingdom","Uganda",-5
"United States","Uganda",-2
"Austria","Ukraine",-5
"Denmark","Ukraine",-5
"Italy","Ukraine",-15
"Lebanon","Ukraine",-2
"Lithuania","Ukraine",-10
"Poland","Ukraine",-9.3
"Portugal","Ukraine",-5
"Romania","Ukraine",-2
"United States","Ukraine",-90
"United States","United Arab Emirates",-15
"Yemen","United Arab Emirates",-5
"Afghanistan","United Kingdom",-60
"Argentina","United Kingdom",-2
"Australia","United Kingdom",-71
"Bangladesh","United Kingdom",-12
"Brazil","United Kingdom",-10.3
"Cambodia","United Kingdom",-10
"Canada","United Kingdom",-6
"Croatia","United Kingdom",-10
"Cyprus","United Kingdom",-6
"Ethiopia","United Kingdom",-5
"France","United Kingdom",-81
"Germany","United Kingdom",-9
"India","United Kingdom",-9
"Iran","United Kingdom",-229.9
"Iraq","United Kingdom",-297.5
"Ireland","United Kingdom",-111.4
"Italy","United Kingdom",-8
"Jamaica","United Kingdom",-2
"Japan","United Kingdom",-5
"Jordan","United Kingdom",-4
"Kenya","United Kingdom",-5
"Lebanon","United Kingdom",-17
"Nigeria","United Kingdom",-15
"Pakistan","United Kingdom",-5
"Russia","United Kingdom",-42.6
"Saudi Arabia","United Kingdom",-6.5
"Slovakia","United Kingdom",-4
"South Africa","United Kingdom",-10
"Syria","United Kingdom",-9
"Taiwan","United Kingdom",-8
"United States","United Kingdom",-70.1
"Venezuela","United Kingdom",-2
"Zambia","United Kingdom",-2
"Zimbabwe","United Kingdom",-10.4
"Afghanistan","United States",-360.4
"Albania","United States",-9.2
"Argentina","United States",-14.4
