"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-36.4
"China","Afghanistan",-4
"Czech Republic","Afghanistan",-7.2
"Germany","Afghanistan",-12
"India","Afghanistan",-1.6
"Indonesia","Afghanistan",-30
"Iran","Afghanistan",-47
"New Zealand","Afghanistan",-5
"Pakistan","Afghanistan",-684.1
"Romania","Afghanistan",-5
"Russia","Afghanistan",-10.4
"Saudi Arabia","Afghanistan",-4
"Spain","Afghanistan",-7.2
"United Kingdom","Afghanistan",-67.2
"United States","Afghanistan",-643.5
"Greece","Albania",-20
"Kosovo","Albania",-2
"Serbia","Albania",-5
"Slovakia","Albania",-2
"Malaysia","Algeria",-5
"Mauritania","Algeria",-12
"Morocco","Algeria",-8
"Slovakia","Algeria",-4
"Chile","Argentina",-9
"Czech Republic","Argentina",-5
"Haiti","Argentina",-2
"Spain","Argentina",-2
"Azerbaijan","Armenia",-79.5
"France","Armenia",-5
"Turkey","Armenia",-109.8
"Cambodia","Australia",-5
"China","Australia",-73.2
"Colombia","Australia",-5
"Croatia","Australia",-5
"Cuba","Australia",-2
"France","Australia",-4.4
"India","Australia",-4
"Indonesia","Australia",-39
"Iran","Australia",-5
"Iraq","Australia",-9
"Kenya","Australia",-27.6
"Papua New Guinea","Australia",-25
"Philippines","Australia",-2
"Thailand","Australia",-112
"Timor-Leste","Australia",-4
"United Kingdom","Australia",-9
"United States","Australia",-149
"Armenia","Azerbaijan",-326.2
"Czech Republic","Azerbaijan",-5
"France","Azerbaijan",-0.4
"Georgia","Azerbaijan",-5
"Iran","Azerbaijan",-29
"Russia","Azerbaijan",-5
"United Arab Emirates","Azerbaijan",-5
"United States","Azerbaijan",-7
"South Korea","Bahrain",-10
"Hungary","Bangladesh",-2
"India","Bangladesh",-58.5
"Saint Martin (French part)","Bangladesh",-5
"United Kingdom","Bangladesh",-2
"China","Belarus",-4
"Japan","Belarus",-35.8
"Russia","Belarus",-14
"Cuba","Belgium",-5
"France","Belgium",-5
"Iran","Belgium",-13
"Israel","Belgium",-6.5
"Morocco","Belgium",-5
"Mozambique","Belgium",-4
"United Kingdom","Belgium",-4
"United States","Belgium",-5
"Cameroon","Benin",-5
"Argentina","Bolivia",-5
"Chile","Bolivia",-0.4
"Colombia","Bolivia",-4
"Netherlands","Bosnia and Herzegovina",-2
"Serbia","Bosnia and Herzegovina",-59
"United Kingdom","Bosnia and Herzegovina",-369
"Cuba","Brazil",-12.3
"Iceland","Brazil",-5
"Israel","Brazil",-28.5
"Italy","Brazil",-18
"Mexico","Brazil",-19
"North Korea","Brazil",-4
"Paraguay","Brazil",-5
"Switzerland","Brazil",-9.5
"United States","Brazil",-20.4
"United Kingdom","Bulgaria",-6.5
"United States","Bulgaria",-4.4
"Greece","Burkina Faso",-5
"Rwanda","Burundi",-5
"Thailand","Cambodia",-64
"Djibouti","Cameroon",-10
"Myanmar","Cameroon",-10
"Australia","Canada",-20
"Croatia","Canada",-6.5
"Czech Republic","Canada",-2
"Iran","Canada",-4
"Morocco","Canada",-2
"Namibia","Canada",-2
"Spain","Canada",-6.5
"Taiwan","Canada",-2
"United Kingdom","Canada",-6.6
"United States","Canada",-32
"Chad","Central African Republic",-9
"Cote d'Ivoire","Central African Republic",-7
"Uganda","Central African Republic",-18
"Sudan","Chad",-2
"Argentina","Chile",-2
"Brazil","Chile",-10
"Peru","Chile",-2
"South Korea","Chile",-4
"United Kingdom","Chile",-9
"Australia","China",-60
"Belarus","China",-4
"Cameroon","China",-9
"Canada","China",-2
"Ethiopia","China",-10
"Gabon","China",-5
"Germany","China",-2
"Hong Kong","China",-2
"India","China",-5
"Indonesia","China",-4.4
"Iran","China",-0.4
"Japan","China",-7.2
"Nepal","China",-53.8
"North Korea","China",-16.2
"Pakistan","China",-10
"Philippines","China",-7
"Poland","China",-9.2
"Russia","China",-4.8
"Switzerland","China",-4
"Taiwan","China",-13
"Thailand","China",-10
"United Kingdom","China",-20
"United States","China",-107.2
"Yemen","China",-13
"Bolivia","Colombia",-10
"Costa Rica","Colombia",-10
"Ecuador","Colombia",-19
"India","Colombia",-5
"Mexico","Colombia",-21.5
"Poland","Colombia",-5
"Spain","Colombia",-187.3
"United States","Colombia",-7
"Uruguay","Colombia",-5
"Venezuela","Colombia",-88
"Angola","Congo",-4
"Guinea","Congo",-14.5
"Rwanda","Congo",-16
"Uganda","Congo",-27.4
"United States","Costa Rica",-5
"Uruguay","Costa Rica",-6
"Burkina Faso","Cote d'Ivoire",-0.3
"Italy","Cote d'Ivoire",-5
"Austria","Croatia",-2
"Iraq","Croatia",-2
"Norway","Croatia",-4
"Serbia","Croatia",-2
"Tajikistan","Croatia",-4
"United Kingdom","Croatia",-40
"United States","Croatia",-5
"Brazil","Cuba",-6.1
"Chile","Cuba",-0.4
"France","Cuba",-2
"Mexico","Cuba",-17.4
"Poland","Cuba",-2
