"SCountry","TCountry","Intensity"
"Algeria","Afghanistan",-9
"Armenia","Afghanistan",-2
"Australia","Afghanistan",-20
"Colombia","Afghanistan",-18
"France","Afghanistan",-30
"Germany","Afghanistan",-5
"Indonesia","Afghanistan",-5
"Iran","Afghanistan",-30
"Lesotho","Afghanistan",-9
"Lithuania","Afghanistan",-14.4
"Nepal","Afghanistan",-5
"Pakistan","Afghanistan",-91.6
"Russia","Afghanistan",-7.2
"Turkey","Afghanistan",-5
"United Kingdom","Afghanistan",-22
"United States","Afghanistan",-361.2
"Bulgaria","Albania",-10
"Greece","Albania",-27
"Italy","Albania",-5
"United States","Albania",-5
"Central African Republic","Algeria",-2
"Greece","Algeria",-5
"Libya","Algeria",-14
"Belarus","Antarctica",-2
"Russia","Antarctica",-2
"Bolivia","Argentina",-10
"Brazil","Argentina",-2
"Chile","Argentina",-5
"Ecuador","Argentina",-10
"France","Argentina",-4
"Israel","Argentina",-2
"Italy","Argentina",-18
"Paraguay","Argentina",-9
"Peru","Argentina",-2
"Venezuela","Argentina",-10
"Afghanistan","Armenia",-2
"United States","Armenia",-0.1
"Afghanistan","Australia",-10
"Canada","Australia",-9
"China","Australia",-7
"Hungary","Australia",-5
"India","Australia",-4.4
"Indonesia","Australia",-2
"Israel","Australia",-10
"Malaysia","Australia",-2
"New Zealand","Australia",-5
"Philippines","Australia",-5
"Sri Lanka","Australia",-4
"Thailand","Australia",-5
"United Kingdom","Australia",-17
"United States","Australia",-124.2
"Vietnam","Australia",-10
"Germany","Austria",-4.4
"Latvia","Austria",-2
"Armenia","Azerbaijan",-37
"Iran","Azerbaijan",-8
"India","Bahrain",-9
"Hungary","Bangladesh",-18
"India","Bangladesh",-23.2
"Malaysia","Bangladesh",-5
"Tajikistan","Bangladesh",-5
"United States","Bangladesh",-5
"Japan","Belarus",-4
"Poland","Belarus",-2
"United States","Belarus",-8
"Kenya","Belgium",-5
"Netherlands","Belgium",-5
"Russia","Belgium",-5
"Argentina","Bolivia",-10
"Chile","Bolivia",-5
"Ecuador","Bolivia",-10
"Venezuela","Bolivia",-10
"Germany","Bosnia and Herzegovina",-5
"Serbia","Bosnia and Herzegovina",-18
"Turkey","Bosnia and Herzegovina",-7.2
"South Africa","Botswana",-15
"Canada","Brazil",-7.2
"Colombia","Brazil",-2
"France","Brazil",-2
"Italy","Brazil",-2
"Peru","Brazil",-18.5
"United States","Brazil",-21
"Greece","Bulgaria",-5
"Netherlands","Bulgaria",-5
"Turkey","Bulgaria",-10
"Australia","Cambodia",-5
"China","Cambodia",-5
"Thailand","Cambodia",-8
"United Kingdom","Cambodia",-5
