"SCountry","TCountry","Intensity"
"Bangladesh","Afghanistan",-5
"India","Afghanistan",-11.4
"Iran","Afghanistan",-35
"Pakistan","Afghanistan",-91
"Russian Federation","Afghanistan",-9
"Tajikistan","Afghanistan",-17.2
"Turkmenistan","Afghanistan",-7.2
"United States","Afghanistan",-166.2
"Kosovo","Albania",-11
"Morocco","Algeria",-2
"Spain","Algeria",-5
"United States","Algeria",-8
"Venezuela","Algeria",-2
"Germany","Angola",-0.4
"South Africa","Angola",-5
"China","Argentina",-5.4
"Germany","Argentina",-7
"Holy See","Argentina",-1.2
"Iran","Argentina",-119
"Mexico","Argentina",-6
"Puerto Rico","Argentina",-4
"United Kingdom","Argentina",-2
"Uruguay","Argentina",-20
"Azerbaijan","Armenia",-58.3
"Indonesia","Armenia",-8
"Russian Federation","Armenia",-37.2
"Turkey","Armenia",-39.3
"United States","Armenia",-6.5
"Afghanistan","Australia",-10.8
"Bangladesh","Australia",-4
"Canada","Australia",-9
"China","Australia",-2
"Egypt","Australia",-30
"Indonesia","Australia",-187.5
"Iran","Australia",-73
"Iraq","Australia",-20
"New Zealand","Australia",-21
"Pakistan","Australia",-5
"Philippines","Australia",-35
"Singapore","Australia",-5
"Sweden","Australia",-11
"Syria","Australia",-9
"Thailand","Australia",-5
"United Kingdom","Australia",-14
"United States","Australia",-59
"Yemen","Australia",-4
"Russian Federation","Austria",-2
"Syria","Austria",-9
"Turkey","Austria",-4
"Armenia","Azerbaijan",-154.4
"Germany","Azerbaijan",-6.5
"Hungary","Azerbaijan",-5
"Iraq","Azerbaijan",-10
"Norway","Azerbaijan",-2
"Romania","Azerbaijan",-2
"Turkey","Azerbaijan",-9
"Ukraine","Azerbaijan",-2
"Egypt","Bahrain",-2
"Iran","Bahrain",-4
"Philippines","Bahrain",-10
"Syria","Bahrain",-10
"Australia","Bangladesh",-5.8
"Egypt","Bangladesh",-2
"India","Bangladesh",-48
"Kyrgyzstan","Bangladesh",-5
"Malaysia","Bangladesh",-2
"Nigeria","Bangladesh",-17
"Kyrgyzstan","Belarus",-10.9
"Russian Federation","Belarus",-5
"Ukraine","Belarus",-23.5
"United States","Belarus",-0.8
"Austria","Belgium",-0.4
"Luxembourg","Belgium",-5
"Afghanistan","Benin",-18
"Nigeria","Benin",-38
"India","Bhutan",-5
"Italy","Bolivia",-10
"United States","Bolivia",-4
"Spain","Bosnia and Herzegovina",-2
"United States","Bosnia and Herzegovina",-34
"Equatorial Guinea","Brazil",-9.2
"India","Brazil",-4
"Indonesia","Brazil",-79.4
"Mexico","Brazil",-5
"United Kingdom","Brazil",-11
"Uruguay","Brazil",-2
"Armenia","Bulgaria",-5
"Sudan","Bulgaria",-5
"Thailand","Bulgaria",-5
"Congo","Burkina Faso",-2
"Indonesia","Cambodia",-10
"Chad","Cameroon",-111.1
"Niger","Cameroon",-10
"Nigeria","Cameroon",-792
"Spain","Cameroon",-9.5
"Belgium","Canada",-4.4
"China","Canada",-20
"Iraq","Canada",-10
"Israel","Canada",-7
"Italy","Canada",-8
"Jamaica","Canada",-9
"Maldives","Canada",-9
"Qatar","Canada",-2
"Saudi Arabia","Canada",-8
"Somalia","Canada",-4.4
"Tunisia","Canada",-4
"United Kingdom","Canada",-5
"United States","Canada",-33
"France","Central African Republic",-10
"Cameroon","Chad",-50
"France","Chad",-2
"Nigeria","Chad",-828.6
"Senegal","Chad",-20
"United States","Chad",-28.8
"Bolivia","Chile",-4
"Ecuador","Chile",-5
"Netherlands","Chile",-2
"Peru","Chile",-12
"Spain","Chile",-5
"United States","Chile",-5
"Argentina","China",-4.8
"Australia","China",-9.5
"Brazil","China",-0.4
"Canada","China",-0.3
"Chad","China",-5
"Denmark","China",-5
"India","China",-4
"Indonesia","China",-20
"Iraq","China",-32
"Israel","China",-4
"Japan","China",-7
"Liberia","China",-4
"Madagascar","China",-5
"Myanmar","China",-105
"Nigeria","China",-10
"Norway","China",-25
"Papua New Guinea","China",-2
"Philippines","China",-22
"South Korea","China",-5
"Spain","China",-2
"Taiwan","China",-31.3
