"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-12
"Bahrain","Afghanistan",-7.2
"Canada","Afghanistan",-6.8
"Croatia","Afghanistan",-14.4
"Czech Republic","Afghanistan",-7.2
"Denmark","Afghanistan",-7.2
"Estonia","Afghanistan",-5
"France","Afghanistan",-44.4
"Germany","Afghanistan",-7.2
"India","Afghanistan",-0.8
"Iran","Afghanistan",-10
"Italy","Afghanistan",-7.2
"Jordan","Afghanistan",-7.2
"Pakistan","Afghanistan",-194
"Poland","Afghanistan",-17.2
"Romania","Afghanistan",-7.2
"Russia","Afghanistan",-0.4
"Slovakia","Afghanistan",-7.2
"Spain","Afghanistan",-7.2
"Sweden","Afghanistan",-7.2
"Tajikistan","Afghanistan",-20
"United Kingdom","Afghanistan",-38.2
"United States","Afghanistan",-457.6
"Greece","Albania",-9
"Kosovo","Albania",-14
"Italy","Algeria",-5
"United States","Algeria",-2
"France","Angola",-10
"Namibia","Angola",-4
"Bolivia","Argentina",-11
"Israel","Argentina",-16
"Italy","Argentina",-2
"Nicaragua","Argentina",-5
"Portugal","Argentina",-4
"United States","Argentina",-11
"Venezuela","Argentina",-5
"Azerbaijan","Armenia",-7
"Georgia","Armenia",-5
"Iran","Armenia",-9.5
"Turkey","Armenia",-9
"Afghanistan","Australia",-8.2
"Canada","Australia",-7
"China","Australia",-22
"Christmas Island","Australia",-4
"Cyprus","Australia",-5
"Egypt","Australia",-4.4
"Germany","Australia",-5
"India","Australia",-23
"Israel","Australia",-9
"Malaysia","Australia",-2
"Pakistan","Australia",-0.4
"Sweden","Australia",-422
"Switzerland","Australia",-21
"Thailand","Australia",-9.5
"United Kingdom","Australia",-491.4
"United States","Australia",-216.8
"Croatia","Austria",-2
"Russia","Austria",-5
"United States","Austria",-2
"Armenia","Azerbaijan",-10
"Belarus","Azerbaijan",-2
"Kazakhstan","Azerbaijan",-5
"Russia","Azerbaijan",-10
"United States","Azerbaijan",-4
"United States","Bahamas",-0.3
"Qatar","Bahrain",-10
"Afghanistan","Bangladesh",-18
"Cote d'Ivoire","Bangladesh",-2
"India","Bangladesh",-38
"Nepal","Bangladesh",-5
"Nigeria","Bangladesh",-12
"Norway","Bangladesh",-2
"Pakistan","Bangladesh",-9
"Rwanda","Bangladesh",-10
"Saudi Arabia","Bangladesh",-9
"Georgia","Belarus",-0.4
"Germany","Belarus",-4.4
"Latvia","Belarus",-0.3
"Lithuania","Belarus",-8.2
"Norway","Belarus",-5
"Poland","Belarus",-6.5
"Russia","Belarus",-29.5
"Ukraine","Belarus",-0.4
"United Kingdom","Belarus",-0.9
"United States","Belarus",-23
"Cote d'Ivoire","Belgium",-6.5
"Russia","Belgium",-14
"United Kingdom","Belgium",-0.3
"United States","Belgium",-5
"Cote d'Ivoire","Benin",-4
"Nigeria","Benin",-4
"Chile","Bolivia",-6
"Spain","Bolivia",-18
"United States","Bolivia",-4
"Venezuela","Bolivia",-4
"Montenegro","Bosnia and Herzegovina",-5
"Israel","Brazil",-14
"Italy","Brazil",-41
"United Kingdom","Brazil",-15
"United States","Brazil",-16
"Mauritius","British Indian Ocean Territory",-2
"Greece","Bulgaria",-10
"Cote d'Ivoire","Burkina Faso",-4.4
"Somalia","Burundi",-16
"China","Cambodia",-5
"Thailand","Cambodia",-44.3
"Vietnam","Cambodia",-10
"Gabon","Cameroon",-5
"Afghanistan","Canada",-4
"Australia","Canada",-10
"Iran","Canada",-5
"Jamaica","Canada",-2
"Pakistan","Canada",-4.4
"South Africa","Canada",-2
"United Kingdom","Canada",-7
"United States","Canada",-24
"Russia","Central African Republic",-9.5
"Sudan","Central African Republic",-8
"Uganda","Central African Republic",-10
"Bolivia","Chile",-10
"France","Chile",-5
"Italy","Chile",-8
"United States","Chile",-4
"Australia","China",-0.4
"Holy See","China",-2
"Hong Kong","China",-11.1
"India","China",-20.4
"Indonesia","China",-4
"Japan","China",-98.2
"Malawi","China",-13
"Mexico","China",-5
"Nepal","China",-10
"New Zealand","China",-5.4
"North Korea","China",-50
"Norway","China",-15.5
"Philippines","China",-4.4
"Russia","China",-40
"Serbia","China",-8
"South Korea","China",-86.5
"Taiwan","China",-30.9
"Thailand","China",-5
"United States","China",-234.1
"Australia","Christmas Island",-6
"Ecuador","Colombia",-4
"India","Colombia",-9
"United States","Colombia",-37
"Venezuela","Colombia",-26
"Georgia","Congo",-5
"Mexico","Costa Rica",-7.2
"Nicaragua","Costa Rica",-2
"Benin","Cote d'Ivoire",-7.3
"Burkina Faso","Cote d'Ivoire",-4
"Canada","Cote d'Ivoire",-4
"Cape Verde","Cote d'Ivoire",-7.3
"China","Cote d'Ivoire",-4.4
"France","Cote d'Ivoire",-54.1
"Italy","Cote d'Ivoire",-0.4
"Kenya","Cote d'Ivoire",-30
"Malawi","Cote d'Ivoire",-5
"Mauritania","Cote d'Ivoire",-2
"Netherlands","Cote d'Ivoire",-2
"Niger","Cote d'Ivoire",-9
"Senegal","Cote d'Ivoire",-8
"Sierra Leone","Cote d'Ivoire",-7.3
"South Africa","Cote d'Ivoire",-24.6
"South Korea","Cote d'Ivoire",-22.4
"United Kingdom","Cote d'Ivoire",-0.4
"United States","Cote d'Ivoire",-72.2
"Austria","Croatia",-278
"Bosnia and Herzegovina","Croatia",-10.4
"Serbia","Croatia",-8
"Slovenia","Croatia",-12
"Brazil","Cuba",-9
"Canada","Cuba",-5
"China","Cuba",-2
"Peru","Cuba",-2
"Poland","Cuba",-2
"United States","Cuba",-48.2
"Greece","Cyprus",-2
"Israel","Cyprus",-2
"Turkey","Cyprus",-6
"Turkey","Czech Republic",-30
"Angola","Democratic Republic of Congo",-5
"Eritrea","Djibouti",-4
"United States","Dominican Republic",-5
"Ethiopia","Egypt",-4
"Iran","Egypt",-2
"Israel","Egypt",-19.5
"Lebanon","Egypt",-2
"Sudan","Egypt",-4
"Suriname","Egypt",-9
"Syria","Egypt",-2
"United States","Egypt",-14
"Western Sahara","Egypt",-2
"Cuba","El Salvador",-15
"Mexico","El Salvador",-23
"Venezuela","El Salvador",-5
"Egypt","Eritrea",-18
"Ethiopia","Eritrea",-9
"United States","Eritrea",-19.4
"Georgia","Estonia",-5
"Germany","Estonia",-5
"Russia","Estonia",-4
"Egypt","Ethiopia",-5
"Eritrea","Ethiopia",-5
"Israel","Ethiopia",-20.4
"Kenya","Ethiopia",-16
"Somalia","Ethiopia",-29
"Yemen","Ethiopia",-15
"New Zealand","Fiji",-8.8
"Russia","Finland",-0.4
"Afghanistan","France",-20
"Australia","France",-6
"Belarus","France",-9
"Belgium","France",-9
"Brazil","France",-14
"Cameroon","France",-2
"Cote d'Ivoire","France",-41
"Germany","France",-8
"India","France",-5
"Israel","France",-0.4
"Kosovo","France",-4.4
"Lithuania","France",-11
"Luxembourg","France",-2
"Morocco","France",-4
"New Zealand","France",-0.4
"Pakistan","France",-2
"Romania","France",-4
"Rwanda","France",-4
"United Kingdom","France",-2
"United States","France",-11
"Yemen","France",-9
"Nigeria","Gambia",-5
"Azerbaijan","Georgia",-5
"Greece","Georgia",-5
"Poland","Georgia",-5
"Russia","Georgia",-73.6
"Somalia","Georgia",-9
"United States","Georgia",-15
"Australia","Germany",-6
"Brazil","Germany",-19
"Greece","Germany",-2
"Iran","Germany",-103.1
"Ireland","Germany",-2
"Jordan","Germany",-5
"Luxembourg","Germany",-2
"Pakistan","Germany",-8.4
"Philippines","Germany",-5
"Romania","Germany",-4
"Syria","Germany",-2
"United States","Germany",-61
"United Kingdom","Ghana",-0.4
"Venezuela","Ghana",-5
"Cyprus","Greece",-2
"Turkey","Greece",-2
"South Korea","Grenada",-6.5
"United Kingdom","Grenada",-2
"Mexico","Guadeloupe",-20
"Costa Rica","Guatemala",-2
"Cuba","Guatemala",-5
"Mexico","Guatemala",-7.2
"Spain","Guatemala",-10
"United States","Guatemala",-2
"Guinea-Bissau","Guinea",-2
"Guinea","Guinea-Bissau",-4.4
"Canada","Haiti",-4
"Cuba","Haiti",-2
"United States","Haiti",-50.2
"United States","Holy See",-5
"Mexico","Honduras",-5
"China","Hong Kong",-9
"Taiwan","Hong Kong",-15
"Bolivia","Hungary",-5
"Bulgaria","Hungary",-9
"Germany","Hungary",-10
"Kosovo","Hungary",-9
"Afghanistan","India",-13.5
"Australia","India",-21
"Bhutan","India",-5
"China","India",-22.2
"Egypt","India",-10
"France","India",-2
"Germany","India",-10
"Indonesia","India",-7
"Iran","India",-8
"Iraq","India",-4
"Pakistan","India",-150.2
"Peru","India",-10
"Poland","India",-5
"Singapore","India",-5
"South Africa","India",-16
"Sri Lanka","India",-20
"Sudan","India",-20
"Uganda","India",-10
"United Kingdom","India",-10
"United States","India",-45.2
"India","Indonesia",-20
"Malaysia","Indonesia",-30
"North Korea","Indonesia",-20
"United States","Indonesia",-7.4
"Afghanistan","Iran",-17
"Australia","Iran",-0.8
"Bahrain","Iran",-8.5
"Brazil","Iran",-4
"Egypt","Iran",-22.4
"France","Iran",-9
"Gambia","Iran",-16
"Germany","Iran",-17.9
"India","Iran",-9
"Indonesia","Iran",-7
"Iraq","Iran",-10
"Israel","Iran",-136
"Jordan","Iran",-7
"Netherlands","Iran",-10
"Pakistan","Iran",-30
"Russia","Iran",-5
"Saudi Arabia","Iran",-19.4
"Senegal","Iran",-44.4
"South Korea","Iran",-14
"Syria","Iran",-6
"United Kingdom","Iran",-33.9
"United States","Iran",-141.5
"Yemen","Iran",-2
"Denmark","Iraq",-5
"Greece","Iraq",-5
"India","Iraq",-10
"Iran","Iraq",-5
"Libya","Iraq",-24
"New Zealand","Iraq",-4
"Saudi Arabia","Iraq",-9.4
"Sweden","Iraq",-5
"Turkey","Iraq",-20
"United States","Iraq",-39.6
"France","Ireland",-2
