"SCountry","TCountry","Intensity"
"Philippines","Belgium",-9
"United Kingdom","Belgium",-4
"Zimbabwe","Belgium",-0.3
"United States","Benin",-2
"Brazil","Bolivia",-10
"France","Bolivia",-2
"Peru","Bolivia",-20
"United States","Bolivia",-17
"Croatia","Bosnia and Herzegovina",-7.2
"Serbia","Bosnia and Herzegovina",-10
"Zambia","Botswana",-5
"Argentina","Brazil",-7.4
"Canada","Brazil",-5
"Croatia","Brazil",-5
"Holy See","Brazil",-9
"Israel","Brazil",-20
"Italy","Brazil",-10
"New Zealand","Brazil",-2
"Norway","Brazil",-10
"Paraguay","Brazil",-2
"Turkey","Brazil",-2
"Ukraine","Brazil",-2
"United Kingdom","Brazil",-5
"United States","Brazil",-20
"Uruguay","Brazil",-2
"United States","Brunei",-5
"Argentina","Bulgaria",-9
"Colombia","Bulgaria",-9
"Greece","Bulgaria",-10
"Portugal","Bulgaria",-4
"Slovakia","Bulgaria",-5
"Spain","Bulgaria",-5
"United States","Bulgaria",-14
"Somalia","Burundi",-0.3
"Thailand","Cambodia",-182
"Equatorial Guinea","Cameroon",-2
"Afghanistan","Canada",-28
"China","Canada",-4
"Ethiopia","Canada",-2
"Japan","Canada",-7
"Sudan","Canada",-32
"Taiwan","Canada",-2
"Thailand","Canada",-9
"United Kingdom","Canada",-17
"United States","Canada",-78.9
"Cambodia","Central African Republic",-7.2
"Belgium","Chad",-5
"Cambodia","Chad",-7.2
"Sudan","Chad",-8
"Bolivia","Chile",-10
"Brazil","Chile",-2
"Colombia","Chile",-4.4
"Democratic Republic of Congo","Chile",-4
"Peru","Chile",-24
"Spain","Chile",-5
"United Kingdom","Chile",-14
"Venezuela","Chile",-2
"Afghanistan","China",-19
"Australia","China",-41.4
"Canada","China",-2
"France","China",-15
"Hong Kong","China",-0.3
"India","China",-23.6
"Japan","China",-53.8
"Malaysia","China",-5
"Nepal","China",-33.4
"Nigeria","China",-5
"North Korea","China",-49
"Pakistan","China",-2
"Philippines","China",-16
"Russia","China",-40
"Singapore","China",-2
"Slovakia","China",-10
"South Africa","China",-109
"South Korea","China",-7
"Taiwan","China",-32.2
"Tanzania","China",-10
"United Kingdom","China",-11.9
"United States","China",-239.2
"Vietnam","China",-13
"Afghanistan","Colombia",-9
"Bolivia","Colombia",-10
"Bulgaria","Colombia",-9
"Ecuador","Colombia",-87.2
"India","Colombia",-10
"Kenya","Colombia",-9
"Nicaragua","Colombia",-2
"Philippines","Colombia",-4
"Spain","Colombia",-15
"United States","Colombia",-54
"Venezuela","Colombia",-84.2
"Democratic Republic of Congo","Congo",-19
"India","Congo",-7.2
"Rwanda","Congo",-20
"Uganda","Congo",-10
"United Kingdom","Cook Island",-37
"Cuba","Costa Rica",-4
"Nicaragua","Costa Rica",-5
"Kenya","Croatia",-10
"Montenegro","Croatia",-2
"Serbia","Croatia",-5
"Slovenia","Croatia",-56
"Tajikistan","Croatia",-6
"Brazil","Cuba",-5
"El Salvador","Cuba",-4.8
"Spain","Cuba",-2
"United States","Cuba",-64.6
"Syria","Cyprus",-5
"Turkey","Cyprus",-9.5
"Brazil","Czech Republic",-5
"Germany","Czech Republic",-2
"Indonesia","Czech Republic",-5
"Israel","Czech Republic",-4
"Italy","Czech Republic",-5
"Slovakia","Czech Republic",-5
"Thailand","Czech Republic",-2
"Belgium","Democratic Republic of Congo",-10
"Congo","Democratic Republic of Congo",-10
"El Salvador","Democratic Republic of Congo",-4
"France","Democratic Republic of Congo",-5
"Rwanda","Democratic Republic of Congo",-63
"Somalia","Democratic Republic of Congo",-2
"South Korea","Democratic Republic of Congo",-4
"Uganda","Democratic Republic of Congo",-20
"Afghanistan","Denmark",-9
"Turkey","Denmark",-29.4
"United Kingdom","Denmark",-9.5
"Colombia","Ecuador",-26.4
"Spain","Ecuador",-25
"United States","Ecuador",-4.4
"Canada","Egypt",-5
"Iran","Egypt",-2
"Iraq","Egypt",-5
"Israel","Egypt",-33.5
"Italy","Egypt",-9
"Jordan","Egypt",-4.3
"Sudan","Egypt",-5
"Syria","Egypt",-2
"United Kingdom","Egypt",-2
"United States","Egypt",-37.5
"Taiwan","El Salvador",-8
"Uganda","El Salvador",-4
"United States","El Salvador",-13
"Turkey","Eritrea",-5
"Georgia","Estonia",-4
"Russia","Estonia",-2
"Somalia","Ethiopia",-36.3
"Uganda","Ethiopia",-0.3
"United Kingdom","Ethiopia",-2
"Samoa","Fiji",-2
"United States","Finland",-0.3
"Argentina","France",-4
"Cambodia","France",-15
"Canada","France",-2
"China","France",-21
"Comoros","France",-14
"Cote d'Ivoire","France",-4
"Gabon","France",-8
"Georgia","France",-5
"Germany","France",-42
"Guinea","France",-5
"India","France",-30
"Italy","France",-0.4
"Lebanon","France",-8
"Madagascar","France",-12.5
"Mali","France",-5
"Mexico","France",-27.4
"New Caledonia","France",-10
"Russia","France",-27
"Rwanda","France",-10
"Slovakia","France",-4
"Sudan","France",-33
"United Kingdom","France",-10
"United States","France",-35
"France","Gabon",-4
"Czech Republic","Georgia",-2
"France","Georgia",-2
"Germany","Georgia",-5
"Lithuania","Georgia",-0.6
"Russia","Georgia",-156.1
"United States","Georgia",-26.2
"Austria","Germany",-40
"Canada","Germany",-2
"France","Germany",-47
"Japan","Germany",-28
"Kenya","Germany",-5
"Latvia","Germany",-8
"Netherlands","Germany",-10
"Philippines","Germany",-5
"Poland","Germany",-5
"Russia","Germany",-5
"Sweden","Germany",-10
"Switzerland","Germany",-2
"Uganda","Germany",-4
"United Kingdom","Germany",-12
"United States","Germany",-25
"Uzbekistan","Germany",-5
"Germany","Ghana",-8.4
"Kenya","Ghana",-2
"Cyprus","Greece",-2
"United States","Greece",-2
"Mexico","Guatemala",-28
"United States","Guatemala",-10
"Brazil","Guinea-Bissau",-12
"China","Guinea-Bissau",-10
"Greece","Guinea-Bissau",-10
"Guinea","Guinea-Bissau",-202
"Morocco","Guinea-Bissau",-10
"Portugal","Guinea-Bissau",-22.4
"Russia","Guinea-Bissau",-10
"United States","Guinea-Bissau",-10
"Dominican Republic","Haiti",-9.5
"France","Holy See",-10.9
"United Kingdom","Holy See",-5
"Colombia","Honduras",-5
"United States","Honduras",-2
"Cambodia","Hong Kong",-5
"China","Hong Kong",-10
"Japan","Hong Kong",-15
"Philippines","Hong Kong",-8
"United Kingdom","Hong Kong",-2
"Czech Republic","Hungary",-2
"Germany","Hungary",-4
"Romania","Hungary",-4.8
"Serbia","Hungary",-18
"Slovakia","Hungary",-7
"United Kingdom","Hungary",-7
"Afghanistan","India",-10
"Australia","India",-10
"Bangladesh","India",-26.3
"Canada","India",-14
"Chile","India",-4
"China","India",-39.6
"Colombia","India",-9
"Finland","India",-5
"Germany","India",-2
"Malaysia","India",-15
"Nepal","India",-10
"Norway","India",-5
"Pakistan","India",-308.7
"Paraguay","India",-4.4
"Peru","India",-4
"Qatar","India",-4
"Sri Lanka","India",-57.2
"Sudan","India",-18
"United Kingdom","India",-6
"United States","India",-45.6
"Australia","Indonesia",-5
"Japan","Indonesia",-6
"Malaysia","Indonesia",-7
"Papua New Guinea","Indonesia",-5
"Taiwan","Indonesia",-5
"United States","Indonesia",-6
"Afghanistan","Iran",-9
"Bahrain","Iran",-5.6
"Canada","Iran",-2
"Cyprus","Iran",-18.4
"Egypt","Iran",-6
"Iraq","Iran",-38.4
"Israel","Iran",-52.2
"Italy","Iran",-12
"Kyrgyzstan","Iran",-5
"Morocco","Iran",-227
"Pakistan","Iran",-28.4
"Russia","Iran",-10.8
"Switzerland","Iran",-10
"Syria","Iran",-2
"Turkey","Iran",-14
"United Kingdom","Iran",-34
"United States","Iran",-392.2
"El Salvador","Iraq",-7.2
"France","Iraq",-2
"Germany","Iraq",-10
"Greece","Iraq",-10
"Iran","Iraq",-57.6
"New Zealand","Iraq",-10
"South Korea","Iraq",-7.2
"Turkey","Iraq",-107.6
"United Kingdom","Iraq",-13.2
"United States","Iraq",-286.6
"Israel","Ireland",-5
"United Kingdom","Ireland",-77.5
"United States","Ireland",-5
"Bolivia","Israel",-4
"Chile","Israel",-6
"Czech Republic","Israel",-8.8
"Egypt","Israel",-22
"Germany","Israel",-2
"India","Israel",-2
"Iran","Israel",-44.8
"Iraq","Israel",-10
"Ireland","Israel",-10
"Jordan","Israel",-11
"Kazakhstan","Israel",-10
"Lebanon","Israel",-89
"Libya","Israel",-2
"Malaysia","Israel",-2
"Mauritania","Israel",-100
"Morocco","Israel",-16
"Netherlands","Israel",-0.3
"Pakistan","Israel",-0.4
"Portugal","Israel",-2
"Russia","Israel",-9
"Saudi Arabia","Israel",-4.4
"Spain","Israel",-14.4
"Sudan","Israel",-18.4
"Sweden","Israel",-13
"Syria","Israel",-11
"Turkey","Israel",-18
"Ukraine","Israel",-6.5
"United Arab Emirates","Israel",-4
"United Kingdom","Israel",-21.3
"United States","Israel",-54.9
"Venezuela","Israel",-20
"Vietnam","Israel",-2.4
"Afghanistan","Italy",-10
"Argentina","Italy",-8
"Austria","Italy",-18
"Brazil","Italy",-5
"Congo","Italy",-2
"France","Italy",-2
"Germany","Italy",-27
"Iran","Italy",-10
"Israel","Italy",-2
"Netherlands","Italy",-50
"Philippines","Italy",-26
"Spain","Italy",-5
"Sudan","Italy",-9
"Syria","Italy",-9
"United States","Italy",-15.4
"Yemen","Italy",-18
"China","Japan",-40
"Cuba","Japan",-8
"Kyrgyzstan","Japan",-4
"North Korea","Japan",-174.2
"Philippines","Japan",-10
"Somalia","Japan",-9
"South Korea","Japan",-45.4
"Sudan","Japan",-8
"Taiwan","Japan",-20
"United Kingdom","Japan",-2
"United States","Japan",-9.6
"Egypt","Jordan",-10
"Morocco","Jordan",-0.3
"Saudi Arabia","Jordan",-7
"Syria","Jordan",-9
"United States","Jordan",-10
"Russia","Kazakhstan",-18.5
"Tajikistan","Kazakhstan",-5
"Uzbekistan","Kazakhstan",-5
"Ghana","Kenya",-19
"Somalia","Kenya",-101.2
"Uganda","Kenya",-19
"United Kingdom","Kenya",-4
"United States","Kenya",-7
"Austria","Kosovo",-10
"Serbia","Kosovo",-100.5
"Spain","Kosovo",-26.2
"Egypt","Kuwait",-2
"Pakistan","Kyrgyzstan",-2
"Russia","Kyrgyzstan",-23.4
"United States","Kyrgyzstan",-7.2
"Vietnam","Laos",-5
"Montenegro","Latvia",-4
"Bangladesh","Lebanon",-9
"Brazil","Lebanon",-5
"Egypt","Lebanon",-4
"Israel","Lebanon",-67.2
"Netherlands","Lebanon",-5
"Nigeria","Lebanon",-27
"Romania","Lebanon",-5
"Syria","Lebanon",-4.4
"Tunisia","Lebanon",-10
"United Kingdom","Lebanon",-8
"United States","Lebanon",-30
"Venezuela","Lebanon",-5
"Vietnam","Lebanon",-0.8
"Afghanistan","Lesotho",-30
"South Africa","Lesotho",-4
"United States","Liberia",-5
"Egypt","Libya",-4
"Mauritania","Libya",-10
"Serbia","Libya",-5.6
"United States","Libya",-0.3
"France","Liechtenstein",-2
"Russia","Lithuania",-25
"United Kingdom","Lithuania",-5
"China","Macao",-0.4
"Botswana","Madagascar",-4
"France","Madagascar",-4
"Nigeria","Madagascar",-2
"South Africa","Madagascar",-8
"Spain","Madagascar",-0.4
"United States","Madagascar",-18.8
"Zambia","Madagascar",-20
"Zimbabwe","Madagascar",-6.5
"Taiwan","Malawi",-7
"India","Malaysia",-2
"Indonesia","Malaysia",-2
"Nigeria","Malaysia",-5
"Pakistan","Malaysia",-9
"Thailand","Malaysia",-5
"Pakistan","Maldives",-5
"India","Mali",-13.2
"Libya","Mali",-5
"Israel","Mauritania",-14
"Mali","Mauritania",-5
"Spain","Mauritania",-2
"Comoros","Mayotte",-8.5
"Brazil","Mexico",-2
"France","Mexico",-13.2
"Germany","Mexico",-6
"Guatemala","Mexico",-4
"Spain","Mexico",-5
"United Kingdom","Mexico",-0.3
"United States","Mexico",-153.2
"Morocco","Moldova, Republic of",-5
"Romania","Moldova, Republic of",-4
"Russia","Moldova, Republic of",-2
"United States","Monaco",-8.8
"Cyprus","Montenegro",-10
"China","Morocco",-2
"Iran","Morocco",-48
"Jordan","Morocco",-0.3
"South Africa","Morocco",-10
"Spain","Morocco",-10
"South Africa","Mozambique",-15
"Bangladesh","Myanmar",-19.4
"India","Myanmar",-10
"Indonesia","Myanmar",-5
"Laos","Myanmar",-6
"New Zealand","Myanmar",-9
"Pakistan","Myanmar",-10
"Singapore","Myanmar",-2
"Thailand","Myanmar",-50
"Turkey","Myanmar",-5
"United Kingdom","Myanmar",-4
"United States","Myanmar",-5
"China","Nepal",-21.6
"Sri Lanka","Nepal",-16
"United States","Nepal",-0.4
"Australia","Netherlands",-9
"Indonesia","Netherlands",-14
"Kazakhstan","Netherlands",-5
"Nepal","Netherlands",-5
"Serbia","Netherlands",-2
"Sudan","Netherlands",-18
"Yemen","Netherlands",-36
"France","New Caledonia",-10
"Australia","New Zealand",-9.2
"Croatia","New Zealand",-5
"Iraq","New Zealand",-15
"Pakistan","New Zealand",-10
"Somalia","New Zealand",-18
"United States","New Zealand",-19.5
"Chile","Nicaragua",-2
"Guatemala","Nicaragua",-6.5
"Puerto Rico","Nicaragua",-2
"United States","Nicaragua",-5
"Azerbaijan","Nigeria",-10
"Benin","Nigeria",-2
"France","Nigeria",-20
"Gambia","Nigeria",-2
"Ghana","Nigeria",-2
"Greenland","Nigeria",-10
"Iceland","Nigeria",-10
"Iraq","Nigeria",-5
"Libya","Nigeria",-5
"South Africa","Nigeria",-14
"Ukraine","Nigeria",-2
"United Kingdom","Nigeria",-2
"United States","Nigeria",-26
"China","North Korea",-12.8
"Japan","North Korea",-183.4
"Russia","North Korea",-16.8
"South Korea","North Korea",-172.2
"Turkmenistan","North Korea",-5
"United Kingdom","North Korea",-0.4
"United States","North Korea",-369.9
"Gambia","Norway",-5
"Kosovo","Norway",-10
"Nepal","Norway",-5
"Afghanistan","Pakistan",-338.8
"Armenia","Pakistan",-2
"Australia","Pakistan",-9
"Bangladesh","Pakistan",-10
"Bhutan","Pakistan",-9
"Greece","Pakistan",-5
"India","Pakistan",-391.2
"Italy","Pakistan",-5
"Malaysia","Pakistan",-5
"Russia","Pakistan",-0.4
"South Korea","Pakistan",-0.8
"Spain","Pakistan",-5
"Sri Lanka","Pakistan",-5
"Turkey","Pakistan",-2
"United Kingdom","Pakistan",-6
"United States","Pakistan",-489
"Yemen","Pakistan",-9
"United States","Panama",-2
"Fiji","Papua New Guinea",-36
"India","Paraguay",-2
"Philippines","Paraguay",-5
"Argentina","Peru",-5
"Bolivia","Peru",-17.5
"Chile","Peru",-21
"France","Peru",-2
"Jordan","Peru",-15
"United States","Peru",-7
"Australia","Philippines",-6.4
"China","Philippines",-29
"Colombia","Philippines",-4
"Hong Kong","Philippines",-2
"Japan","Philippines",-48.4
"Netherlands","Philippines",-2
"Panama","Philippines",-10
"Somalia","Philippines",-18
"Tajikistan","Philippines",-15
"United States","Philippines",-31
"Vietnam","Philippines",-2
"Afghanistan","Poland",-20
"Germany","Poland",-14
"India","Poland",-5
"Somalia","Poland",-9
"United States","Poland",-9.2
"Angola","Portugal",-5
"Belgium","Portugal",-2
"Bosnia and Herzegovina","Portugal",-2
"France","Portugal",-2
"Japan","Portugal",-0.3
"Nigeria","Portugal",-0.4
"Brazil","Puerto Rico",-5
"Egypt","Qatar",-6
"Sudan","Qatar",-10.5
"United States","Qatar",-33
"Australia","Romania",-5
"Germany","Romania",-9.5
"Italy","Romania",-5
"Moldova, Republic of","Romania",-5.4
"Spain","Romania",-10
"Ukraine","Romania",-2
"Austria","Russia",-5
"Azerbaijan","Russia",-2
"Belarus","Russia",-5
"Canada","Russia",-2
"China","Russia",-19.5
"Estonia","Russia",-2
"Finland","Russia",-4
"France","Russia",-54
"Georgia","Russia",-65.9
"Israel","Russia",-30
"Japan","Russia",-17.2
"Kazakhstan","Russia",-9.5
"Kyrgyzstan","Russia",-9
"Latvia","Russia",-12
"Lithuania","Russia",-6
"Norway","Russia",-18.4
"Poland","Russia",-5
"Serbia","Russia",-2
"Spain","Russia",-12
"Thailand","Russia",-27
"Turkmenistan","Russia",-5
"Ukraine","Russia",-18
"United Arab Emirates","Russia",-24
"United Kingdom","Russia",-7
"United States","Russia",-71.8
"Democratic Republic of Congo","Rwanda",-15.3
"France","Rwanda",-5
"Netherlands","Rwanda",-15
"Sierra Leone","Rwanda",-2
"South Korea","Rwanda",-0.4
"United States","Rwanda",-8
"Fiji","Samoa",-2
"Solomon Islands","Samoa",-2
"Bangladesh","Saudi Arabia",-8
"Iran","Saudi Arabia",-6.4
"Libya","Saudi Arabia",-56
"Pakistan","Saudi Arabia",-8.8
"Syria","Saudi Arabia",-2
"Yemen","Saudi Arabia",-5
"Belgium","Senegal",-2
"Albania","Serbia",-49.4
"Bosnia and Herzegovina","Serbia",-20
"Croatia","Serbia",-27
"Czech Republic","Serbia",-5
"Kenya","Serbia",-5
"Kosovo","Serbia",-62
"Netherlands","Serbia",-2
"Norway","Serbia",-5
"Romania","Serbia",-5
"United States","Serbia",-4
"China","Seychelles",-4
"Somalia","Seychelles",-9
"United States","Sierra Leone",-10
"Indonesia","Singapore",-28
"Sri Lanka","Singapore",-4
"Thailand","Singapore",-10.5
"Croatia","Slovenia",-12
"United States","Slovenia",-4.4
"New Zealand","Solomon Islands",-10
"Ethiopia","Somalia",-42.2
"Germany","Somalia",-15
"Greece","Somalia",-5
"Kenya","Somalia",-59
"Rwanda","Somalia",-9.5
"Spain","Somalia",-5
"Sri Lanka","Somalia",-10
"Sudan","Somalia",-0.3
"Suriname","Somalia",-10
"Sweden","Somalia",-4
"Turkey","Somalia",-5
"Uganda","Somalia",-14.4
"United States","Somalia",-26.2
"Afghanistan","South Africa",-9
"Brazil","South Africa",-10
"China","South Africa",-18
"Iran","South Africa",-5
"Lesotho","South Africa",-4
"Mozambique","South Africa",-9
"Nigeria","South Africa",-2
"Norway","South Africa",-2
"Uganda","South Africa",-2
"United Arab Emirates","South Africa",-18
"Zimbabwe","South Africa",-2
"Canada","South Korea",-7
"China","South Korea",-11.2
"Hong Kong","South Korea",-2
"India","South Korea",-7.2
"Japan","South Korea",-23.4
"North Korea","South Korea",-514.1
"Philippines","South Korea",-7.2
"Russia","South Korea",-11.2
"Sudan","South Korea",-10
"Taiwan","South Korea",-15
"Uganda","South Korea",-8
"United Kingdom","South Korea",-6.5
"United States","South Korea",-73
"Yemen","South Korea",-75
"Bangladesh","Spain",-2
"Brazil","Spain",-10
"Colombia","Spain",-10
"Costa Rica","Spain",-10
"Cuba","Spain",-4
"Mexico","Spain",-6.4
"Morocco","Spain",-5
"Philippines","Spain",-9
"United States","Spain",-29
"Afghanistan","Sri Lanka",-9
"Australia","Sri Lanka",-0.6
"Belgium","Sri Lanka",-13
"India","Sri Lanka",-28.5
"Pakistan","Sri Lanka",-350.2
"Philippines","Sri Lanka",-9
"Somalia","Sri Lanka",-20
"South Korea","Sri Lanka",-6
"United Kingdom","Sri Lanka",-9
"United States","Sri Lanka",-12
"Algeria","Sudan",-10
"Australia","Sudan",-10.3
"Canada","Sudan",-5.4
"Chad","Sudan",-4
"China","Sudan",-2
"Egypt","Sudan",-41.4
"Eritrea","Sudan",-10
"India","Sudan",-24
"Israel","Sudan",-30
"Jordan","Sudan",-2
"Kenya","Sudan",-14.4
"Libya","Sudan",-17
"Netherlands","Sudan",-27
"Philippines","Sudan",-9
"Qatar","Sudan",-14
"Rwanda","Sudan",-14.4
"Somalia","Sudan",-10.5
"South Africa","Sudan",-10
"South Korea","Sudan",-18.3
"South Sudan","Sudan",-2
"Suriname","Sudan",-2
"Syria","Sudan",-2
"United Kingdom","Sudan",-4
"United States","Sudan",-52.9
"Vietnam","Sudan",-0.4
"Indonesia","Suriname",-5
"Israel","Suriname",-2
"Somalia","Suriname",-10
"Botswana","Swaziland",-5
"Bosnia and Herzegovina","Sweden",-5
"United Kingdom","Sweden",-9.9
"United States","Sweden",-5
"Germany","Switzerland",-2.4
"Luxembourg","Switzerland",-10
"Philippines","Switzerland",-26
"Thailand","Switzerland",-5
"United States","Switzerland",-19
"Egypt","Syria",-11
"France","Syria",-7.2
"Iraq","Syria",-6
"Israel","Syria",-4
"Jordan","Syria",-24.4
"Lebanon","Syria",-22.2
"Russia","Syria",-9
"Saudi Arabia","Syria",-8
"United States","Syria",-23
"China","Taiwan",-110.2
"Malawi","Taiwan",-2
"Saint Lucia","Taiwan",-2
"Thailand","Taiwan",-5
"United States","Taiwan",-38
"Afghanistan","Tajikistan",-9
"Croatia","Tajikistan",-4
"Kyrgyzstan","Tajikistan",-5
"Russia","Tajikistan",-20
"United States","Tajikistan",-4
"Zambia","Tanzania",-5
"Cambodia","Thailand",-8.4
"China","Thailand",-5
"Czech Republic","Thailand",-10
"Hong Kong","Thailand",-4
"India","Thailand",-7.2
"Monaco","Thailand",-2
"Nepal","Thailand",-0.4
"Singapore","Thailand",-7.2
"Sri Lanka","Thailand",-4
"United Kingdom","Thailand",-11
"United States","Thailand",-10
"Italy","Tunisia",-10
"Sudan","Tunisia",-5.4
"Turkey","Tunisia",-4
"Afghanistan","Turkey",-7.2
"Armenia","Turkey",-18.1
"Azerbaijan","Turkey",-0.4
"Cyprus","Turkey",-9.4
"Denmark","Turkey",-6
"Georgia","Turkey",-7.2
"Germany","Turkey",-10
"Greece","Turkey",-0.3
"India","Turkey",-2
"Iraq","Turkey",-33.8
"Israel","Turkey",-2
"Moldova, Republic of","Turkey",-7.2
"Myanmar","Turkey",-7.2
"Netherlands","Turkey",-2
"Pakistan","Turkey",-7.2
"Somalia","Turkey",-7.2
"Spain","Turkey",-5
"United States","Turkey",-5
"Bulgaria","Turkmenistan",-9.5
"Iran","Turkmenistan",-2
"Jordan","Turkmenistan",-2
"Russia","Turkmenistan",-7.2
"United Kingdom","Turks and Caicos Islands",-5.8
"Australia","Tuvalu",-5
"China","Uganda",-38
"Congo","Uganda",-2
"Denmark","Uganda",-2
"Germany","Uganda",-25
"Kenya","Uganda",-7
"Libya","Uganda",-2
"Netherlands","Uganda",-5
"Somalia","Uganda",-0.3
"South Korea","Uganda",-9
"Sudan","Uganda",-18
"Czech Republic","Ukraine",-4
"Germany","Ukraine",-10
"Romania","Ukraine",-12
"Russia","Ukraine",-128.2
"United States","Ukraine",-5
"Russia","United Arab Emirates",-9
"Afghanistan","United Kingdom",-4
"Argentina","United Kingdom",-7
"Australia","United Kingdom",-10
"Bangladesh","United Kingdom",-20
"Cambodia","United Kingdom",-9
"Canada","United Kingdom",-29
"Chile","United Kingdom",-9
"Czech Republic","United Kingdom",-2
"Egypt","United Kingdom",-20
"France","United Kingdom",-30
"Gambia","United Kingdom",-5
"Germany","United Kingdom",-13
"Greece","United Kingdom",-10
"Hungary","United Kingdom",-9
"Iran","United Kingdom",-4
"Iraq","United Kingdom",-2
"Ireland","United Kingdom",-404.7
"Israel","United Kingdom",-2
"Italy","United Kingdom",-5
"Madagascar","United Kingdom",-9.5
"Malaysia","United Kingdom",-7
"Moldova, Republic of","United Kingdom",-5
"Montserrat","United Kingdom",-9.8
"Morocco","United Kingdom",-6.5
"Nepal","United Kingdom",-5
"New Zealand","United Kingdom",-38.5
"Nigeria","United Kingdom",-2
"Pakistan","United Kingdom",-52
"Portugal","United Kingdom",-2
"South Korea","United Kingdom",-0.4
"Spain","United Kingdom",-11
"Sri Lanka","United Kingdom",-9
"Sudan","United Kingdom",-2
"Tanzania","United Kingdom",-2
"Thailand","United Kingdom",-19
"Turks and Caicos Islands","United Kingdom",-2
"Uganda","United Kingdom",-5
"United Arab Emirates","United Kingdom",-19
"United States","United Kingdom",-115.4
"Zimbabwe","United Kingdom",-4
"Afghanistan","United States",-364.8
"Algeria","United States",-2
"Antigua and Barbuda","United States",-9.5
"Australia","United States",-39.6
"Bolivia","United States",-155
"Brazil","United States",-22
"Cambodia","United States",-5
"Canada","United States",-65
"China","United States",-326.6
"Colombia","United States",-45
"Cuba","United States",-12
"Czech Republic","United States",-34.4
"Denmark","United States",-2
"Ecuador","United States",-28
"Egypt","United States",-25.5
"El Salvador","United States",-27
"Ethiopia","United States",-16
"France","United States",-119
"Georgia","United States",-18.5
"Germany","United States",-108.4
"Guatemala","United States",-2
"Holy See","United States",-6
"Honduras","United States",-2
"India","United States",-25.8
"Indonesia","United States",-5
"Iran","United States",-289.7
"Iraq","United States",-46
"Ireland","United States",-4
"Israel","United States",-68.2
"Italy","United States",-4
"Japan","United States",-17.8
"Kenya","United States",-5
"Kyrgyzstan","United States",-23
"Lebanon","United States",-60.3
"Lithuania","United States",-0.4
"Luxembourg","United States",-9
"Macao","United States",-10
"Mexico","United States",-106.7
"Moldova, Republic of","United States",-4
"Myanmar","United States",-36.2
"Netherlands","United States",-4.4
"Nicaragua","United States",-36
"Nigeria","United States",-6.4
"North Korea","United States",-1026
"Pakistan","United States",-116.9
"Philippines","United States",-30.8
"Poland","United States",-2.4
"Portugal","United States",-18
"Russia","United States",-125.4
"Serbia","United States",-11
