"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-10
"Czech Republic","Afghanistan",-7.2
"France","Afghanistan",-58.8
"Ghana","Afghanistan",-14
"Greece","Afghanistan",-5
"India","Afghanistan",-8
"Indonesia","Afghanistan",-5
"Iran","Afghanistan",-12
"Israel","Afghanistan",-9
"New Zealand","Afghanistan",-14.4
"Pakistan","Afghanistan",-170.3
"Russia","Afghanistan",-1.2
"United Kingdom","Afghanistan",-10.4
"United States","Afghanistan",-255.4
"Uzbekistan","Afghanistan",-5
"Germany","Albania",-5
"Kosovo","Albania",-5
"France","Algeria",-10
"Mali","Algeria",-10
"Yemen","Algeria",-4.4
"Nigeria","Angola",-20
"Colombia","Argentina",-5
"Falkland Islands","Argentina",-4
"France","Argentina",-5
"Greece","Argentina",-8
"Mexico","Argentina",-2
"Paraguay","Argentina",-4
"United Kingdom","Argentina",-27.8
"United States","Argentina",-2
"Azerbaijan","Armenia",-88
"United States","Armenia",-6.8
"Afghanistan","Australia",-10
"Canada","Australia",-10
"Chile","Australia",-10
"Ecuador","Australia",-10
"France","Australia",-11.5
"India","Australia",-15
"Indonesia","Australia",-18.4
"Libya","Australia",-34
"Papua New Guinea","Australia",-12
"Philippines","Australia",-19
"South Africa","Australia",-5
"Sweden","Australia",-63
"Thailand","Australia",-73.5
"United Kingdom","Australia",-213.4
"United States","Australia",-94.8
"Slovakia","Austria",-2
"Armenia","Azerbaijan",-74
"France","Azerbaijan",-2
"Georgia","Azerbaijan",-4
"India","Azerbaijan",-5
"Iran","Azerbaijan",-17
"Russia","Azerbaijan",-2
"Turkmenistan","Azerbaijan",-2
"United States","Azerbaijan",-4.8
"Brazil","Bahrain",-6.5
"Iran","Bahrain",-9.2
"Afghanistan","Bangladesh",-4
"Germany","Bangladesh",-5
"India","Bangladesh",-18
"Myanmar","Bangladesh",-7.2
"Pakistan","Bangladesh",-5
"South Africa","Bangladesh",-5
"United States","Bangladesh",-4.8
"Libya","Belarus",-20
"Poland","Belarus",-2
"Russia","Belarus",-4
"United Kingdom","Belarus",-4.8
"United States","Belarus",-9
"Germany","Belgium",-4
"Uruguay","Belgium",-2
"Chile","Bolivia",-0.4
"El Salvador","Bolivia",-5
"India","Bolivia",-9
"United States","Bolivia",-2
"Serbia","Bosnia and Herzegovina",-5.4
"Tajikistan","Bosnia and Herzegovina",-10
"United States","Bosnia and Herzegovina",-12
"Bolivia","Brazil",-15
"Guinea","Brazil",-0.1
"Indonesia","Brazil",-5
"Iran","Brazil",-5
"Italy","Brazil",-14.2
"Mexico","Brazil",-5
"Nigeria","Brazil",-9
"Paraguay","Brazil",-19
"United States","Brazil",-2
"Greece","Bulgaria",-5
"Latvia","Bulgaria",-5
"Russia","Bulgaria",-10
"Switzerland","Bulgaria",-5
"United States","Bulgaria",-10
"Mali","Burkina Faso",-10
"Mauritania","Burkina Faso",-2
"China","Cambodia",-5
"France","Cambodia",-2
"Thailand","Cambodia",-5
"United States","Cambodia",-0.3
"Algeria","Cameroon",-0.4
"Russia","Cameroon",-9.5
"Spain","Cameroon",-5
"Afghanistan","Canada",-2
"Australia","Canada",-11
"France","Canada",-2
"Germany","Canada",-107
"Portugal","Canada",-2
"Singapore","Canada",-4
"United States","Canada",-44
"Libya","Chad",-5
"Bolivia","Chile",-16
"Colombia","Chile",-2
"Philippines","Chile",-2
"Afghanistan","China",-63.6
"Belgium","China",-4.4
"Canada","China",-68
"Cyprus","China",-2
"Denmark","China",-5
"France","China",-7
"Germany","China",-35
"Hong Kong","China",-16.9
"India","China",-15.4
"Iran","China",-9
"Italy","China",-2
"Kazakhstan","China",-20
"Mozambique","China",-5
"Myanmar","China",-4.4
"Nepal","China",-9
"Norway","China",-5
"Philippines","China",-25.4
"Russia","China",-5.4
"South Korea","China",-19
"Taiwan","China",-13.5
"United States","China",-30.6
"Brazil","Colombia",-5
"Chile","Colombia",-2
"Ecuador","Colombia",-5
"India","Colombia",-2
"Nicaragua","Colombia",-2
"North Korea","Colombia",-10
"Thailand","Colombia",-5
"United States","Colombia",-16
"Venezuela","Colombia",-15
"Democratic Republic of Congo","Congo",-25
"Netherlands","Congo",-5
"Rwanda","Congo",-19
"Burkina Faso","Cote d'Ivoire",-18
"Israel","Cote d'Ivoire",-4
"Liberia","Cote d'Ivoire",-32
"Togo","Cote d'Ivoire",-30
"Hungary","Croatia",-19
"Serbia","Croatia",-10
"Mexico","Cuba",-5
"Spain","Cuba",-2
"United States","Cuba",-13.8
"United States","Curaçao",-9
"Turkey","Cyprus",-5.8
"Congo","Democratic Republic of Congo",-33
"France","Democratic Republic of Congo",-0.4
"Rwanda","Democratic Republic of Congo",-14
