"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-10
"China","Afghanistan",-2
"Indonesia","Afghanistan",-20
"Iran","Afghanistan",-2
"Lithuania","Afghanistan",-7.2
"Pakistan","Afghanistan",-293.9
"Sri Lanka","Afghanistan",-20
"United States","Afghanistan",-128
"Yemen","Afghanistan",-5
"Kosovo","Albania",-5
"Serbia","Albania",-10
"France","Algeria",-2
"Iraq","Algeria",-10
"Morocco","Algeria",-2
"United States","Algeria",-10
"Bolivia","Argentina",-5
"Greece","Argentina",-7
"United States","Argentina",-41
"Azerbaijan","Armenia",-96
"Georgia","Armenia",-5.6
"Iran","Armenia",-0.3
"Russia","Armenia",-14
"Turkey","Armenia",-4
"Austria","Australia",-10
"Cambodia","Australia",-12
"China","Australia",-16.8
"Christmas Island","Australia",-6
"France","Australia",-18
"Hong Kong","Australia",-5
"Indonesia","Australia",-53
"Iraq","Australia",-39
"Israel","Australia",-5
"Japan","Australia",-2
"Malaysia","Australia",-44
"Marshall Islands","Australia",-2
"Nigeria","Australia",-18
"Philippines","Australia",-2
"Russia","Australia",-119.8
"Sweden","Australia",-37
"Syria","Australia",-14
"Thailand","Australia",-11
"United Arab Emirates","Australia",-10
"United Kingdom","Australia",-20
"United States","Australia",-13.8
"Vietnam","Australia",-11
"Armenia","Azerbaijan",-157.8
"France","Azerbaijan",-0.3
"Iran","Azerbaijan",-0.3
"Kyrgyzstan","Azerbaijan",-2
"Russia","Azerbaijan",-2
"United States","Azerbaijan",-6
"United States","Bahrain",-6
"El Salvador","Bangladesh",-10
"India","Bangladesh",-34
"Myanmar","Bangladesh",-2
"Japan","Belarus",-5
"Russia","Belarus",-5
"Finland","Belgium",-5
"Germany","Belgium",-19.5
"Uruguay","Belgium",-2
"Nigeria","Benin",-2
"Thailand","Benin",-5
"Argentina","Bolivia",-4.4
"Colombia","Bolivia",-9
"South Korea","Bolivia",-4
"United States","Bosnia and Herzegovina",-2
"Paraguay","Brazil",-60
"United Kingdom","Brazil",-15
"United States","Brazil",-4
"Uruguay","Brazil",-4
"Kenya","Bulgaria",-10
"Spain","Bulgaria",-10
"Nigeria","Burkina Faso",-19
"Tanzania","Burundi",-10
"Thailand","Cambodia",-2
"Vietnam","Cambodia",-5
"Nigeria","Cameroon",-179.5
"China","Canada",-100
"India","Canada",-5
"Indonesia","Canada",-10
"Israel","Canada",-14
"Morocco","Canada",-4
"Myanmar","Canada",-4
"Russia","Canada",-82.8
"Thailand","Canada",-10
"Uganda","Canada",-2
"United States","Canada",-17
"France","Central African Republic",-30
"Niger","Central African Republic",-10
"France","Chad",-10
"Nigeria","Chad",-9
"Argentina","Chile",-9
"Bolivia","Chile",-2
"Holy See","Chile",-2
"Mozambique","Chile",-5
"United Kingdom","Chile",-5
"United States","Chile",-2
"Venezuela","Chile",-20
"Australia","China",-52
"Canada","China",-34
"Holy See","China",-4
"Hong Kong","China",-53.9
"India","China",-0.4
"Iraq","China",-9
"Japan","China",-65.9
"Mexico","China",-5
"Myanmar","China",-2
"Namibia","China",-9
"Nepal","China",-4
"Philippines","China",-34.8
"Russia","China",-0.8
"South Africa","China",-5
"South Sudan","China",-5
"Spain","China",-20
"Taiwan","China",-48.6
"Thailand","China",-15
"Turkey","China",-108
"Uganda","China",-10
"United States","China",-60.3
"Vietnam","China",-12
"Zimbabwe","China",-10
"Argentina","Colombia",-9
"Belgium","Colombia",-4
"Bolivia","Colombia",-10
"Chile","Colombia",-15
"India","Colombia",-2.3
"Morocco","Colombia",-10
"Nicaragua","Colombia",-2
"Panama","Colombia",-22
"Somalia","Colombia",-7.5
"Spain","Colombia",-5
"United States","Colombia",-5
"Venezuela","Colombia",-42.4
"Egypt","Comoros",-2
"Central African Republic","Congo",-2
"Democratic Republic of Congo","Congo",-9
"France","Congo",-9
"Rwanda","Congo",-19
"South Africa","Congo",-5
"Colombia","Costa Rica",-5
"Nicaragua","Costa Rica",-11.5
"United States","Costa Rica",-5
"Chile","Cuba",-4
"Colombia","Cuba",-7.2
"El Salvador","Cuba",-5
"Mexico","Cuba",-9
"Spain","Cuba",-5
"United States","Cuba",-23
"Sudan","Cyprus",-9
"Afghanistan","Czech Republic",-10
"Iraq","Czech Republic",-2
"Russia","Czech Republic",-13
"United Kingdom","Czech Republic",-10
"Congo","Democratic Republic of Congo",-10
"Niger","Democratic Republic of Congo",-9
"South Africa","Democratic Republic of Congo",-13.4
"United States","Denmark",-10
"Niger","Djibouti",-30
"Somalia","Djibouti",-10
"Haiti","Dominican Republic",-6.9
"Panama","Ecuador",-5
"Comoros","Egypt",-9
"India","Egypt",-10
"Iran","Egypt",-26
"Israel","Egypt",-86
