"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-51.6
"Canada","Afghanistan",-20
"Denmark","Afghanistan",-10
"France","Afghanistan",-7.2
"Germany","Afghanistan",-2
"Greece","Afghanistan",-15
"India","Afghanistan",-10
"Iran","Afghanistan",-4
"Japan","Afghanistan",-2
"Pakistan","Afghanistan",-180.3
"Panama","Afghanistan",-2
"Poland","Afghanistan",-29.2
"Romania","Afghanistan",-7.2
"Saudi Arabia","Afghanistan",-5
"Singapore","Afghanistan",-7.2
"South Korea","Afghanistan",-27.2
"Turkey","Afghanistan",-5
"United Arab Emirates","Afghanistan",-30
"United Kingdom","Afghanistan",-148.9
"United States","Afghanistan",-240.8
"Belgium","Albania",-5
"Czech Republic","Albania",-6
"Germany","Albania",-5
"Greece","Albania",-9
"Italy","Albania",-4.4
"Kosovo","Albania",-5
"Russia","Albania",-4
"Serbia","Albania",-15
"Bosnia and Herzegovina","Algeria",-5
"France","Algeria",-22
"Iran","Algeria",-7
"Morocco","Algeria",-2
"South Korea","Algeria",-2
"United Arab Emirates","Algeria",-2
"United Kingdom","Algeria",-4
"United States","Algeria",-4
"Democratic Republic of Congo","Angola",-5
"Russia","Angola",-5
"South Africa","Angola",-10
"Venezuela","Angola",-2
"Zambia","Angola",-5
"Brazil","Argentina",-2
"Colombia","Argentina",-18
"Cuba","Argentina",-8
"Paraguay","Argentina",-2
"Peru","Argentina",-2
"Somalia","Argentina",-36
"United Kingdom","Argentina",-5
"United States","Argentina",-33.4
"Uruguay","Argentina",-9
"Venezuela","Argentina",-2
"Azerbaijan","Armenia",-19
"Estonia","Armenia",-5
"Georgia","Armenia",-2
"Philippines","Armenia",-5
"Turkey","Armenia",-2
"Afghanistan","Australia",-30
"Barbados","Australia",-2
"Bulgaria","Australia",-65
"China","Australia",-30
"Eritrea","Australia",-4
"Ethiopia","Australia",-8
"Greece","Australia",-15
"India","Australia",-5
"Indonesia","Australia",-42
"Japan","Australia",-2
"Lebanon","Australia",-2
"Netherlands","Australia",-15
"Solomon Islands","Australia",-34
"United Kingdom","Australia",-17
"United States","Australia",-76
"Zimbabwe","Australia",-9.5
"Armenia","Azerbaijan",-87
"Estonia","Azerbaijan",-5
"Georgia","Azerbaijan",-5
"Turkey","Azerbaijan",-11
"United States","Azerbaijan",-2
"France","Bangladesh",-2
"India","Bangladesh",-80
"Kazakhstan","Bangladesh",-5
"Pakistan","Bangladesh",-5
"Russia","Bangladesh",-5
"United Kingdom","Bangladesh",-5
"Russia","Belarus",-12
"United States","Belarus",-101.8
"France","Belgium",-8
"Germany","Belgium",-0.4
"Monaco","Belgium",-8.6
"Rwanda","Belgium",-2
"Tunisia","Belgium",-14
"Turkey","Belgium",-5
"Thailand","Benin",-4
"Trinidad and Tobago","Bermuda",-4
"Nepal","Bhutan",-10
"Brazil","Bolivia",-16
"Ecuador","Bolivia",-10
"Paraguay","Bolivia",-5
"United States","Bolivia",-5
"Uruguay","Bolivia",-2
"Croatia","Bosnia and Herzegovina",-10
"Germany","Bosnia and Herzegovina",-7.2
"Serbia","Bosnia and Herzegovina",-5
"Spain","Bosnia and Herzegovina",-4
"Tajikistan","Bosnia and Herzegovina",-2
"Argentina","Brazil",-7
"Bolivia","Brazil",-4
"Czech Republic","Brazil",-2
"El Salvador","Brazil",-2
"India","Brazil",-54
"Russia","Brazil",-5
"Spain","Brazil",-6.4
"Venezuela","Brazil",-2
"Belgium","Bulgaria",-4
"Libya","Bulgaria",-17
"United Kingdom","Bulgaria",-0.4
"Cote d'Ivoire","Burkina Faso",-9.5
"Japan","Burundi",-20
"Tanzania","Burundi",-0.3
"Kenya","Cambodia",-6
"South Korea","Cambodia",-9.5
"Thailand","Cambodia",-5
"Equatorial Guinea","Cameroon",-10
"France","Cameroon",-5
"Nigeria","Cameroon",-18
"Afghanistan","Canada",-20
"Australia","Canada",-4
"France","Canada",-2
"Germany","Canada",-10
"Iran","Canada",-69
"South Africa","Canada",-2
"United Arab Emirates","Canada",-10
"United Kingdom","Canada",-10
"United States","Canada",-9
"Chad","Central African Republic",-10
"Sudan","Central African Republic",-7.2
"Austria","Chad",-9
"Central African Republic","Chad",-10
"France","Chad",-16
"South Africa","Chad",-2
"Sudan","Chad",-63
"United States","Chad",-9
"Brazil","Chile",-5
"Canada","Chile",-4
"Colombia","Chile",-9
"Peru","Chile",-2
"United States","Chile",-21.5
"Argentina","China",-9
"Australia","China",-40.4
"Germany","China",-11
