"SCountry","TCountry","Intensity"
"United States","Russia",-52.6
"Belgium","Rwanda",-37
"Canada","Rwanda",-5
"Congo","Rwanda",-74
"Democratic Republic of Congo","Rwanda",-54
"Germany","Rwanda",-5.6
"Mauritania","Rwanda",-10
"Netherlands","Rwanda",-11.2
"Sweden","Rwanda",-17.6
"Australia","Saudi Arabia",-10
"Iran","Saudi Arabia",-26.4
"Iraq","Saudi Arabia",-6
"Philippines","Saudi Arabia",-20
"Syria","Saudi Arabia",-10
"Yemen","Saudi Arabia",-99
"Libya","Senegal",-5
"Albania","Serbia",-18
"Bosnia and Herzegovina","Serbia",-7
"Croatia","Serbia",-4
"Germany","Serbia",-5
"Kosovo","Serbia",-20
"United Kingdom","Serbia",-5
"United States","Serbia",-10
"Nigeria","Sierra Leone",-7.2
"South Africa","Sierra Leone",-0.6
"Czech Republic","Slovakia",-2.3
"Hungary","Slovakia",-2
"Kosovo","Slovakia",-10
"Venezuela","Slovakia",-2
"Turkey","Slovenia",-2
"China","Somalia",-30
"Djibouti","Somalia",-15
"Egypt","Somalia",-16
"Ethiopia","Somalia",-30
"France","Somalia",-10
"Israel","Somalia",-10
"Italy","Somalia",-5
"Kenya","Somalia",-130.7
"Uganda","Somalia",-5.8
"United Kingdom","Somalia",-9
"Yemen","Somalia",-10
"Botswana","South Africa",-2
"China","South Africa",-8
"Lesotho","South Africa",-2
"Namibia","South Africa",-2
"Nigeria","South Africa",-9
"Qatar","South Africa",-4
"Somalia","South Africa",-4
"Swaziland","South Africa",-2
"Switzerland","South Africa",-6.5
"Zimbabwe","South Africa",-2
"Australia","South Korea",-108
"China","South Korea",-19
"Iran","South Korea",-2
"Japan","South Korea",-32
"North Korea","South Korea",-109.4
"Philippines","South Korea",-15
"Russia","South Korea",-5
"United States","South Korea",-5.4
"India","South Sudan",-4.4
"Libya","South Sudan",-2
"Sudan","South Sudan",-112
"Afghanistan","Spain",-10
"Argentina","Spain",-9
"Colombia","Spain",-5
"Ecuador","Spain",-2
"France","Spain",-15
"India","Spain",-40.4
"Morocco","Spain",-5
"United Kingdom","Spain",-7
"United States","Spain",-2
"Uruguay","Spain",-4
"Australia","Sri Lanka",-15
"China","Sri Lanka",-0.3
"Czech Republic","Sri Lanka",-2
"France","Sri Lanka",-2
"India","Sri Lanka",-21
"United States","Sri Lanka",-10.4
"Ethiopia","Sudan",-2
"India","Sudan",-5
"Iran","Sudan",-7.2
"Israel","Sudan",-358
"Nigeria","Sudan",-9
"Philippines","Sudan",-10
"South Sudan","Sudan",-106
"Suriname","Sudan",-0.3
"United States","Sudan",-29
"Lebanon","Suriname",-2
"Sudan","Suriname",-5
"Nigeria","Sweden",-2
"Germany","Switzerland",-26.4
"Philippines","Switzerland",-4
"South Africa","Switzerland",-5
"Syria","Switzerland",-18
"United Kingdom","Switzerland",-7.3
"Armenia","Syria",-0.8
"Australia","Syria",-0.8
"Azerbaijan","Syria",-0.4
"Bangladesh","Syria",-18.5
"Canada","Syria",-4
"Congo","Syria",-10
"Egypt","Syria",-4
"France","Syria",-2
"Germany","Syria",-10
"Iran","Syria",-36
"Iraq","Syria",-4.4
"Israel","Syria",-375
"Japan","Syria",-0.4
"Jordan","Syria",-5
"Lebanon","Syria",-38
"Qatar","Syria",-5
"Russia","Syria",-39.8
"Spain","Syria",-2
"Turkey","Syria",-112.8
"United Kingdom","Syria",-35
"United States","Syria",-44.4
"Venezuela","Syria",-2
"China","Taiwan",-29.8
"Malawi","Taiwan",-2
"Philippines","Taiwan",-4
"United Kingdom","Taiwan",-2
"United States","Taiwan",-2
"Afghanistan","Tajikistan",-7
"China","Tajikistan",-10
"Croatia","Tajikistan",-12
"Russia","Tajikistan",-5
"Uzbekistan","Tajikistan",-10
"Somalia","Tanzania",-9.5
"Australia","Thailand",-2
"Cambodia","Thailand",-5
"China","Thailand",-10
"Myanmar","Thailand",-29.4
"South Africa","Thailand",-5
"United States","Thailand",-4
"United States","Tonga",-10
"United States","Trinidad and Tobago",-2
"Libya","Tunisia",-7
"Turkey","Tunisia",-9
"Yemen","Tunisia",-10
"Austria","Turkey",-2
"Azerbaijan","Turkey",-6.5
"Cyprus","Turkey",-2
"Ethiopia","Turkey",-4
"Germany","Turkey",-10
"Iran","Turkey",-41.2
"Iraq","Turkey",-34
"Israel","Turkey",-23.5
"Lebanon","Turkey",-2
"Russia","Turkey",-11.2
"Syria","Turkey",-393.6
"United States","Turkey",-9
"Yemen","Turkey",-4
"Slovakia","Turkmenistan",-4
"United States","Turkmenistan",-10
"Democratic Republic of Congo","Uganda",-4
"Denmark","Uganda",-5.6
"Ireland","Uganda",-2
"Kenya","Uganda",-8
"Netherlands","Uganda",-5
"Norway","Uganda",-5.6
"South Africa","Uganda",-5
"Swaziland","Uganda",-5
"United Kingdom","Uganda",-39.2
"Belarus","Ukraine",-5
"Denmark","Ukraine",-0.4
"Iran","Ukraine",-5
"Libya","Ukraine",-5
"Lithuania","Ukraine",-0.8
"United States","Ukraine",-16
"Nigeria","United Arab Emirates",-10
"United Kingdom","United Arab Emirates",-8
"Afghanistan","United Kingdom",-89
"Australia","United Kingdom",-13
"France","United Kingdom",-2
"India","United Kingdom",-8
"Iran","United Kingdom",-16
"Iraq","United Kingdom",-9
"Ireland","United Kingdom",-29
"Italy","United Kingdom",-4
"Jordan","United Kingdom",-14
"Kenya","United Kingdom",-11
"Liberia","United Kingdom",-6
"Nigeria","United Kingdom",-2
"Russia","United Kingdom",-15
"Somalia","United Kingdom",-9
"Spain","United Kingdom",-0.4
"Sudan","United Kingdom",-2
"Syria","United Kingdom",-4
"Tajikistan","United Kingdom",-5
"United Arab Emirates","United Kingdom",-7
"United States","United Kingdom",-30
"Venezuela","United Kingdom",-2
"Afghanistan","United States",-127
"Algeria","United States",-2
"Argentina","United States",-10
"Armenia","United States",-2
"Australia","United States",-29.4
"Bangladesh","United States",-9
"Belgium","United States",-4
"Belize","United States",-16
"Bermuda","United States",-4.4
"Bolivia","United States",-2
"Brazil","United States",-19.4
"Cambodia","United States",-5
"Canada","United States",-27
"China","United States",-52.5
"Colombia","United States",-14
"Cuba","United States",-22
"Democratic Republic of Congo","United States",-2
"Ecuador","United States",-10
"Egypt","United States",-45
"France","United States",-7
"Georgia","United States",-13
"Germany","United States",-14
"Greece","United States",-4
"Guatemala","United States",-0.4
"Haiti","United States",-2
"Indonesia","United States",-24.5
"Iran","United States",-525.1
"Iraq","United States",-21.5
"Israel","United States",-32
"Japan","United States",-80
"Jordan","United States",-10
"Kenya","United States",-4
"Lebanon","United States",-32
"Liberia","United States",-4
"Libya","United States",-31
"Malaysia","United States",-5
"Mexico","United States",-102
"Myanmar","United States",-2
"Namibia","United States",-6
"New Zealand","United States",-9
"Nigeria","United States",-2
"Pakistan","United States",-28.9
"Panama","United States",-5
"Peru","United States",-7
"Philippines","United States",-23
"Portugal","United States",-5
"Qatar","United States",-9.5
"Russia","United States",-82.8
"Saudi Arabia","United States",-7
"Serbia","United States",-2
"Slovenia","United States",-4
"Somalia","United States",-20
"Sri Lanka","United States",-5
"Sudan","United States",-14
"Syria","United States",-12
"Tunisia","United States",-7.5
"Turkey","United States",-10
"Uganda","United States",-5
"Ukraine","United States",-4.4
"United Kingdom","United States",-52
"Venezuela","United States",-26.6
"Yemen","United States",-5
"Zimbabwe","United States",-10
"Philippines","Uruguay",-5
"Vietnam","Uruguay",-5
"Armenia","Uzbekistan",-5
"Tajikistan","Uzbekistan",-5
"Argentina","Venezuela",-10
"Dominican Republic","Venezuela",-5
"United States","Venezuela",-2
"Mozambique","Vietnam",-5
"Morocco","Western Sahara",-9.5
"Algeria","Yemen",-6
"Niger","Yemen",-4.4
"Saudi Arabia","Yemen",-20
"Syria","Yemen",-9.5
"United Arab Emirates","Yemen",-2
"United States","Yemen",-27
"Botswana","Zambia",-5
"Ethiopia","Zambia",-5
"Italy","Zambia",-2
"Mozambique","Zimbabwe",-4.4
"South Africa","Zimbabwe",-5.4
"Sudan","Zimbabwe",-5
