"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-45
"Belgium","Afghanistan",-25
"Canada","Afghanistan",-20
"Denmark","Afghanistan",-5
"France","Afghanistan",-43.2
"Germany","Afghanistan",-6
"Greece","Afghanistan",-5
"Iran","Afghanistan",-123
"Lesotho","Afghanistan",-2
"Netherlands","Afghanistan",-14.4
"Pakistan","Afghanistan",-78.4
"Tajikistan","Afghanistan",-30
"United Kingdom","Afghanistan",-2
"United States","Afghanistan",-273
"Uzbekistan","Afghanistan",-10
"Serbia","Albania",-5
"United States","Albania",-0.3
"France","Algeria",-2
"Lebanon","Algeria",-7.5
"Somalia","Algeria",-9
"Spain","Algeria",-4
"Tunisia","Algeria",-4
"Guinea","Angola",-9.5
"Portugal","Angola",-10
"Brazil","Argentina",-10
"Spain","Argentina",-10
"Azerbaijan","Armenia",-19
"Tunisia","Armenia",-5
"Afghanistan","Australia",-15
"Cambodia","Australia",-10
"China","Australia",-5
"Czech Republic","Australia",-2
"Hungary","Australia",-12
"India","Australia",-5.3
"Indonesia","Australia",-41
"Pakistan","Australia",-5
"Philippines","Australia",-2
"South Africa","Australia",-5
"Sweden","Australia",-45
"Switzerland","Australia",-5
"Timor-Leste","Australia",-5
"United Kingdom","Australia",-14.4
"United States","Australia",-58.4
"Egypt","Austria",-5
"Armenia","Azerbaijan",-29
"Iran","Azerbaijan",-6
"Russia","Azerbaijan",-2
"Turkey","Azerbaijan",-5
"United States","Azerbaijan",-12
"India","Bahamas",-5
"Egypt","Bahrain",-4
"India","Bangladesh",-53
"Indonesia","Bangladesh",-10
"Mozambique","Bangladesh",-35
"Myanmar","Bangladesh",-18.5
"Spain","Bangladesh",-5
"Tajikistan","Bangladesh",-5
"United Kingdom","Bangladesh",-5
"United States","Bangladesh",-5
"Belgium","Belarus",-2
"Denmark","Belarus",-0.3
"Estonia","Belarus",-5
"Germany","Belarus",-22.8
"Japan","Belarus",-4
"Latvia","Belarus",-4.6
"Lithuania","Belarus",-8.9
"Poland","Belarus",-20.5
"Russia","Belarus",-4
"Slovakia","Belarus",-6
"South Korea","Belarus",-0.3
"United Kingdom","Belarus",-4
"United States","Belarus",-67.4
"Canada","Belgium",-10
"France","Belgium",-8
"Germany","Belgium",-8
"Iraq","Belgium",-2
"Monaco","Belgium",-5.4
"Ukraine","Belgium",-0.4
"United States","Belgium",-5
"United States","Belize",-20
"Nigeria","Benin",-5
"United States","Bolivia",-4
"Israel","Bosnia and Herzegovina",-20
"Serbia","Bosnia and Herzegovina",-5
"Turkey","Bosnia and Herzegovina",-6.5
"Chile","Brazil",-5
"France","Brazil",-14.5
"Italy","Brazil",-45.5
"United States","Brazil",-9.4
"Uzbekistan","Brazil",-5
"Finland","Bulgaria",-6
"France","Bulgaria",-6
"Germany","Bulgaria",-6
"Lithuania","Bulgaria",-2
"Romania","Bulgaria",-5
"Sudan","Bulgaria",-36
"Malaysia","Cambodia",-5
"Nigeria","Cambodia",-13
"South Korea","Cambodia",-5
"Thailand","Cambodia",-246.6
"Russia","Cameroon",-5
"Algeria","Canada",-7
"Australia","Canada",-5
"Belgium","Canada",-5.8
"Chile","Canada",-5.8
"Cote d'Ivoire","Canada",-5
"France","Canada",-5
"India","Canada",-2
"Indonesia","Canada",-5
"Iran","Canada",-5
"Mexico","Canada",-9
"Philippines","Canada",-2
"United States","Canada",-32.4
"Congo","Central African Republic",-28.5
"Belgium","Chad",-5
"Australia","China",-2.4
"Brazil","China",-2
"Cambodia","China",-5
"Costa Rica","China",-5
"France","China",-2
"Germany","China",-4
"Hong Kong","China",-28
"India","China",-123.6
"Iran","China",-4
"Japan","China",-20.4
"Kenya","China",-5
"New Zealand","China",-5
"North Korea","China",-10
"Pakistan","China",-9
"Taiwan","China",-26.8
"Tanzania","China",-2
"United States","China",-232.9
"Zambia","China",-24
"Bangladesh","Colombia",-9
"Ecuador","Colombia",-5
"Pakistan","Colombia",-10
"Paraguay","Colombia",-7
"United States","Colombia",-2
"Venezuela","Colombia",-15
"Central African Republic","Congo",-9
"Democratic Republic of Congo","Congo",-9
"India","Congo",-10
"Nicaragua","Costa Rica",-4
"United States","Costa Rica",-5
"Angola","Cote d'Ivoire",-2
"Cape Verde","Cote d'Ivoire",-5
"Congo","Cote d'Ivoire",-0.8
"France","Cote d'Ivoire",-15
"Ghana","Cote d'Ivoire",-11.2
"Kenya","Cote d'Ivoire",-12.7
"Liberia","Cote d'Ivoire",-11
"Malawi","Cote d'Ivoire",-0.6
"Nigeria","Cote d'Ivoire",-7
"South Africa","Cote d'Ivoire",-6.5
"South Korea","Cote d'Ivoire",-19.9
"Switzerland","Cote d'Ivoire",-4
"Uganda","Cote d'Ivoire",-2
"United States","Cote d'Ivoire",-55
"Zambia","Cote d'Ivoire",-5.3
"Austria","Croatia",-33.8
"Bosnia and Herzegovina","Croatia",-83
"Serbia","Croatia",-27
"Slovenia","Croatia",-5
"Finland","Cuba",-2
"Mexico","Cuba",-5
"United States","Cuba",-41.4
"Venezuela","Cuba",-2
"United States","Curaçao",-2
"Germany","Cyprus",-6
"Greece","Cyprus",-10
"Austria","Czech Republic",-4
"Congo","Czech Republic",-4
"Russia","Czech Republic",-4
"Turkey","Czech Republic",-5
"United Kingdom","Czech Republic",-10
"Congo","Democratic Republic of Congo",-14
"Pakistan","Denmark",-4.4
"United States","Denmark",-5
"Somalia","Djibouti",-9.4
"Australia","Ecuador",-5
"Australia","Egypt",-20
"Belgium","Egypt",-5
"China","Egypt",-12
"France","Egypt",-10.9
"Germany","Egypt",-21.7
"Iran","Egypt",-21.5
"Israel","Egypt",-34.6
"Japan","Egypt",-5
"Jordan","Egypt",-15
"Kuwait","Egypt",-10
"Lebanon","Egypt",-17.7
"Libya","Egypt",-5.3
"Malaysia","Egypt",-13.3
"Morocco","Egypt",-4.4
"New Zealand","Egypt",-9.4
"Pakistan","Egypt",-9
"Qatar","Egypt",-2
"Russia","Egypt",-5
"Saudi Arabia","Egypt",-2
"South Africa","Egypt",-0.3
"South Korea","Egypt",-4.4
"Spain","Egypt",-13.3
"Sudan","Egypt",-9
"Syria","Egypt",-9
"Tunisia","Egypt",-7.5
"Turkey","Egypt",-26
"United Kingdom","Egypt",-39.8
"United States","Egypt",-177.8
"Venezuela","Egypt",-5
"Yemen","Egypt",-39.5
"United States","El Salvador",-20
"Egypt","Eritrea",-10
"Eritrea","Ethiopia",-7
"France","Ethiopia",-40
"India","Ethiopia",-9
"Mozambique","Ethiopia",-5
"Somalia","Ethiopia",-7
"New Zealand","Fiji",-19
"Afghanistan","France",-31
"Albania","France",-4
"Algeria","France",-0.8
"Angola","France",-2
"Belgium","France",-4.4
"Cote d'Ivoire","France",-2
"Egypt","France",-9
"Ethiopia","France",-9
"Georgia","France",-0.4
"Germany","France",-5.4
"Haiti","France",-2
"Hungary","France",-7
"India","France",-5
"Indonesia","France",-20
"Iran","France",-6
"Israel","France",-8.5
