"SCountry","TCountry","Intensity"
"Nigeria","Benin",-9
"India","Bhutan",-10
"Argentina","Bolivia",-10
"Chile","Bolivia",-4
"Mexico","Bolivia",-24
"Peru","Bolivia",-0.8
"United States","Bolivia",-25.8
"Uruguay","Bolivia",-10
"Montenegro","Bosnia and Herzegovina",-5
"Portugal","Bosnia and Herzegovina",-14.4
"Romania","Bosnia and Herzegovina",-7.2
"Serbia","Bosnia and Herzegovina",-35.2
"Thailand","Bosnia and Herzegovina",-5
"Argentina","Brazil",-10.6
"Australia","Brazil",-9
"Belgium","Brazil",-4
"Cameroon","Brazil",-2
"Ecuador","Brazil",-2
"Mozambique","Brazil",-2
"Paraguay","Brazil",-11
"Portugal","Brazil",-5
"United Kingdom","Brazil",-93
"United States","Brazil",-18.4
"Uruguay","Brazil",-2
"Bangladesh","Bulgaria",-5
"Libya","Bulgaria",-13
"Benin","Burkina Faso",-8
"Cote d'Ivoire","Burkina Faso",-5
"Libya","Burkina Faso",-4
"France","Burundi",-10
"Tanzania","Burundi",-4
"Australia","Cambodia",-2
"Canada","Cambodia",-2.4
"United States","Cambodia",-2.6
"Russia","Cameroon",-28
"Afghanistan","Canada",-120
"Cambodia","Canada",-5
"Haiti","Canada",-2
"Lebanon","Canada",-4.4
"Tanzania","Canada",-5
"United States","Canada",-40.4
"Belgium","Chad",-30
"Senegal","Chad",-10
"Sudan","Chad",-64
"Bolivia","Chile",-10
"France","Chile",-9
"Peru","Chile",-11
"Spain","Chile",-10
"United Kingdom","Chile",-5
"United States","Chile",-139
"Egypt","China",-5
"France","China",-9
"Germany","China",-5
"Greece","China",-2
"Hong Kong","China",-4.3
"Iran","China",-4
"Japan","China",-195.8
"Malaysia","China",-5
"Mexico","China",-5
"Nepal","China",-5
"New Zealand","China",-9.2
"North Korea","China",-36
"Russia","China",-10
"Spain","China",-2
"Taiwan","China",-70.2
"Uganda","China",-4
"Ukraine","China",-5
"United Kingdom","China",-13.8
"United States","China",-149.5
"Brazil","Colombia",-7.2
"Ecuador","Colombia",-41.6
"Haiti","Colombia",-2
"Japan","Colombia",-5
"Nicaragua","Colombia",-10
"United Kingdom","Colombia",-2
"United States","Colombia",-19
"Algeria","Congo",-2
"Democratic Republic of Congo","Congo",-33
"Egypt","Congo",-2
"South Africa","Congo",-2
"Uganda","Congo",-10
"New Zealand","Cook Island",-7
"Panama","Costa Rica",-5
"Spain","Costa Rica",-5
"United States","Costa Rica",-8
"Bangladesh","Cote d'Ivoire",-10
"Canada","Cote d'Ivoire",-4
"France","Cote d'Ivoire",-11.2
"Mali","Cote d'Ivoire",-2
"Australia","Croatia",-18.4
"Austria","Croatia",-0.8
"Bosnia and Herzegovina","Croatia",-7
"Norway","Croatia",-2
"Serbia","Croatia",-33
"Slovenia","Croatia",-9
"Spain","Croatia",-2
"Tajikistan","Croatia",-2
"United States","Croatia",-5
"Bolivia","Cuba",-2
"Dominican Republic","Cuba",-2
"Germany","Cuba",-2
"Mexico","Cuba",-9
"Peru","Cuba",-9
"Poland","Cuba",-9.4
"United States","Cuba",-52.4
"Venezuela","Cuba",-7
"United States","Curaçao",-2
"Belgium","Cyprus",-5
"Peru","Cyprus",-10
"Russia","Cyprus",-15
"Turkey","Cyprus",-8
"United Kingdom","Cyprus",-18
"Austria","Czech Republic",-10
"Belgium","Czech Republic",-5
"Croatia","Czech Republic",-5
"Cuba","Czech Republic",-35
"Denmark","Czech Republic",-2
"Germany","Czech Republic",-13.5
"Holy See","Czech Republic",-5
"Hungary","Czech Republic",-10
"Israel","Czech Republic",-5
"Poland","Czech Republic",-8
"Qatar","Czech Republic",-5
"United States","Czech Republic",-2
"Vietnam","Czech Republic",-5
"Belgium","Democratic Republic of Congo",-2
"Congo","Democratic Republic of Congo",-10
"Dominican Republic","Democratic Republic of Congo",-5
"Rwanda","Democratic Republic of Congo",-28
"South Korea","Democratic Republic of Congo",-4
"United States","Democratic Republic of Congo",-4
"Bahrain","Denmark",-5
"Egypt","Denmark",-17.3
"Iran","Denmark",-12
"Israel","Denmark",-6.5
"Kuwait","Denmark",-2
"Libya","Denmark",-8
"Saudi Arabia","Denmark",-61.5
"Sudan","Denmark",-16
"Grenada","Dominica",-2
"Haiti","Dominican Republic",-7.2
"United States","Dominican Republic",-2
"Colombia","Ecuador",-17.2
"Democratic Republic of Congo","Egypt",-5.8
"India","Egypt",-5
"Iran","Egypt",-8.4
"Israel","Egypt",-28.8
"Libya","Egypt",-20
"Sudan","Egypt",-27
"Syria","Egypt",-0.4
"United Kingdom","Egypt",-5
"United States","Egypt",-29
"Guatemala","El Salvador",-10
"United States","El Salvador",-5
"Ethiopia","Eritrea",-2
"United States","Eritrea",-38
"Israel","Estonia",-4
"Russia","Estonia",-4
"Eritrea","Ethiopia",-2
"India","Ethiopia",-5
"United Kingdom","Ethiopia",-16.8
"United States","Ethiopia",-8.6
"Yemen","Ethiopia",-10
"Australia","Fiji",-8.8
"New Zealand","Fiji",-2
"Afghanistan","Finland",-18
"Indonesia","Finland",-2
"Algeria","France",-2.6
"Argentina","France",-10
"Belgium","France",-20
"Bolivia","France",-6.9
"Chile","France",-9
"China","France",-7
"Colombia","France",-18
"Cote d'Ivoire","France",-10
"Cuba","France",-4.4
"Democratic Republic of Congo","France",-9
"Denmark","France",-2
"Djibouti","France",-2
"Germany","France",-15
"Haiti","France",-27
"India","France",-6.5
"Indonesia","France",-2
"Iran","France",-50
"Iraq","France",-27
"Mexico","France",-26
"Mongolia","France",-7.5
"New Zealand","France",-2
"Pakistan","France",-10.5
"Russia","France",-9
"Syria","France",-5
"Tanzania","France",-0.4
"Togo","France",-18.4
"United Kingdom","France",-35
"United States","France",-46
"Venezuela","France",-11
"Austria","Georgia",-5
"Azerbaijan","Georgia",-5
"Moldova, Republic of","Georgia",-5
"Russia","Georgia",-57
"United States","Georgia",-12.2
"Albania","Germany",-9
"Canada","Germany",-5
"China","Germany",-2
"Cuba","Germany",-4
"Czech Republic","Germany",-10
"France","Germany",-10
"India","Germany",-19
"Iran","Germany",-38
"Iraq","Germany",-108
"Namibia","Germany",-5
"Romania","Germany",-5
"Syria","Germany",-2
"Thailand","Germany",-5
"United Kingdom","Germany",-29.2
"United States","Germany",-53.6
"Vietnam","Germany",-5
"Yemen","Germany",-23
"Cape Verde","Ghana",-5
"Libya","Ghana",-4
"Pakistan","Greece",-13
"Russia","Greece",-9
"United States","Greece",-6
"Barbados","Grenada",-4
"Congo","Guatemala",-27
"France","Guatemala",-0.4
"Mexico","Guatemala",-15
"Uganda","Guatemala",-138
"United States","Guatemala",-10
"Greece","Guinea-Bissau",-10
"Australia","Guyana",-5
"Brazil","Haiti",-7.2
"Chile","Haiti",-5
"Dominican Republic","Haiti",-34.5
"Guatemala","Haiti",-7.2
"Jordan","Haiti",-2
"Spain","Haiti",-20
"United Kingdom","Haiti",-2
"United States","Haiti",-18.5
"Georgia","Holy See",-2
"Slovakia","Holy See",-10
"El Salvador","Honduras",-5
"Mexico","Honduras",-5
"Nigeria","Honduras",-18
"United States","Honduras",-10
"Cambodia","Hong Kong",-10
"China","Hong Kong",-5
"North Korea","Hong Kong",-9
"Singapore","Hong Kong",-10
"South Korea","Hong Kong",-17.5
"Taiwan","Hong Kong",-4
"Russia","Hungary",-5.6
"Afghanistan","India",-30
"Bangladesh","India",-34
"Bhutan","India",-5
"Canada","India",-2
"France","India",-20
"Malaysia","India",-8
"Nepal","India",-40.5
"Pakistan","India",-127
"Philippines","India",-14
"Saudi Arabia","India",-30
"Sri Lanka","India",-29
"Sudan","India",-8
"Uganda","India",-9
"United Kingdom","India",-13
"United States","India",-88.6
"Australia","Indonesia",-60
"Falkland Islands","Indonesia",-5
"France","Indonesia",-2
"Israel","Indonesia",-2
"Malaysia","Indonesia",-15
"Papua New Guinea","Indonesia",-6
"South Korea","Indonesia",-5
"Timor-Leste","Indonesia",-58.5
"Uganda","Indonesia",-10
"United States","Indonesia",-166
"Afghanistan","Iran",-27.7
"Armenia","Iran",-0.4
"Australia","Iran",-4
"Austria","Iran",-6.4
"Bolivia","Iran",-4
"China","Iran",-29.9
"Egypt","Iran",-19.4
"France","Iran",-190.3
"Germany","Iran",-106.8
"Greece","Iran",-10
"India","Iran",-10.8
"Iraq","Iran",-56.3
"Israel","Iran",-135.6
"Italy","Iran",-4.4
"Japan","Iran",-46
"Kuwait","Iran",-2
"Latvia","Iran",-0.4
"Norway","Iran",-0.4
"Pakistan","Iran",-53.2
"Russia","Iran",-212.6
"Saudi Arabia","Iran",-14.4
"Slovakia","Iran",-1.5
"South Korea","Iran",-4.8
"Spain","Iran",-10.5
"Switzerland","Iran",-12
"Syria","Iran",-5
"Turkey","Iran",-13
"Ukraine","Iran",-10.4
"United Arab Emirates","Iran",-4.4
"United Kingdom","Iran",-133.4
"United States","Iran",-494.2
"Algeria","Iraq",-9
"Australia","Iraq",-12
"Bolivia","Iraq",-5
"Chile","Iraq",-5
"Denmark","Iraq",-30
"Egypt","Iraq",-9
"France","Iraq",-5
"Georgia","Iraq",-10
"Germany","Iraq",-56
"Iran","Iraq",-132.2
"Italy","Iraq",-4
"Japan","Iraq",-26.6
"Kuwait","Iraq",-10
"Lithuania","Iraq",-7.2
"Mexico","Iraq",-10
"Poland","Iraq",-15
"Romania","Iraq",-4
"Russia","Iraq",-18.8
"Saudi Arabia","Iraq",-16
"Slovenia","Iraq",-21.6
"South Korea","Iraq",-14.4
"Spain","Iraq",-7.2
"Sudan","Iraq",-28
"Syria","Iraq",-12
"Turkey","Iraq",-17.8
"United Arab Emirates","Iraq",-2
"United Kingdom","Iraq",-92.8
"United States","Iraq",-794.4
"Bahamas","Ireland",-5
"Germany","Ireland",-5
"Hungary","Ireland",-5
"Spain","Ireland",-10
"United Kingdom","Ireland",-18
"Australia","Israel",-0.4
"China","Israel",-0.8
"Czech Republic","Israel",-5
"Egypt","Israel",-4.4
"Germany","Israel",-6.5
"Holy See","Israel",-2
"India","Israel",-0.4
"Iran","Israel",-33.4
"Japan","Israel",-70.5
"Jordan","Israel",-14
"Lebanon","Israel",-44.4
"Liberia","Israel",-5
"Libya","Israel",-4
"Norway","Israel",-17
"Pakistan","Israel",-5
"Russia","Israel",-15.4
"South Africa","Israel",-5
"Sri Lanka","Israel",-10
"Sudan","Israel",-2
"Suriname","Israel",-10
"Syria","Israel",-24
"Turkey","Israel",-4
"United Kingdom","Israel",-8
"United States","Israel",-41.2
"Argentina","Italy",-5
"Brazil","Italy",-15
"Colombia","Italy",-10
"Czech Republic","Italy",-5
"France","Italy",-5
"Germany","Italy",-14.5
"India","Italy",-18
"Indonesia","Italy",-4.4
"Iran","Italy",-14
"Iraq","Italy",-10
"Kenya","Italy",-9
"Libya","Italy",-0.4
"Netherlands","Italy",-5
"Nigeria","Italy",-27
"Russia","Italy",-14
"Sweden","Italy",-2
"United States","Italy",-41
"Yemen","Italy",-505.4
"Costa Rica","Jamaica",-5
"Belarus","Japan",-5
"China","Japan",-289.1
"France","Japan",-2
"Indonesia","Japan",-0.4
"Iraq","Japan",-24
"New Zealand","Japan",-10
"North Korea","Japan",-102.4
"Philippines","Japan",-10
"Russia","Japan",-19.4
"South Korea","Japan",-157.8
"Taiwan","Japan",-15
"Tajikistan","Japan",-4
"United States","Japan",-252
"Argentina","Jordan",-7
"Australia","Jordan",-8
"Canada","Jordan",-4
"Iraq","Jordan",-11.3
"Lebanon","Jordan",-5
"United Kingdom","Jordan",-24
"United States","Jordan",-14
"Russia","Kazakhstan",-18
"Belarus","Kenya",-9
"Democratic Republic of Congo","Kenya",-2.6
"Ethiopia","Kenya",-9
"Iraq","Kenya",-9
"Mozambique","Kenya",-15
"Tanzania","Kenya",-12
"Uganda","Kenya",-18
"United Kingdom","Kenya",-39
"United States","Kenya",-2
"Serbia","Kosovo",-51.5
"United Kingdom","Kosovo",-5.3
"Iran","Kuwait",-2
"Iraq","Kuwait",-9.5
"Kazakhstan","Kyrgyzstan",-5
"United States","Kyrgyzstan",-5
"Uzbekistan","Kyrgyzstan",-2
"Thailand","Laos",-5
"Russia","Latvia",-11
"Canada","Lebanon",-10
"Egypt","Lebanon",-5
"Iraq","Lebanon",-18
"Israel","Lebanon",-143.8
"Malaysia","Lebanon",-2
"Saudi Arabia","Lebanon",-0.4
"Syria","Lebanon",-49.5
"Turkey","Lebanon",-10
"United Kingdom","Lebanon",-15
"United States","Lebanon",-24
"South Africa","Lesotho",-35
"Libya","Liberia",-4
"Nigeria","Liberia",-5
"Philippines","Liberia",-9
"Sierra Leone","Liberia",-16
"South Africa","Liberia",-5
"Uganda","Liberia",-6.5
"Bulgaria","Libya",-0.3
"Egypt","Libya",-20
"Italy","Libya",-0.8
"United States","Libya",-2
"United States","Macao",-28
"Cameroon","Malawi",-9.2
"Taiwan","Malawi",-4
"China","Malaysia",-2
"Indonesia","Malaysia",-5
"Singapore","Malaysia",-5
"Thailand","Malaysia",-5
"United States","Malaysia",-8
"Libya","Mali",-4
"Spain","Mauritania",-5
"United States","Mauritius",-5
"United States","Mayotte",-4
"Bolivia","Mexico",-2
"Canada","Mexico",-4
"Chile","Mexico",-10
"Colombia","Mexico",-2
"Costa Rica","Mexico",-4
"Ecuador","Mexico",-2
"France","Mexico",-4
"Panama","Mexico",-10
"Spain","Mexico",-2
"United States","Mexico",-252.6
"Venezuela","Mexico",-10
"Czech Republic","Moldova, Republic of",-10
"Russia","Moldova, Republic of",-30.2
"China","Mongolia",-0.8
"Angola","Morocco",-5
"Colombia","Morocco",-4
"France","Morocco",-10
"Italy","Morocco",-0.4
"Spain","Morocco",-94
"United Kingdom","Morocco",-2
"Malawi","Mozambique",-5
"Zimbabwe","Mozambique",-54
"Bangladesh","Myanmar",-20
"India","Myanmar",-15
"Indonesia","Myanmar",-4
"Malaysia","Myanmar",-11.5
"South Korea","Myanmar",-0.4
"United States","Myanmar",-8.4
"China","Nepal",-0.4
"India","Nepal",-35.8
"United States","Nepal",-1.5
"Belarus","Netherlands",-0.4
"Belgium","Netherlands",-2
"Russia","Netherlands",-2
"Sudan","Netherlands",-4
"Turkey","Netherlands",-2
"Turkmenistan","Netherlands",-8
"United States","Netherlands",-0.4
"Venezuela","Netherlands",-5
"Australia","New Zealand",-5
"Canada","New Zealand",-15
"United Kingdom","New Zealand",-2
"United States","Nicaragua",-5
"Libya","Niger",-4
"Benin","Nigeria",-10
"Bulgaria","Nigeria",-0.4
"China","Nigeria",-4
"India","Nigeria",-5
"Iraq","Nigeria",-9
"Kenya","Nigeria",-5
"Liberia","Nigeria",-0.6
"Netherlands","Nigeria",-2
"Niger","Nigeria",-9
"Pakistan","Nigeria",-8.5
"South Africa","Nigeria",-14
"Sudan","Nigeria",-6.5
"Swaziland","Nigeria",-0.4
"Togo","Nigeria",-5
"United Kingdom","Nigeria",-15
"Australia","North Korea",-12
"China","North Korea",-19
"France","North Korea",-8.8
"Japan","North Korea",-28.9
"South Korea","North Korea",-117.8
"United States","North Korea",-308.6
"Bahrain","Norway",-5
"Iran","Norway",-6
"Israel","Norway",-12
"North Korea","Norway",-8
"Sri Lanka","Norway",-0.8
"United States","Norway",-5
"Afghanistan","Pakistan",-133.5
"Bangladesh","Pakistan",-13
"France","Pakistan",-18
"Greece","Pakistan",-9
"India","Pakistan",-282.3
"Iran","Pakistan",-14
"Turkey","Pakistan",-9
"United Kingdom","Pakistan",-4
"United States","Pakistan",-1721.4
"Northern Mariana Islands","Palau",-5
"United States","Panama",-10
"Australia","Papua New Guinea",-7.2
"Christmas Island","Papua New Guinea",-10
"Solomon Islands","Papua New Guinea",-5
"Argentina","Paraguay",-5
"Brazil","Paraguay",-19
"Chile","Paraguay",-5
"Argentina","Peru",-15
"Bolivia","Peru",-4
"Brazil","Peru",-18
"Chile","Peru",-219.5
"Costa Rica","Peru",-5
"Cuba","Peru",-9
"Japan","Peru",-5
"Russia","Peru",-9
"United States","Peru",-7
"Venezuela","Peru",-34
"India","Philippines",-10
"Kuwait","Philippines",-0.1
"Malaysia","Philippines",-10
"Mexico","Philippines",-20
"United States","Philippines",-272.5
"Belarus","Poland",-4
"Lithuania","Poland",-10
"Greece","Portugal",-2
"Mozambique","Portugal",-10
"Sao Tome and Principe","Portugal",-9.5
"Thailand","Portugal",-9.2
"Nicaragua","Puerto Rico",-2
"Nigeria","Puerto Rico",-7
"India","Qatar",-10
"Russia","Qatar",-9
"Saudi Arabia","Qatar",-7
"United States","Qatar",-2
"Belgium","Romania",-9.4
"Bosnia and Herzegovina","Romania",-10
"France","Romania",-4
"Germany","Romania",-7
"Hungary","Romania",-2
"India","Romania",-2
"Iraq","Romania",-0.3
"Mexico","Romania",-2
"Qatar","Romania",-4
"Sweden","Romania",-4
"Switzerland","Romania",-2
"United Kingdom","Romania",-5.4
"United States","Romania",-15
"Albania","Russia",-9
"Armenia","Russia",-14
"Austria","Russia",-2
"Azerbaijan","Russia",-6.2
"Belarus","Russia",-58.8
"China","Russia",-14
"Egypt","Russia",-2
"Estonia","Russia",-5
"France","Russia",-5
"Georgia","Russia",-62
"Germany","Russia",-20.7
"India","Russia",-5
"Iran","Russia",-124.4
"Israel","Russia",-7.4
"Japan","Russia",-12.4
"Kazakhstan","Russia",-23
"Latvia","Russia",-5
"Lithuania","Russia",-0.4
"Moldova, Republic of","Russia",-21.8
"North Korea","Russia",-11.6
"Romania","Russia",-5
"Sweden","Russia",-2
"Switzerland","Russia",-14
"Tajikistan","Russia",-5
"Trinidad and Tobago","Russia",-5
"Ukraine","Russia",-142.2
"United Kingdom","Russia",-9.4
"United States","Russia",-144.8
"Democratic Republic of Congo","Rwanda",-6
"Ecuador","Sao Tome and Principe",-4
"Denmark","Saudi Arabia",-4
"India","Saudi Arabia",-12
"Iraq","Saudi Arabia",-4
"Lebanon","Saudi Arabia",-28
"Syria","Saudi Arabia",-2
"Sudan","Senegal",-36
"United States","Senegal",-7
"Albania","Serbia",-65
"Australia","Serbia",-24
"Bosnia and Herzegovina","Serbia",-60
"Bulgaria","Serbia",-7.2
"Croatia","Serbia",-14
"Italy","Serbia",-2
"Kosovo","Serbia",-95.5
"Montenegro","Serbia",-2
"Netherlands","Serbia",-22
"Russia","Serbia",-6
"Switzerland","Serbia",-39
"United States","Serbia",-5
"India","Singapore",-2
"Thailand","Singapore",-2
"United States","Singapore",-16
"Slovenia","Slovakia",-4
"Austria","Slovenia",-5
"Croatia","Slovenia",-5
"Iraq","Slovenia",-2
"India","Somalia",-10
"Kenya","Somalia",-4
"Turkey","Somalia",-10
"United States","Somalia",-37.2
"China","South Africa",-9.5
"Czech Republic","South Africa",-9
"India","South Africa",-5
"Latvia","South Africa",-0.1
"Nepal","South Africa",-2
"Russia","South Africa",-9
"Swaziland","South Africa",-15
"United Kingdom","South Africa",-17.8
"United States","South Africa",-4
"China","South Korea",-10.8
"Hong Kong","South Korea",-25
"India","South Korea",-18
"Indonesia","South Korea",-5
"Japan","South Korea",-98
"Mexico","South Korea",-40
"Nigeria","South Korea",-9
"North Korea","South Korea",-87.8
"South Africa","South Korea",-10
"Taiwan","South Korea",-10
"United States","South Korea",-113.2
"Algeria","Spain",-10
"Argentina","Spain",-13.9
"Bolivia","Spain",-0.4
"Chile","Spain",-2
"Colombia","Spain",-9
"Costa Rica","Spain",-5
"France","Spain",-72
"Morocco","Spain",-9.4
"Turkey","Spain",-10
"United States","Spain",-69.9
"Yemen","Spain",-9
"Canada","Sri Lanka",-5.8
"India","Sri Lanka",-35.4
"Maldives","Sri Lanka",-10
"Norway","Sri Lanka",-5
"United States","Sri Lanka",-40.7
"Chad","Sudan",-125
"Egypt","Sudan",-149.6
"India","Sudan",-18.6
"Iran","Sudan",-5
"Iraq","Sudan",-18
"Kenya","Sudan",-4
"Malawi","Sudan",-4
"Netherlands","Sudan",-20
"Nigeria","Sudan",-6.5
"Russia","Sudan",-9.5
"Rwanda","Sudan",-7.2
"Slovenia","Sudan",-7
"Uganda","Sudan",-10
"United Kingdom","Sudan",-21
"United States","Sudan",-22
"Zimbabwe","Swaziland",-2
"Czech Republic","Sweden",-10
"Russia","Sweden",-6.9
"Thailand","Sweden",-46
"Colombia","Switzerland",-9
"Georgia","Switzerland",-4
"Kenya","Switzerland",-2
"Philippines","Switzerland",-5
"Russia","Switzerland",-4
"Thailand","Switzerland",-15
"Ukraine","Switzerland",-9
"United States","Switzerland",-5
"Austria","Syria",-10
"France","Syria",-29.5
"Germany","Syria",-4.4
"Iran","Syria",-2
"Iraq","Syria",-4
"Israel","Syria",-28
"Lebanon","Syria",-65.3
"Switzerland","Syria",-4
"United Kingdom","Syria",-7
"United States","Syria",-174.1
"Belarus","Taiwan",-2
"China","Taiwan",-152.9
"Hong Kong","Taiwan",-17
"Kazakhstan","Taiwan",-8
"Malawi","Taiwan",-14
"Philippines","Taiwan",-40
"South Korea","Taiwan",-6
"United States","Taiwan",-25.6
"Kyrgyzstan","Tajikistan",-9.2
"Russia","Tajikistan",-5
"Uzbekistan","Tajikistan",-10
"Hungary","Tanzania",-2
"China","Thailand",-8
"Hong Kong","Thailand",-5
"Japan","Thailand",-2
"Liberia","Thailand",-10
"Singapore","Thailand",-4
"South Korea","Thailand",-5
"United Kingdom","Thailand",-14
"United States","Thailand",-28
"Indonesia","Timor-Leste",-134
"Barbados","Trinidad and Tobago",-2
"Iraq","Trinidad and Tobago",-10
"Saint Lucia","Trinidad and Tobago",-5
"United States","Trinidad and Tobago",-5
"Germany","Tunisia",-15
"Algeria","Turkey",-7.2
"Armenia","Turkey",-20
"Australia","Turkey",-5
"Austria","Turkey",-0.8
"Belgium","Turkey",-14
"Cyprus","Turkey",-37
"France","Turkey",-4
"Greece","Turkey",-12
"Iran","Turkey",-20.2
"Iraq","Turkey",-52.2
"Italy","Turkey",-7
"Kazakhstan","Turkey",-5
"Kyrgyzstan","Turkey",-4
"Mauritania","Turkey",-7.2
"Pakistan","Turkey",-28
"Russia","Turkey",-25.4
"Somalia","Turkey",-7.2
"United Kingdom","Turkey",-8
"United States","Turkey",-8
"Ghana","Turkmenistan",-2
"Russia","Turkmenistan",-5
"Congo","Uganda",-10
"Democratic Republic of Congo","Uganda",-10
"Guatemala","Uganda",-30
"Indonesia","Uganda",-2
"Kenya","Uganda",-7
"Russia","Uganda",-9
"Rwanda","Uganda",-9
"South Africa","Uganda",-5
"Sudan","Uganda",-20
"United Kingdom","Uganda",-27.2
"Uruguay","Uganda",-10
"Belarus","Ukraine",-20.4
"France","Ukraine",-5
"Germany","Ukraine",-0.3
"Russia","Ukraine",-383.4
"South Africa","Ukraine",-15
"Spain","Ukraine",-5
"Turkey","Ukraine",-5
"United States","Ukraine",-0.4
"Australia","United Kingdom",-40
"Canada","United Kingdom",-9.5
"China","United Kingdom",-7
"Cyprus","United Kingdom",-119.1
"Denmark","United Kingdom",-18
"Egypt","United Kingdom",-4
"Fiji","United Kingdom",-9
"France","United Kingdom",-25
"Germany","United Kingdom",-9
"India","United Kingdom",-22.8
"Indonesia","United Kingdom",-14.4
"Iran","United Kingdom",-122.4
"Iraq","United Kingdom",-52.5
"Ireland","United Kingdom",-29.4
"Japan","United Kingdom",-5
"Kenya","United Kingdom",-20
"Lebanon","United Kingdom",-2
"Netherlands","United Kingdom",-4
"Pakistan","United Kingdom",-18
"Russia","United Kingdom",-95.2
"Singapore","United Kingdom",-5
"Slovenia","United Kingdom",-16
"South Africa","United Kingdom",-6
"Tanzania","United Kingdom",-2
"Thailand","United Kingdom",-343
"Uganda","United Kingdom",-4
"United States","United Kingdom",-90
"Vietnam","United Kingdom",-15
"Afghanistan","United States",-128
"Algeria","United States",-17
"Argentina","United States",-21
"Aruba","United States",-6
"Australia","United States",-14
"Austria","United States",-9
"Belarus","United States",-6
"Bolivia","United States",-30
"Bosnia and Herzegovina","United States",-7
"Brazil","United States",-10.8
"Cambodia","United States",-5
"Canada","United States",-90.8
"Chile","United States",-6
"China","United States",-37.6
"Colombia","United States",-37
"Costa Rica","United States",-16
"Cuba","United States",-103.1
"Cyprus","United States",-10
"Czech Republic","United States",-4
"Denmark","United States",-5
"Ecuador","United States",-13
"Egypt","United States",-29
"El Salvador","United States",-0.4
"Eritrea","United States",-42
"France","United States",-24
"Georgia","United States",-24
"Germany","United States",-33.4
"Ghana","United States",-19
"Guatemala","United States",-5
"Haiti","United States",-4
"India","United States",-83.9
"Indonesia","United States",-20.4
"Iran","United States",-168.4
"Iraq","United States",-628.8
"Israel","United States",-28
"Italy","United States",-23
"Jamaica","United States",-8.8
"Japan","United States",-186.6
"Jordan","United States",-7
"Kenya","United States",-10
"Laos","United States",-15
"Lebanon","United States",-93.4
"Libya","United States",-4
"Malaysia","United States",-2
"Mexico","United States",-134.8
"Netherlands","United States",-16.8
"Nicaragua","United States",-2
"Nigeria","United States",-18
"North Korea","United States",-179.1
"Pakistan","United States",-281.4
"Panama","United States",-14.5
"Paraguay","United States",-13.5
