"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-2
"India","Afghanistan",-2
"Iran","Afghanistan",-9
"Iraq","Afghanistan",-10
"Pakistan","Afghanistan",-88
"Tajikistan","Afghanistan",-10
"Turkmenistan","Afghanistan",-5
"United Kingdom","Afghanistan",-24.4
"United States","Afghanistan",-124
"Belgium","Albania",-10
"Italy","Albania",-7.5
"Serbia","Albania",-21
"Estonia","Algeria",-5
"France","Algeria",-6
"Morocco","Algeria",-17.5
"Niger","Algeria",-10
"Spain","Algeria",-9
"United Kingdom","Algeria",-10
"Yemen","Algeria",-18.2
"Cuba","Angola",-7.2
"Brazil","Argentina",-6
"Paraguay","Argentina",-5
"Spain","Argentina",-8
"Venezuela","Argentina",-4
"Azerbaijan","Armenia",-12
"Iran","Armenia",-5
"Iraq","Armenia",-10
"Switzerland","Armenia",-4
"Afghanistan","Australia",-19.5
"Bosnia and Herzegovina","Australia",-5
"Cambodia","Australia",-6.5
"China","Australia",-7
"Indonesia","Australia",-16.6
"Iran","Australia",-16
"Iraq","Australia",-62
"Ireland","Australia",-18
"Malaysia","Australia",-9
"Mexico","Australia",-10
"Nepal","Australia",-10
"New Zealand","Australia",-15
"Russia","Australia",-88.8
"Sri Lanka","Australia",-5
"Sweden","Australia",-4
"Syria","Australia",-28
"Taiwan","Australia",-5
"Ukraine","Australia",-9
"United Kingdom","Australia",-14
"United States","Australia",-48
"Russia","Austria",-10
"Turkey","Austria",-0.4
"United States","Austria",-10
"Armenia","Azerbaijan",-24.4
"France","Azerbaijan",-5
"Russia","Azerbaijan",-14
"Turkey","Azerbaijan",-4.4
"United States","Azerbaijan",-10.3
"Iran","Bahrain",-4
"Lebanon","Bahrain",-9
"Thailand","Bahrain",-9.2
"Tunisia","Bahrain",-2
"Australia","Bangladesh",-13.8
"India","Bangladesh",-57.9
"Russia","Bangladesh",-5
"Thailand","Bangladesh",-5
"Trinidad and Tobago","Bangladesh",-4
"Kyrgyzstan","Belarus",-5
"Austria","Belgium",-2
"Dominican Republic","Belgium",-10
"France","Belgium",-51
"Georgia","Belgium",-19.5
"Germany","Belgium",-10
"Italy","Belgium",-5
"Kosovo","Belgium",-5
"Serbia","Belgium",-5
"United Kingdom","Belgium",-10
"United States","Belize",-5
"Iraq","Benin",-10
"Nigeria","Benin",-17
"Pakistan","Benin",-10
"Argentina","Bolivia",-2
"United States","Bolivia",-4
"Austria","Botswana",-2
"Cuba","Brazil",-2
"El Salvador","Brazil",-2
"France","Brazil",-5
"Italy","Brazil",-4
"Nigeria","Brazil",-5
"South Africa","Brazil",-5
"United Kingdom","Brazil",-5
