"SCountry","TCountry","Intensity"
"France","Afghanistan",-0.4
"Georgia","Afghanistan",-12.2
"Germany","Afghanistan",-4
"Iran","Afghanistan",-41.2
"Lithuania","Afghanistan",-5
"Pakistan","Afghanistan",-124
"Romania","Afghanistan",-5
"Russia","Afghanistan",-9.5
"Spain","Afghanistan",-40
"Turkey","Afghanistan",-5
"Uganda","Afghanistan",-2
"United Kingdom","Afghanistan",-10
"United States","Afghanistan",-286.9
"Kosovo","Albania",-9
"Serbia","Albania",-28
"Canada","Algeria",-0.3
"Egypt","Algeria",-7.5
"Germany","Algeria",-2
"Morocco","Algeria",-13
"Poland","Algeria",-0.9
"Saudi Arabia","Algeria",-4
"Brazil","Argentina",-0.4
"France","Argentina",-2
"Spain","Argentina",-5
"United States","Argentina",-4.9
"Azerbaijan","Armenia",-10
"United States","Armenia",-17
"Afghanistan","Australia",-30
"Bulgaria","Australia",-4
"China","Australia",-5
"Christmas Island","Australia",-10
"Egypt","Australia",-0.8
"Eritrea","Australia",-23
"Germany","Australia",-2
"Indonesia","Australia",-11
"Italy","Australia",-2
"Japan","Australia",-6
"Libya","Australia",-55
"Myanmar","Australia",-24
"New Zealand","Australia",-4
"Philippines","Australia",-2
"Solomon Islands","Australia",-4
"South Africa","Australia",-8
"Sweden","Australia",-108
"Tonga","Australia",-8.8
"United Kingdom","Australia",-58
"United States","Australia",-34.2
"Croatia","Austria",-8
"Czech Republic","Austria",-4
"United Kingdom","Austria",-2
"Armenia","Azerbaijan",-13
"Iran","Azerbaijan",-6.5
"Israel","Azerbaijan",-4
"Iran","Bahrain",-0.8
"Lebanon","Bahrain",-17
"South Korea","Bahrain",-5
"Turkey","Bahrain",-2
"United Kingdom","Bahrain",-5
"United States","Bahrain",-33.8
"Yemen","Bahrain",-10
"Afghanistan","Bangladesh",-18
"Hungary","Bangladesh",-9
"India","Bangladesh",-25.4
"Libya","Bangladesh",-27
"Mozambique","Bangladesh",-5
"Romania","Bangladesh",-10
"Somalia","Bangladesh",-9
"United States","Bangladesh",-12
