"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-124.3
"Canada","Afghanistan",-38
"Denmark","Afghanistan",-10
"France","Afghanistan",-4
"Iran","Afghanistan",-65
"Italy","Afghanistan",-22.8
"Lithuania","Afghanistan",-7.2
"Netherlands","Afghanistan",-9.2
"Nigeria","Afghanistan",-41
"Pakistan","Afghanistan",-173.9
"Russia","Afghanistan",-18.9
"South Korea","Afghanistan",-0.4
"Spain","Afghanistan",-7.2
"Tajikistan","Afghanistan",-5
"Turkey","Afghanistan",-15
"United Kingdom","Afghanistan",-12
"United States","Afghanistan",-484.6
"Czech Republic","Albania",-8
"Montenegro","Albania",-7
"Serbia","Albania",-22
"Spain","Albania",-5
"India","Algeria",-5
"Morocco","Algeria",-6
"Nigeria","Algeria",-5
"Spain","Algeria",-0.4
"United States","Antarctica",-9
"Bolivia","Argentina",-5.6
"Falkland Islands","Argentina",-2
"Mexico","Argentina",-4
"Slovakia","Argentina",-4
"Spain","Argentina",-15
"United Kingdom","Argentina",-10.1
"United States","Argentina",-15
"Uruguay","Argentina",-15.4
"Azerbaijan","Armenia",-5
"Kenya","Armenia",-4
"Turkey","Armenia",-33
"Afghanistan","Australia",-40
"Canada","Australia",-5
"China","Australia",-0.4
"Croatia","Australia",-5
"Egypt","Australia",-19
"Fiji","Australia",-10
"Greece","Australia",-2
"Indonesia","Australia",-19
"Japan","Australia",-32
"New Zealand","Australia",-13
"Pakistan","Australia",-9
"Papua New Guinea","Australia",-6
"Solomon Islands","Australia",-4.9
"Sudan","Australia",-30
"Thailand","Australia",-20
"Timor-Leste","Australia",-2
"Tonga","Australia",-9
"Uganda","Australia",-5
"United Kingdom","Australia",-9
"United States","Australia",-66
"Czech Republic","Austria",-2
"Germany","Austria",-0.3
"Slovenia","Austria",-4
"Afghanistan","Azerbaijan",-7.2
"Armenia","Azerbaijan",-69
"Iran","Azerbaijan",-15.2
"Slovakia","Azerbaijan",-5
"United States","Bahrain",-8
"Afghanistan","Bangladesh",-4
"Hungary","Bangladesh",-5
"India","Bangladesh",-124
"Kuwait","Bangladesh",-8
"Malaysia","Bangladesh",-4
"Qatar","Bangladesh",-8
"Saudi Arabia","Bangladesh",-13
"United Kingdom","Bangladesh",-12
"United States","Bangladesh",-4.4
"Japan","Belarus",-5
"Lithuania","Belarus",-12
"Poland","Belarus",-2
"Russia","Belarus",-4.4
"United States","Belarus",-14.4
"United States","Belgium",-2
"Ireland","Belize",-5
"India","Bhutan",-5
"Argentina","Bolivia",-5
"Brazil","Bolivia",-9
"France","Bolivia",-9.5
"Mexico","Bolivia",-8
"Peru","Bolivia",-5
"Croatia","Bosnia and Herzegovina",-20
"Norway","Bosnia and Herzegovina",-10
"Serbia","Bosnia and Herzegovina",-25
"United States","Bosnia and Herzegovina",-2
"United States","Botswana",-5
"Argentina","Brazil",-10
"China","Brazil",-0.6
"Colombia","Brazil",-24
"Cuba","Brazil",-12
"Ecuador","Brazil",-7
"Latvia","Brazil",-9
"Mexico","Brazil",-12
"Slovakia","Brazil",-8
"United States","Brazil",-43.4
"Venezuela","Brazil",-20
"France","Bulgaria",-10
"Libya","Bulgaria",-72
"Spain","Bulgaria",-9
"United States","Cambodia",-10
"Equatorial Guinea","Cameroon",-16
"Honduras","Cameroon",-9
"India","Cameroon",-2
"United States","Cameroon",-0.3
"Afghanistan","Canada",-14.3
"Australia","Canada",-2
"China","Canada",-46
"Egypt","Canada",-22
"Ethiopia","Canada",-5
"India","Canada",-14
"Mexico","Canada",-5
"Rwanda","Canada",-9
"Thailand","Canada",-5
"Turkey","Canada",-4
"United Kingdom","Canada",-5
"United States","Canada",-164.5
"Libya","Chad",-5
"Sudan","Chad",-151
"United Kingdom","Chad",-2
"United States","Chad",-15
"Bolivia","Chile",-4
"Brazil","Chile",-9.2
"Mexico","Chile",-41
"Peru","Chile",-13.4
"Slovakia","Chile",-4
"United States","Chile",-2
"Venezuela","Chile",-25
"Australia","China",-0.4
"Bangladesh","China",-9.2
"Brazil","China",-5
"Cambodia","China",-10
"Canada","China",-17.2
"Colombia","China",-10
"Ethiopia","China",-353
"France","China",-4.8
"Hong Kong","China",-2
"India","China",-10
"Italy","China",-50
"Japan","China",-116.7
"Malawi","China",-2
"Malaysia","China",-10
"Mexico","China",-2
"Netherlands","China",-15
"North Korea","China",-4
"Norway","China",-5
"Pakistan","China",-8
"Peru","China",-2
"Somalia","China",-9
"South Korea","China",-20
"Switzerland","China",-10
"Taiwan","China",-123
"Thailand","China",-4
"United Kingdom","China",-4.4
"United States","China",-243.3
"Zimbabwe","China",-5
"Australia","Colombia",-2
"Brazil","Colombia",-5
"Costa Rica","Colombia",-20
"Ecuador","Colombia",-22
"Mexico","Colombia",-14.2
"Nicaragua","Colombia",-17
"Panama","Colombia",-4
"Peru","Colombia",-5
"Puerto Rico","Colombia",-5
"Spain","Colombia",-5
"United States","Colombia",-40.4
"Venezuela","Colombia",-13
"Vietnam","Colombia",-9
"Mozambique","Congo",-4
