"SCountry","TCountry","Intensity"
"Albania","Afghanistan",-14.4
"Australia","Afghanistan",-14
"Canada","Afghanistan",-43.8
"Denmark","Afghanistan",-14.4
"Finland","Afghanistan",-7.2
"Germany","Afghanistan",-4
"India","Afghanistan",-5.4
"Iran","Afghanistan",-72.6
"Iraq","Afghanistan",-5
"Italy","Afghanistan",-10
"Malaysia","Afghanistan",-5
"Netherlands","Afghanistan",-30
"Norway","Afghanistan",-7.2
"Pakistan","Afghanistan",-113.5
"Poland","Afghanistan",-7.2
"Russia","Afghanistan",-9.5
"Slovakia","Afghanistan",-14.4
"South Korea","Afghanistan",-28.8
"Tajikistan","Afghanistan",-12
"United Kingdom","Afghanistan",-19.4
"United States","Afghanistan",-753.9
"Uzbekistan","Afghanistan",-9.5
"Greece","Albania",-5
"Kosovo","Albania",-2
"Serbia","Albania",-22
"Switzerland","Albania",-2
"Turkey","Albania",-5
"United Kingdom","Albania",-2
"United States","Albania",-12.2
"Cuba","Algeria",-5
"Syria","Algeria",-15
"United States","Algeria",-5
"Portugal","Angola",-5
"United States","Angola",-2
"Brazil","Argentina",-2
"Falkland Islands","Argentina",-4
"Mexico","Argentina",-12
"Panama","Argentina",-18
"United Kingdom","Argentina",-9
"United States","Argentina",-12
"Azerbaijan","Armenia",-12
"Bahrain","Armenia",-2
"Chile","Armenia",-2
"Georgia","Armenia",-5
"Lithuania","Armenia",-2
"Russia","Armenia",-34.7
"Afghanistan","Australia",-20
"Anguilla","Australia",-5
"Canada","Australia",-5
"China","Australia",-54.4
"Fiji","Australia",-10.6
"Greece","Australia",-113.4
"Grenada","Australia",-10
"Indonesia","Australia",-61
"Iraq","Australia",-16
"Japan","Australia",-28.8
"Lebanon","Australia",-317
"Libya","Australia",-70
"Mexico","Australia",-4
"Netherlands","Australia",-0.8
"New Zealand","Australia",-21
"Philippines","Australia",-14.4
"Singapore","Australia",-10
"Solomon Islands","Australia",-0.1
"Timor-Leste","Australia",-4
"United Arab Emirates","Australia",-80
"United Kingdom","Australia",-8.8
"United States","Australia",-51
"Czech Republic","Austria",-4
"Hungary","Austria",-8
"Japan","Austria",-10
"Kazakhstan","Austria",-12
"Poland","Austria",-8
"Romania","Austria",-8
"Russia","Austria",-18
"United States","Austria",-10
"Armenia","Azerbaijan",-20
"Georgia","Azerbaijan",-5
"Iran","Azerbaijan",-10
"Russia","Azerbaijan",-9
"Ukraine","Azerbaijan",-5
"United States","Azerbaijan",-10
"United States","Bahrain",-2
"Belarus","Bangladesh",-6
"Cambodia","Bangladesh",-9
"India","Bangladesh",-65
"Malaysia","Bangladesh",-11
"United States","Bangladesh",-25
"Bangladesh","Belarus",-4
"Russia","Belarus",-2
"United States","Belarus",-36
"Australia","Belgium",-2
"Burundi","Belgium",-2
"France","Belgium",-8
"Netherlands","Belgium",-4
"Portugal","Belgium",-0.4
"Rwanda","Belgium",-2
"United Kingdom","Belgium",-9
"United States","Belgium",-5
"Costa Rica","Belize",-7.2
"India","Bermuda",-0.3
"Argentina","Bolivia",-10
"Germany","Bolivia",-5
"Spain","Bolivia",-10
"United States","Bolivia",-5.6
"Venezuela","Bolivia",-12
"Germany","Bosnia and Herzegovina",-14.2
"Lithuania","Bosnia and Herzegovina",-0.3
"Netherlands","Bosnia and Herzegovina",-5
"Serbia","Bosnia and Herzegovina",-34
"Switzerland","Bosnia and Herzegovina",-5
"United States","Bosnia and Herzegovina",-4.4
"Guyana","Botswana",-2
"Mozambique","Botswana",-10
"Argentina","Brazil",-2
"Belgium","Brazil",-5
"India","Brazil",-23.5
"Kazakhstan","Brazil",-5
"Mexico","Brazil",-20
"Morocco","Brazil",-4
"United Kingdom","Brazil",-7
"United States","Brazil",-55
"Venezuela","Brazil",-28
"Libya","Bulgaria",-108
"Spain","Bulgaria",-5
"United States","Bulgaria",-19
"Kenya","Cambodia",-2
"Thailand","Cambodia",-20
"Central African Republic","Cameroon",-18
"Afghanistan","Canada",-4.8
"Australia","Canada",-5
"Cayman Islands","Canada",-5
"Ethiopia","Canada",-5
"Grenada","Canada",-4
"Iran","Canada",-18.6
"Jamaica","Canada",-4
