"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-16.7
"Canada","Afghanistan",-42
"Croatia","Afghanistan",-7.2
"Denmark","Afghanistan",-36
"France","Afghanistan",-34.4
"Georgia","Afghanistan",-10
"Germany","Afghanistan",-338
"India","Afghanistan",-10.8
"Indonesia","Afghanistan",-5
"Iran","Afghanistan",-116
"Kyrgyzstan","Afghanistan",-27.8
"Lithuania","Afghanistan",-5
"Netherlands","Afghanistan",-7.2
"Pakistan","Afghanistan",-360.4
"Turkey","Afghanistan",-5
"United Kingdom","Afghanistan",-65
"United States","Afghanistan",-593.4
"Germany","Albania",-5
"Greece","Albania",-25
"Portugal","Albania",-6.5
"Serbia","Albania",-23
"Denmark","Algeria",-4
"Iraq","Algeria",-10
"Morocco","Algeria",-4
"Niger","Algeria",-9
"Norway","Algeria",-4
"Slovakia","Algeria",-5
"United States","Algeria",-18
"Guinea-Bissau","Angola",-6.5
"Namibia","Angola",-5
"Chile","Argentina",-2
"China","Argentina",-8.8
"Italy","Argentina",-2
"Turkey","Argentina",-4.4
"United States","Argentina",-10
"Uruguay","Argentina",-2
"Venezuela","Argentina",-4
"Azerbaijan","Armenia",-27.4
"Czech Republic","Armenia",-8
"Iran","Armenia",-5
"Pakistan","Armenia",-8
"Turkey","Armenia",-26
"United States","Armenia",-12
"Afghanistan","Australia",-14
"Canada","Australia",-5
"China","Australia",-7
"Croatia","Australia",-5
"France","Australia",-6
"Indonesia","Australia",-7
"Iran","Australia",-10
"Japan","Australia",-2
"Jordan","Australia",-10
"New Zealand","Australia",-12
"Papua New Guinea","Australia",-0.4
"Philippines","Australia",-14
"Serbia","Australia",-4.4
"Timor-Leste","Australia",-4
"United Kingdom","Australia",-9.5
"United States","Australia",-58
"Zimbabwe","Australia",-4
"Russia","Austria",-14
"United States","Austria",-4
"Armenia","Azerbaijan",-300
"Georgia","Azerbaijan",-23
"Iran","Azerbaijan",-19
"Russia","Azerbaijan",-5
"Turkey","Azerbaijan",-5
"United Arab Emirates","Azerbaijan",-5
"United States","Azerbaijan",-10
"Sri Lanka","Bahrain",-7
"Afghanistan","Bangladesh",-10
"Azerbaijan","Bangladesh",-5
"India","Bangladesh",-66
"Nigeria","Bangladesh",-10
"Pakistan","Bangladesh",-10
"Trinidad and Tobago","Bangladesh",-4
"Czech Republic","Belarus",-5
"Japan","Belarus",-54
"Kyrgyzstan","Belarus",-4
"Poland","Belarus",-9
"Russia","Belarus",-14.6
"United States","Belarus",-5
"Cuba","Belgium",-2
"Monaco","Belgium",-4
"Australia","Bermuda",-2
"Brazil","Bolivia",-5
"Denmark","Bolivia",-5.6
"Paraguay","Bolivia",-4
"United States","Bolivia",-5.6
"Croatia","Bosnia and Herzegovina",-15
"Denmark","Bosnia and Herzegovina",-4
"Serbia","Bosnia and Herzegovina",-36
"Spain","Bosnia and Herzegovina",-4
"United Kingdom","Bosnia and Herzegovina",-15
"United States","Bosnia and Herzegovina",-10
"Argentina","Brazil",-10
"Bolivia","Brazil",-5
"China","Brazil",-8
"Italy","Brazil",-2
"Paraguay","Brazil",-5
"Russia","Brazil",-5
"Suriname","Brazil",-10
"Switzerland","Brazil",-5
"United States","Brazil",-16
"China","Brunei",-8
"Democratic Republic of Congo","Bulgaria",-10
"Czech Republic","Cambodia",-8
"Thailand","Cambodia",-168.2
"United States","Cambodia",-16.8
"Thailand","Cameroon",-5
"United States","Cameroon",-2
"Afghanistan","Canada",-11
"Australia","Canada",-27
"Dominican Republic","Canada",-2
"India","Canada",-0.8
"Poland","Canada",-20
"United States","Canada",-14
"India","Central African Republic",-5
"Central African Republic","Chad",-5
"Senegal","Chad",-5
"China","Chile",-46.5
"Cuba","Chile",-5
"Peru","Chile",-15
"Spain","Chile",-10
"United Kingdom","Chile",-5
"United States","Chile",-12
"Afghanistan","China",-9
"Argentina","China",-5.6
"Australia","China",-50
"Belgium","China",-4
"Brazil","China",-6.1
"Cambodia","China",-9.6
"France","China",-5
"India","China",-2.4
"Indonesia","China",-17
"Iran","China",-2.4
"Japan","China",-65.2
"Kyrgyzstan","China",-10
"Nepal","China",-5
"New Zealand","China",-14
"North Korea","China",-4
"Russia","China",-0.4
"Slovenia","China",-7
"South Korea","China",-17
"Taiwan","China",-37.2
"Thailand","China",-2
"Uganda","China",-4.4
"United Kingdom","China",-0.7
"United States","China",-140.6
"Vietnam","China",-0.3
"Australia","Christmas Island",-7.2
