"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-37.2
"Bulgaria","Afghanistan",-7.2
"Canada","Afghanistan",-25
"Georgia","Afghanistan",-9.2
"Indonesia","Afghanistan",-10
"Iran","Afghanistan",-9.5
"Japan","Afghanistan",-0.4
"Kyrgyzstan","Afghanistan",-24
"Lesotho","Afghanistan",-7.4
"Norway","Afghanistan",-7.2
"Pakistan","Afghanistan",-272.2
"Poland","Afghanistan",-10
"Romania","Afghanistan",-7.2
"Russia","Afghanistan",-19.4
"South Korea","Afghanistan",-19
"Turkey","Afghanistan",-5
"United Arab Emirates","Afghanistan",-10
"United Kingdom","Afghanistan",-125.6
"United States","Afghanistan",-338.5
"Uzbekistan","Afghanistan",-7
"Greece","Albania",-10
"San Marino","Albania",-9
"Serbia","Albania",-17
"Seychelles","Albania",-9
"Bosnia and Herzegovina","Algeria",-10
"France","Algeria",-19.4
"Israel","Algeria",-39
"United States","Algeria",-9
"United States","Angola",-5
"Cyprus","Antigua and Barbuda",-2
"China","Argentina",-5.6
"Israel","Argentina",-9
"Italy","Argentina",-2
"Mexico","Argentina",-4
"Nigeria","Argentina",-2
"South Africa","Argentina",-5
"Turkey","Argentina",-18
"United States","Argentina",-6
"Uruguay","Argentina",-2
"Venezuela","Argentina",-4
"Azerbaijan","Armenia",-36
"Georgia","Armenia",-4
"Turkey","Armenia",-25
"Afghanistan","Australia",-20
"Bermuda","Australia",-37.4
"Fiji","Australia",-2
"France","Australia",-2
"Israel","Australia",-114
"New Zealand","Australia",-5
"Pakistan","Australia",-9
"Philippines","Australia",-13
"Sudan","Australia",-9
"Thailand","Australia",-35
"Timor-Leste","Australia",-4
"United Kingdom","Australia",-5
"United States","Australia",-80.5
"Yemen","Australia",-108
"Zimbabwe","Australia",-2
"Armenia","Azerbaijan",-366
"Georgia","Azerbaijan",-9
"Germany","Azerbaijan",-4
"India","Azerbaijan",-2
"Israel","Azerbaijan",-55
"Kazakhstan","Azerbaijan",-5
"Russia","Azerbaijan",-10
"South Korea","Azerbaijan",-5
"United States","Azerbaijan",-9.2
"Russia","Bahrain",-0.3
"Hungary","Bangladesh",-28.4
"India","Bangladesh",-35
"Indonesia","Bangladesh",-5
"Nepal","Bangladesh",-10
"Romania","Bangladesh",-10
"Russia","Bangladesh",-10
"United Arab Emirates","Bangladesh",-14.2
"United Kingdom","Bangladesh",-2
"Austria","Belarus",-2
"Israel","Belarus",-2
"Japan","Belarus",-14
"Kyrgyzstan","Belarus",-2
"Poland","Belarus",-2
"Russia","Belarus",-104.6
"United States","Belarus",-28
"Democratic Republic of Congo","Belgium",-4
"Holy See","Belgium",-18
"Israel","Belgium",-5
"Monaco","Belgium",-9
"United States","Belgium",-2
"Nigeria","Benin",-7
"Australia","Bermuda",-7
"Australia","Bolivia",-11
"Ecuador","Bolivia",-2
"India","Bolivia",-6.5
"Mexico","Bolivia",-0.4
"United States","Bolivia",-7
"Croatia","Bosnia and Herzegovina",-14.4
"Netherlands","Bosnia and Herzegovina",-5
"Serbia","Bosnia and Herzegovina",-36.5
"Argentina","Brazil",-5
"Bolivia","Brazil",-10
"France","Brazil",-0.4
"Russia","Brazil",-0.4
"South Africa","Brazil",-10
"Turkey","Brazil",-5
"United States","Brazil",-8.4
"Uruguay","Brazil",-5
"Belgium","Bulgaria",-4
"Romania","Bulgaria",-5
"Serbia","Bulgaria",-10
"France","Burundi",-2
"Thailand","Cambodia",-50
"United States","Cambodia",-17.6
"United States","Cameroon",-4
"Australia","Canada",-2
"Brazil","Canada",-26.5
"Cyprus","Canada",-35
"Ethiopia","Canada",-5
"Germany","Canada",-2
"Iran","Canada",-6.5
"Israel","Canada",-26
"Mexico","Canada",-5
"Poland","Canada",-10
"Somalia","Canada",-10
"Thailand","Canada",-20
"United Kingdom","Canada",-2
"United States","Canada",-53
"Zimbabwe","Canada",-2
"United States","Cape Verde",-9.5
"South Korea","Central African Republic",-0.4
"Sudan","Central African Republic",-9
"Aruba","Chile",-10
"Democratic Republic of Congo","Chile",-5
"Falkland Islands","Chile",-2
"Peru","Chile",-34
"Philippines","Chile",-2
"Turkey","Chile",-12
"United States","Chile",-7
"Algeria","China",-9
"Canada","China",-10.5
"Czech Republic","China",-5
"France","China",-0.4
"Ghana","China",-10
"Hong Kong","China",-6
"Iran","China",-24
"Japan","China",-54
"Kyrgyzstan","China",-9
"Malaysia","China",-5
"Mexico","China",-10
"Myanmar","China",-2
"Nepal","China",-5
"New Zealand","China",-2
"North Korea","China",-179
"Peru","China",-5
"Philippines","China",-5
"Russia","China",-10
"South Korea","China",-5
"Sudan","China",-5
"Taiwan","China",-44
"United Arab Emirates","China",-5
"United States","China",-143.8
"Vietnam","China",-2
"Argentina","Colombia",-25
"Bolivia","Colombia",-2
"Chile","Colombia",-2
"Ecuador","Colombia",-15.8
"Nicaragua","Colombia",-5
"Spain","Colombia",-5
"Thailand","Colombia",-10
"United States","Colombia",-53
"Venezuela","Colombia",-26.4
"Kenya","Comoros",-2
"Burundi","Congo",-5
"Nigeria","Congo",-9.5
"South Africa","Congo",-5
"Uganda","Congo",-10
"China","Costa Rica",-5
"Israel","Costa Rica",-4
"Panama","Costa Rica",-5
"Burkina Faso","Cote d'Ivoire",-5.8
"Belgium","Croatia",-0.3
"Montenegro","Croatia",-10
"Serbia","Croatia",-5
"Slovenia","Croatia",-4
"Holy See","Cuba",-5
"Israel","Cuba",-7
"Nicaragua","Cuba",-4
"Peru","Cuba",-0.3
"Turkey","Cuba",-8
"United States","Cuba",-24.1
"Venezuela","Cuba",-7
"China","Cyprus",-5
"Israel","Cyprus",-20
"Turkey","Cyprus",-5
"Israel","Czech Republic",-10
"Netherlands","Czech Republic",-2
"Congo","Democratic Republic of Congo",-2
"Costa Rica","Democratic Republic of Congo",-5
"Rwanda","Democratic Republic of Congo",-15
"Uganda","Democratic Republic of Congo",-21
"Indonesia","Denmark",-35
"Mexico","Ecuador",-5
"United States","Ecuador",-9
"Germany","Egypt",-9.5
"Holy See","Egypt",-0.4
"Israel","Egypt",-55
"Lebanon","Egypt",-9.5
"Sudan","Egypt",-4
"United States","Egypt",-23
"Guatemala","El Salvador",-41.5
"United States","El Salvador",-4.4
"Venezuela","El Salvador",-2
"United States","Equatorial Guinea",-4
"Democratic Republic of Congo","Eritrea",-12
"Egypt","Eritrea",-25
"France","Ethiopia",-20
"Japan","Ethiopia",-2
"Kenya","Ethiopia",-5
"Somalia","Ethiopia",-12.4
"South Africa","Ethiopia",-10
"United States","Ethiopia",-5
"Yemen","Ethiopia",-10
"Australia","Fiji",-18
"Latvia","Finland",-5
"Rwanda","Finland",-10
"Afghanistan","France",-9
"Belgium","France",-4
"Burundi","France",-4
"Chile","France",-4
"Cote d'Ivoire","France",-6
"Georgia","France",-4
"Germany","France",-67.5
"Indonesia","France",-11.2
"Iran","France",-10.5
"Ireland","France",-2
"Israel","France",-54.2
"Jamaica","France",-0.1
"Jordan","France",-5
"Liberia","France",-5
"Mauritania","France",-2
"Mexico","France",-5
"Nigeria","France",-12
"Pakistan","France",-10
"Russia","France",-15
"Togo","France",-2
"Turkey","France",-2
"United Kingdom","France",-8
"United States","France",-2.4
"Yemen","France",-10
"Afghanistan","Georgia",-9
"Azerbaijan","Georgia",-9.2
"France","Georgia",-5
"Lithuania","Georgia",-5.3
"Russia","Georgia",-15.5
"Spain","Georgia",-5
"United States","Georgia",-19.2
"Afghanistan","Germany",-10
"Czech Republic","Germany",-5
"Egypt","Germany",-2
"France","Germany",-68
"Iceland","Germany",-5
"India","Germany",-5
"Iran","Germany",-7
"Israel","Germany",-75
"Pakistan","Germany",-27
"Philippines","Germany",-9
"Russia","Germany",-9
"Slovakia","Germany",-2
"Sudan","Germany",-81
"Switzerland","Germany",-5
"Thailand","Germany",-5
"Ukraine","Germany",-5
"United Kingdom","Germany",-10
"United States","Germany",-12
"Venezuela","Germany",-5
"Yemen","Germany",-12
"Australia","Greece",-4.4
"Iraq","Greece",-10
"Israel","Greece",-23.5
"Serbia","Greece",-4
"Slovakia","Greece",-5
"South Africa","Greece",-2
"Turkey","Greece",-5
"United States","Greece",-5
"United Kingdom","Grenada",-2
"El Salvador","Guatemala",-5
"Mexico","Guatemala",-2
"Spain","Guatemala",-23
"Senegal","Guinea",-5
"South Korea","Guinea",-0.3
"Uganda","Guinea",-2
"United States","Guinea-Bissau",-4.4
"Philippines","Guyana",-6.5
"United States","Haiti",-14.4
"Belgium","Holy See",-13.2
"Israel","Holy See",-5
"Italy","Holy See",-6
"United States","Holy See",-4
"Vietnam","Holy See",-5
"Puerto Rico","Honduras",-5
"United States","Honduras",-10
"China","Hong Kong",-4
"Taiwan","Hong Kong",-5
"United States","Hong Kong",-5
"Poland","Hungary",-10
"Romania","Hungary",-2
"Russia","Hungary",-5
"Serbia","Hungary",-9.5
