"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-9.5
"Bangladesh","Afghanistan",-2.4
"India","Afghanistan",-14.6
"Iran","Afghanistan",-24.4
"Lesotho","Afghanistan",-7
"Lithuania","Afghanistan",-14.4
"Pakistan","Afghanistan",-56
"Russia","Afghanistan",-10
"United Kingdom","Afghanistan",-12.2
"United States","Afghanistan",-412.2
"Bosnia and Herzegovina","Algeria",-5
"Brazil","Algeria",-2
"France","Algeria",-9
"Morocco","Algeria",-5
"United Kingdom","Algeria",-9
"Democratic Republic of Congo","Angola",-10
"Greece","Argentina",-9
"Spain","Argentina",-20
"United Kingdom","Argentina",-2.4
"Venezuela","Argentina",-9
"Azerbaijan","Armenia",-12
"Turkey","Armenia",-17.5
"Afghanistan","Australia",-20
"China","Australia",-25
"Christmas Island","Australia",-2
"Egypt","Australia",-59
"Indonesia","Australia",-32
"New Zealand","Australia",-2
"Sri Lanka","Australia",-10
"Thailand","Australia",-4
"Timor-Leste","Australia",-58.5
"United Kingdom","Australia",-5
"United States","Australia",-44.4
"Wallis and Futuna","Australia",-7
"Indonesia","Austria",-5
"Iran","Austria",-6.5
"Greece","Azerbaijan",-4
"India","Azerbaijan",-12
"Iran","Bahrain",-9
"Saudi Arabia","Bahrain",-10
"United States","Bahrain",-0.4
"Afghanistan","Bangladesh",-5
"Canada","Bangladesh",-2
"India","Bangladesh",-64.3
"Japan","Bangladesh",-0.3
"Kyrgyzstan","Bangladesh",-7
"Russia","Bangladesh",-10
"Singapore","Bangladesh",-4.4
"Japan","Belarus",-2
"Kazakhstan","Belarus",-2
"Russia","Belarus",-9.2
"Yemen","Belarus",-20
"Russia","Belgium",-4
"Turkey","Belgium",-4
"Ukraine","Belgium",-9
"France","Benin",-5
"Mali","Benin",-2
"Nigeria","Benin",-2
"India","Bermuda",-5
"Chile","Bolivia",-5
"Peru","Bolivia",-10
"Russia","Bolivia",-2
"India","Brazil",-9
"Nigeria","Brazil",-5
"United Kingdom","Brazil",-5
"United States","Brazil",-12
"Germany","Bulgaria",-0.4
"India","Bulgaria",-37
"South Africa","Bulgaria",-4
"Turkey","Bulgaria",-2
"Nigeria","Burkina Faso",-37
"Chad","Burundi",-88
"Thailand","Cambodia",-5
"United States","Cambodia",-2
"Nigeria","Cameroon",-15
"China","Canada",-1.6
"Germany","Canada",-1.6
"India","Canada",-2
"New Zealand","Canada",-1.6
"United States","Canada",-13.6
"Cameroon","Central African Republic",-7.2
"Chad","Central African Republic",-67.2
"Congo","Central African Republic",-7.2
"France","Central African Republic",-724.700000000001
"Sudan","Central African Republic",-15.2
"Togo","Central African Republic",-4.4
"United Kingdom","Central African Republic",-0.8
"United States","Central African Republic",-10.6
"Burundi","Chad",-80
"Central African Republic","Chad",-8.5
"France","Chad",-10
"Libya","Chad",-9
"Senegal","Chad",-5
"United States","Chile",-7
"Australia","China",-4
"Brazil","China",-5
"Canada","China",-6.6
"France","China",-4
"Germany","China",-1.6
"Hong Kong","China",-2
"India","China",-6
"Indonesia","China",-0.4
"Japan","China",-177.8
"New Zealand","China",-1.6
"Philippines","China",-50
"South Africa","China",-5
"South Korea","China",-13
"Taiwan","China",-8
"Ukraine","China",-5
"United Kingdom","China",-8
"United States","China",-137.1
"Zimbabwe","China",-5
"Ecuador","Colombia",-9
"India","Colombia",-22.9
"Japan","Colombia",-4
"Spain","Colombia",-5
"United States","Colombia",-5
"Central African Republic","Congo",-9
"Democratic Republic of Congo","Congo",-18
"France","Congo",-2
"Kenya","Congo",-5
"Uganda","Congo",-6
"Nicaragua","Costa Rica",-2
"Gambia","Cote d'Ivoire",-2
"Germany","Croatia",-5
"Tajikistan","Croatia",-16
"Ecuador","Cuba",-5
"United States","Cuba",-40
"Turkey","Cyprus",-5
"Slovakia","Czech Republic",-2
"South Africa","Czech Republic",-5
"Sweden","Czech Republic",-9
"Central African Republic","Democratic Republic of Congo",-4
"Congo","Democratic Republic of Congo",-48
"Kenya","Democratic Republic of Congo",-7
"Uganda","Democratic Republic of Congo",-36
"Syria","Denmark",-10
"Haiti","Dominican Republic",-2
"United States","Dominican Republic",-11
"United States","Ecuador",-5.6
"Iran","Egypt",-12
"Italy","Egypt",-30
"Lebanon","Egypt",-30
"Libya","Egypt",-36
"Mauritania","Egypt",-2
"Qatar","Egypt",-0.4
"Syria","Egypt",-5
"Turkey","Egypt",-16
"United Kingdom","Egypt",-0.4
"United States","Egypt",-8.6
"Guatemala","El Salvador",-10
"France","Equatorial Guinea",-2
"Egypt","Eritrea",-9
"Serbia","Eritrea",-2
"India","Estonia",-10
"Israel","Ethiopia",-4.4
"Kenya","Ethiopia",-25
"Libya","Ethiopia",-10
"Portugal","Ethiopia",-2
"Saudi Arabia","Ethiopia",-20
"Somalia","Ethiopia",-42.9
"Tanzania","Ethiopia",-5
"Zimbabwe","Ethiopia",-5
"China","Finland",-5
"Estonia","Finland",-5
"Afghanistan","France",-0.4
"Cameroon","France",-2
"Central African Republic","France",-81.5
"Chad","France",-4
"China","France",-5
"Germany","France",-4.4
"Ghana","France",-2
"Italy","France",-6.5
"Libya","France",-2
"Mali","France",-24.5
"Netherlands","France",-0.4
"Niger","France",-6.5
"Nigeria","France",-9
"Russia","France",-2
"Rwanda","France",-2
"Saudi Arabia","France",-1.2
"Ukraine","France",-12
"United Kingdom","France",-4
"United States","France",-2
"India","Gambia",-5
"Nigeria","Gambia",-25
"Afghanistan","Georgia",-10
"Denmark","Georgia",-2
"Germany","Georgia",-5
"Ukraine","Georgia",-10
"Afghanistan","Germany",-6.5
"Belgium","Germany",-2
"Canada","Germany",-1.6
"China","Germany",-1.6
"France","Germany",-0.4
"Greece","Germany",-45
"India","Germany",-9
"Indonesia","Germany",-5
"Israel","Germany",-15
"Netherlands","Germany",-0.4
"New Zealand","Germany",-1.6
"Russia","Germany",-2
"United States","Germany",-25.6
"Yemen","Germany",-20
"Germany","Ghana",-2
"Nigeria","Ghana",-97
"Germany","Greece",-0.4
"Iran","Greece",-4
"Iraq","Greece",-2
"South Korea","Greece",-5
"Switzerland","Greece",-5
"Syria","Greece",-9
"Turkey","Greece",-4
"Uganda","Greece",-2
"El Salvador","Guatemala",-9
"Liberia","Guinea",-2
"Portugal","Guinea-Bissau",-4
"United States","Guinea-Bissau",-5
"Gambia","Guyana",-2
"Philippines","Guyana",-9.5
"Peru","Holy See",-4
"United States","Holy See",-9
"Vanuatu","Hong Kong",-4
"France","Hungary",-2
"United States","Hungary",-0.4
"Afghanistan","India",-30
"Australia","India",-21
"Azerbaijan","India",-15
"Bangladesh","India",-12
"China","India",-50
"Colombia","India",-5
"Democratic Republic of Congo","India",-5
"Guyana","India",-5
"Indonesia","India",-10
"Iran","India",-7
"Maldives","India",-18
"Nigeria","India",-24
"Pakistan","India",-68.9
"Paraguay","India",-2
"Poland","India",-9.2
"Russia","India",-2
"Singapore","India",-33.4
"Solomon Islands","India",-2
"South Sudan","India",-27
"Sri Lanka","India",-45
"Sudan","India",-15
"Sweden","India",-6.5
"Togo","India",-14
"United Kingdom","India",-7
"United States","India",-304.9
"Australia","Indonesia",-14
"China","Indonesia",-2
"Malaysia","Indonesia",-10
"Pakistan","Indonesia",-10
"Taiwan","Indonesia",-7
"United States","Indonesia",-2
"Afghanistan","Iran",-9
"Argentina","Iran",-2
"Azerbaijan","Iran",-64
"Bahrain","Iran",-9
"Canada","Iran",-2
"Croatia","Iran",-8
"Finland","Iran",-5
"India","Iran",-7.6
"Iraq","Iran",-73
"Israel","Iran",-111.2
"Kuwait","Iran",-0.8
"Lebanon","Iran",-19
"Saudi Arabia","Iran",-13.6
"Syria","Iran",-4
"Turkey","Iran",-15
"United Kingdom","Iran",-8
"United States","Iran",-430.4
