"SCountry","TCountry","Intensity"
"Germany","China",-5
"Holy See","China",-8
"Honduras","China",-5
"Hong Kong","China",-23
"India","China",-19
"Indonesia","China",-5
"Iran","China",-2
"Japan","China",-101.9
"Kazakhstan","China",-5
"Malaysia","China",-5
"Marshall Islands","China",-5
"Mexico","China",-5
"Myanmar","China",-10
"North Korea","China",-2.4
"Russia","China",-5.6
"South Africa","China",-10
"Spain","China",-13
"Sweden","China",-10
"Taiwan","China",-26
"Tanzania","China",-2
"Thailand","China",-2
"Ukraine","China",-20
"United Kingdom","China",-45.9
"United States","China",-120.1
"Bolivia","Colombia",-6.5
"Germany","Colombia",-5
"India","Colombia",-19
"Pakistan","Colombia",-5
"Peru","Colombia",-4
"Puerto Rico","Colombia",-5
"Spain","Colombia",-10
"United States","Colombia",-5
"Venezuela","Colombia",-33.9
"Germany","Congo",-4
"Greece","Congo",-2
"Uganda","Congo",-20
"United States","Cook Island",-2
"Belgium","Costa Rica",-5
"Canada","Costa Rica",-4
"Nicaragua","Costa Rica",-7.2
"United States","Costa Rica",-19
"Sudan","Cote d'Ivoire",-0.4
"Austria","Croatia",-5
"Bosnia and Herzegovina","Croatia",-10
"Netherlands","Croatia",-40
"Serbia","Croatia",-35.5
"Bolivia","Cuba",-6.5
"Mexico","Cuba",-5
"United States","Cuba",-126.4
"Venezuela","Cuba",-10
"Turkey","Cyprus",-25
"Croatia","Czech Republic",-2
"Germany","Czech Republic",-5
"Liberia","Czech Republic",-2
"Sweden","Czech Republic",-5
"Tanzania","Czech Republic",-8
"United Kingdom","Czech Republic",-2
"United States","Czech Republic",-5
"Belarus","Democratic Republic of Congo",-5
"Congo","Democratic Republic of Congo",-10
"Germany","Denmark",-4
"Iran","Denmark",-6.5
"United States","Denmark",-5
"Kenya","Djibouti",-5
"Japan","Dominican Republic",-4
"Netherlands","Dominican Republic",-2
"El Salvador","Ecuador",-7
"United States","Ecuador",-4
"Argentina","Egypt",-4
"Bolivia","Egypt",-2
"Germany","Egypt",-9.5
"Iraq","Egypt",-12
"Ireland","Egypt",-2
"Israel","Egypt",-254
"Jordan","Egypt",-6.2
"Libya","Egypt",-5
"Syria","Egypt",-28
"United Kingdom","Egypt",-0.3
"United States","Egypt",-49
"Mexico","El Salvador",-5
"United States","El Salvador",-33.8
"Ethiopia","Eritrea",-37.5
"Kenya","Eritrea",-5
"Eritrea","Ethiopia",-28.4
"Germany","Ethiopia",-9.5
"Iraq","Ethiopia",-30
"Kenya","Ethiopia",-5
"Somalia","Ethiopia",-4
"Tanzania","Ethiopia",-5
"Austria","France",-5
"Brazil","France",-7
"Burkina Faso","France",-0.3
"Burundi","France",-10
"China","France",-10
"Dominican Republic","France",-10
"Ecuador","France",-6.5
"French Polynesia","France",-16
"Germany","France",-5
"Haiti","France",-2
"Iran","France",-2
"Italy","France",-5
"Lebanon","France",-2
"Nepal","France",-2
"Netherlands","France",-2
"Russia","France",-14
"Rwanda","France",-2
"Saudi Arabia","France",-5
"South Korea","France",-2
"Spain","France",-7
"Turkmenistan","France",-12
"United Kingdom","France",-14
"United States","France",-25
"Venezuela","France",-2
"France","French Polynesia",-17.2
"United States","Gambia",-4
"Finland","Georgia",-5
"Latvia","Georgia",-0.3
"Russia","Georgia",-104.1
"United States","Georgia",-2
"Afghanistan","Germany",-2
"Austria","Germany",-13
"Czech Republic","Germany",-15
"Democratic Republic of Congo","Germany",-9
"Ghana","Germany",-5
"Iran","Germany",-6
"Mexico","Germany",-2
"Nicaragua","Germany",-5
"Poland","Germany",-12.2
"Turkey","Germany",-4.4
"United Kingdom","Germany",-2
"United States","Germany",-77.4
"Czech Republic","Ghana",-17.5
"Egypt","Ghana",-5
"Germany","Ghana",-6
"Nigeria","Ghana",-14.5
"Thailand","Ghana",-23
"United Kingdom","Gibraltar",-9.5
"Albania","Greece",-36
"Guinea-Bissau","Greece",-2
"Italy","Greece",-5
"Turkey","Greece",-31
"United States","Greece",-12
"Portugal","Grenada",-5
"Mexico","Guadeloupe",-2
"Costa Rica","Guatemala",-5
"Mexico","Guatemala",-5
"Spain","Guatemala",-16
"United States","Guatemala",-33
"Suriname","Guyana",-10
"United States","Guyana",-19
"France","Haiti",-5
"United States","Haiti",-5
"China","Holy See",-12
"United States","Holy See",-4
"Colombia","Honduras",-5
"United States","Honduras",-14
"Australia","Hong Kong",-5
"China","Hong Kong",-34
"India","Hungary",-14
"Slovakia","Hungary",-14
"Russia","Iceland",-2
"Bahrain","India",-9
"Bangladesh","India",-207.9
"Canada","India",-13
"China","India",-9.5
"Democratic Republic of Congo","India",-9.5
"Malaysia","India",-5
"Nepal","India",-5
"New Zealand","India",-0.4
"Nigeria","India",-8.5
"Norway","India",-4
"Pakistan","India",-225
"Peru","India",-7.5
"Portugal","India",-10
"Saudi Arabia","India",-5
"Sri Lanka","India",-84
"Switzerland","India",-11
"Tajikistan","India",-10
"Thailand","India",-12
"Trinidad and Tobago","India",-6.5
"United Kingdom","India",-26
"United States","India",-88.4
"Australia","Indonesia",-101
"China","Indonesia",-2
"Japan","Indonesia",-14.4
"Malaysia","Indonesia",-50
"Pakistan","Indonesia",-9
"Papua New Guinea","Indonesia",-2
"Portugal","Indonesia",-2
"Saudi Arabia","Indonesia",-59
"Thailand","Indonesia",-33.4
"Timor-Leste","Indonesia",-24
"United States","Indonesia",-7.6
"Azerbaijan","Iran",-11.4
"Canada","Iran",-17.4
"China","Iran",-51.1
"Croatia","Iran",-5
"France","Iran",-35
"Germany","Iran",-57.4
"Hungary","Iran",-6.5
"Iraq","Iran",-96.5
"Israel","Iran",-23.2
"Japan","Iran",-12
"Jordan","Iran",-12
"Pakistan","Iran",-19
"Russia","Iran",-82.2
"Spain","Iran",-30.3
"Syria","Iran",-20
"Turkey","Iran",-26.4
"United Kingdom","Iran",-39
"United States","Iran",-637.2
"Afghanistan","Iraq",-10
"Australia","Iraq",-214.9
"Canada","Iraq",-5
"Denmark","Iraq",-5
"Egypt","Iraq",-8
"Georgia","Iraq",-14.4
"Germany","Iraq",-71
"India","Iraq",-2
"Iran","Iraq",-6
"Italy","Iraq",-30.4
"Japan","Iraq",-123.8
"Jordan","Iraq",-17
"Kuwait","Iraq",-2
"Lebanon","Iraq",-10
"Libya","Iraq",-2
"Lithuania","Iraq",-4
"Mauritania","Iraq",-2
"Nauru","Iraq",-0.4
"Pakistan","Iraq",-10
"Philippines","Iraq",-10
"Romania","Iraq",-34.4
"Russia","Iraq",-83
"Saudi Arabia","Iraq",-5
"Slovakia","Iraq",-7.2
"South Korea","Iraq",-7.2
"Sri Lanka","Iraq",-10
"Syria","Iraq",-4
"Tunisia","Iraq",-68
"Turkey","Iraq",-47
"United Arab Emirates","Iraq",-2
"United Kingdom","Iraq",-85.9
"United States","Iraq",-3078.4
"Bahamas","Ireland",-5
"Iraq","Ireland",-9
"Senegal","Ireland",-5
"Switzerland","Ireland",-2
"United Kingdom","Ireland",-13
"United States","Ireland",-21
"Australia","Israel",-19
"Bahrain","Israel",-2
"Bulgaria","Israel",-0.4
"Canada","Israel",-2
"China","Israel",-6
"Cuba","Israel",-2
"Egypt","Israel",-96.1
"France","Israel",-21
"Germany","Israel",-10
"Greece","Israel",-2
"India","Israel",-2
"Indonesia","Israel",-4
"Iran","Israel",-47.4
"Iraq","Israel",-4
"Japan","Israel",-2
"Jordan","Israel",-52.4
"Lebanon","Israel",-96
"Lithuania","Israel",-16.5
"Malaysia","Israel",-2
"Mexico","Israel",-6
"Norway","Israel",-2
"Pakistan","Israel",-2
"Qatar","Israel",-2
"Russia","Israel",-35.6
"Saudi Arabia","Israel",-8
"Somalia","Israel",-2
"South Africa","Israel",-8.9
"Syria","Israel",-77
"Tunisia","Israel",-0.8
"Turkey","Israel",-4
"United Kingdom","Israel",-10
"United States","Israel",-62.6
"Venezuela","Israel",-15
"Yemen","Israel",-8
"Afghanistan","Italy",-6.5
"Australia","Italy",-10
"Belgium","Italy",-4
"France","Italy",-4
"Iraq","Italy",-6.5
"Ireland","Italy",-4
"Romania","Italy",-7
"Russia","Italy",-4.4
"Spain","Italy",-15
"United States","Italy",-8
"Australia","Japan",-4.4
"Belarus","Japan",-12
"China","Japan",-208.5
"Dominican Republic","Japan",-2
"Iraq","Japan",-23
"New Zealand","Japan",-4
"North Korea","Japan",-62.1
"Peru","Japan",-9
"Philippines","Japan",-19
"Russia","Japan",-51.1
"Singapore","Japan",-4.4
"South Korea","Japan",-108.8
"Taiwan","Japan",-20
"United Kingdom","Japan",-10
"United States","Japan",-83.2
"Australia","Jordan",-4
"Egypt","Jordan",-1.5
"Iraq","Jordan",-17
"Saudi Arabia","Jordan",-0.4
"United States","Jordan",-130
"Iraq","Kazakhstan",-18
"Thailand","Kazakhstan",-0.4
"United States","Kazakhstan",-2
"Uzbekistan","Kazakhstan",-5
"Armenia","Kenya",-10
"Democratic Republic of Congo","Kenya",-2
"Ethiopia","Kenya",-36.5
"Somalia","Kenya",-22.5
"United Kingdom","Kenya",-4
"United States","Kenya",-15
"Albania","Kosovo",-15
"Italy","Kosovo",-9.2
"Serbia","Kosovo",-36.7
"Slovakia","Kosovo",-5
"Iraq","Kuwait",-4
"Russia","Kyrgyzstan",-9
"Tajikistan","Kyrgyzstan",-7.2
"United States","Kyrgyzstan",-10
"Uzbekistan","Kyrgyzstan",-39.5
"China","Laos",-0.8
"United States","Laos",-2
"Russia","Latvia",-45
"France","Lebanon",-24
"Iran","Lebanon",-5
"Iraq","Lebanon",-32
"Israel","Lebanon",-212.4
"Portugal","Lebanon",-2
"Syria","Lebanon",-9
"United Kingdom","Lebanon",-5
"United States","Lebanon",-20
"Gambia","Lesotho",-4
"India","Liberia",-10
"Israel","Liberia",-5
"Netherlands","Liberia",-25
"Nigeria","Liberia",-5
"Sierra Leone","Liberia",-80
"United Kingdom","Liberia",-10
"United States","Liberia",-2
"France","Libya",-5
"Belarus","Lithuania",-29
"Russia","Lithuania",-2
"Turkey","Luxembourg",-5
"United States","Luxembourg",-2
"Nigeria","Madagascar",-0.4
"Taiwan","Malawi",-15
"United States","Malawi",-5
"Australia","Malaysia",-5
"Indonesia","Malaysia",-7
"Japan","Malaysia",-5
"Singapore","Malaysia",-5
"United States","Malaysia",-2
"Libya","Mali",-5.8
"Egypt","Mauritania",-2
"Iraq","Mauritania",-2
"Turkey","Mauritania",-15
"Argentina","Mexico",-10
"Brazil","Mexico",-5
"Colombia","Mexico",-5
"Holy See","Mexico",-5
"Spain","Mexico",-8
"United States","Mexico",-95
"Venezuela","Mexico",-2
"Belgium","Moldova, Republic of",-2
"Russia","Moldova, Republic of",-22
"Ukraine","Moldova, Republic of",-10
"Argentina","Monaco",-2
"Kosovo","Montenegro",-5
"Serbia","Montenegro",-27
"Spain","Montenegro",-5
"Algeria","Morocco",-2
"Canada","Morocco",-2
"Mauritania","Morocco",-2
"Spain","Morocco",-10
"Ireland","Mozambique",-4
"Bangladesh","Myanmar",-5
"Canada","Myanmar",-4
"Greece","Myanmar",-4
"Indonesia","Myanmar",-2.3
"Thailand","Myanmar",-5
"United Kingdom","Myanmar",-2
"United States","Myanmar",-20
"Congo","Nepal",-18
"Democratic Republic of Congo","Nepal",-11
"India","Nepal",-42.6
"United States","Nepal",-2
"Austria","Netherlands",-5
"Brazil","Netherlands",-7
"Costa Rica","Netherlands",-5
"Croatia","Netherlands",-5
"Russia","Netherlands",-4
"Australia","New Zealand",-32.7
"Japan","New Zealand",-4.4
"Netherlands","New Zealand",-9
"Tonga","New Zealand",-5
"United States","New Zealand",-4.4
"Taiwan","Nicaragua",-11.6
"United States","Nicaragua",-9
"Benin","Niger",-7.2
"Burkina Faso","Niger",-7.2
"Angola","Nigeria",-2
"Bermuda","Nigeria",-2
"Cameroon","Nigeria",-2
"China","Nigeria",-5
"Czech Republic","Nigeria",-5
"India","Nigeria",-15
"Japan","Nigeria",-4
"Liberia","Nigeria",-9.4
"Libya","Nigeria",-11
"Nepal","Nigeria",-20
"Netherlands","Nigeria",-5
"South Korea","Nigeria",-11
"Sudan","Nigeria",-7
"United Kingdom","Nigeria",-5
"United States","Nigeria",-10
"Australia","North Korea",-92.4
"Canada","North Korea",-5.4
"China","North Korea",-31.4
"France","North Korea",-5.2
"Iran","North Korea",-2
"Japan","North Korea",-375.6
"Laos","North Korea",-25
"New Zealand","North Korea",-8.4
"Russia","North Korea",-44
"South Korea","North Korea",-158.3
"Thailand","North Korea",-7
"United States","North Korea",-797.499999999999
"Afghanistan","Norway",-2
"Qatar","Norway",-8.8
"Sri Lanka","Norway",-41.8
"Sweden","Norway",-4
"Afghanistan","Pakistan",-242
"Bahrain","Pakistan",-2
"Bangladesh","Pakistan",-5
"Canada","Pakistan",-5
"China","Pakistan",-5
"Colombia","Pakistan",-5.3
"Cuba","Pakistan",-20
"Denmark","Pakistan",-5
"Ghana","Pakistan",-2
"Greece","Pakistan",-2
"India","Pakistan",-84.7
"Kenya","Pakistan",-5
"Malawi","Pakistan",-9.4
"South Africa","Pakistan",-5
"Turkey","Pakistan",-5
"United Kingdom","Pakistan",-10
"United States","Pakistan",-75.4
"Mexico","Panama",-4
"United States","Panama",-5
"Australia","Papua New Guinea",-2.4
"Argentina","Paraguay",-20
"Bolivia","Paraguay",-10
"Brazil","Paraguay",-9
"India","Paraguay",-4
"Bolivia","Peru",-8.5
"Brazil","Peru",-5
"Chile","Peru",-13
"Colombia","Peru",-2
"India","Peru",-13
"Puerto Rico","Peru",-2
"United States","Peru",-2
"Venezuela","Peru",-103.5
"Australia","Philippines",-2
"Canada","Philippines",-10
"Guyana","Philippines",-4
"Holy See","Philippines",-5.4
"Jordan","Philippines",-2
"Lebanon","Philippines",-5
"Malaysia","Philippines",-5
"Nigeria","Philippines",-18
"Somalia","Philippines",-9
"United States","Philippines",-51
"Germany","Poland",-39
"Greece","Poland",-10
"Russia","Poland",-4
"Australia","Portugal",-9
"Bosnia and Herzegovina","Portugal",-5
"South Korea","Portugal",-4
"Taiwan","Portugal",-4
"United Kingdom","Portugal",-5
"Canada","Qatar",-2
"Iran","Qatar",-2
"United States","Qatar",-26.5
"Afghanistan","Romania",-20
"Chile","Romania",-4
"Colombia","Romania",-5
"Italy","Romania",-14.5
"Russia","Romania",-11.5
"Serbia","Romania",-5
"Spain","Romania",-5
"Algeria","Russia",-27
"Armenia","Russia",-6.5
"Australia","Russia",-4.4
"Azerbaijan","Russia",-5.3
"Belarus","Russia",-6.5
"Belgium","Russia",-7
"Canada","Russia",-5
"China","Russia",-13
"Egypt","Russia",-22.2
"Estonia","Russia",-4
"Georgia","Russia",-92.7
"India","Russia",-5
"Indonesia","Russia",-15
"Iran","Russia",-15.4
"Iraq","Russia",-413
"Israel","Russia",-16
"Italy","Russia",-5
"Japan","Russia",-2
"Kazakhstan","Russia",-15
"Latvia","Russia",-2
"Moldova, Republic of","Russia",-0.3
"Montenegro","Russia",-5
"Nigeria","Russia",-2
"Switzerland","Russia",-6
"Tajikistan","Russia",-2
"Turkey","Russia",-7
"Turkmenistan","Russia",-5.8
"Ukraine","Russia",-78.3
"United Kingdom","Russia",-42
"United States","Russia",-94.2
"Venezuela","Russia",-2
"Vietnam","Russia",-2
"Tanzania","Rwanda",-15
"Trinidad and Tobago","Rwanda",-10
"Cuba","Saudi Arabia",-10
"Jordan","Saudi Arabia",-10
"New Zealand","Saudi Arabia",-10
"United Kingdom","Saudi Arabia",-2
"United States","Saudi Arabia",-28.6
"Spain","Senegal",-10
"Albania","Serbia",-66.5
"Australia","Serbia",-5
"Bosnia and Herzegovina","Serbia",-36
"Costa Rica","Serbia",-10
"Croatia","Serbia",-42
"Czech Republic","Serbia",-10
"Denmark","Serbia",-6.5
"Germany","Serbia",-5
"India","Serbia",-9
"Kosovo","Serbia",-20
"Montenegro","Serbia",-100
"Netherlands","Serbia",-19
"Russia","Serbia",-22
"Slovenia","Serbia",-4
"Spain","Serbia",-10
"Switzerland","Serbia",-6
"Turkmenistan","Serbia",-35
"United Kingdom","Serbia",-4
"United States","Serbia",-31.6
"Liberia","Sierra Leone",-5
"United States","Sierra Leone",-8
"Australia","Singapore",-14
"New Zealand","Singapore",-4.4
"United Kingdom","Singapore",-19
"Austria","Slovakia",-5
"Czech Republic","Slovakia",-27
"Ethiopia","Slovakia",-9.5
"Italy","Slovakia",-10
"Slovenia","Slovakia",-2
"Australia","Solomon Islands",-11.2
"New Zealand","Solomon Islands",-13.2
"Papua New Guinea","Solomon Islands",-9
"Ethiopia","Somalia",-362.4
"Kenya","Somalia",-88.8
"South Africa","Somalia",-5
"Sweden","Somalia",-39.5
"United States","Somalia",-57.2
"Germany","South Africa",-2
"Mexico","South Africa",-10
"Nepal","South Africa",-4
"Pakistan","South Africa",-17
"United Kingdom","South Africa",-9.2
"Zimbabwe","South Africa",-10
"Canada","South Korea",-0.4
"China","South Korea",-2
"Costa Rica","South Korea",-9.2
"Dominican Republic","South Korea",-6
"Grenada","South Korea",-5
"India","South Korea",-11.5
"Indonesia","South Korea",-28
"Italy","South Korea",-4
"Japan","South Korea",-44.8
"Laos","South Korea",-20
"Nigeria","South Korea",-225
"North Korea","South Korea",-126.5
"Russia","South Korea",-5
"Taiwan","South Korea",-18
"United States","South Korea",-61.9
"Argentina","Spain",-2
"Brazil","Spain",-9
"China","Spain",-6
"France","Spain",-54
"Germany","Spain",-6
"Guatemala","Spain",-10
"Iran","Spain",-13
"Ireland","Spain",-2
"Mexico","Spain",-2
"Netherlands","Spain",-2
"Nigeria","Spain",-2
"Senegal","Spain",-21
"Serbia","Spain",-4
"Switzerland","Spain",-5
"United States","Spain",-17
"Ethiopia","Sri Lanka",-9.5
"India","Sri Lanka",-47
"Indonesia","Sri Lanka",-10
"Norway","Sri Lanka",-6.4
"Thailand","Sri Lanka",-5
"United Kingdom","Sri Lanka",-0.3
"United States","Sri Lanka",-7.4
"Australia","Sudan",-10
"Chad","Sudan",-30
"Egypt","Sudan",-2
"Ethiopia","Sudan",-9
"France","Sudan",-4.4
"India","Sudan",-9
"Israel","Sudan",-30
"Kenya","Sudan",-5
"Libya","Sudan",-2
"Netherlands","Sudan",-2
"Somalia","Sudan",-11.5
"Uganda","Sudan",-26
"United States","Sudan",-33.2
"Venezuela","Sudan",-2
"Germany","Suriname",-0.4
"United States","Suriname",-5
"Denmark","Sweden",-10
"Israel","Sweden",-2
"Somalia","Sweden",-59
"Sri Lanka","Sweden",-4
"Thailand","Sweden",-5
"Benin","Switzerland",-9
"France","Switzerland",-4.4
"Japan","Switzerland",-9.2
"Malaysia","Switzerland",-9.2
"Serbia","Switzerland",-5
"Turkey","Switzerland",-18
"Australia","Syria",-14.4
"Germany","Syria",-2
"Israel","Syria",-73
"Jordan","Syria",-7
"Lebanon","Syria",-12
"Spain","Syria",-5
"Turkey","Syria",-0.4
"United States","Syria",-40
"China","Taiwan",-37.9
"Hong Kong","Taiwan",-4
"Malawi","Taiwan",-2
"New Zealand","Taiwan",-0.3
"Rwanda","Taiwan",-4
"Singapore","Taiwan",-4.4
"South Korea","Taiwan",-42.4
"Tanzania","Taiwan",-2
"United States","Taiwan",-26.4
"Afghanistan","Tajikistan",-9
"Croatia","Tajikistan",-5
"Russia","Tajikistan",-18.5
"Uzbekistan","Tajikistan",-19
"Burundi","Tanzania",-2.3
"Greece","Tanzania",-5
"Romania","Tanzania",-2
"Rwanda","Tanzania",-5
"Somalia","Tanzania",-9
"Cambodia","Thailand",-4
"Ghana","Thailand",-10
"Malaysia","Thailand",-5
"North Korea","Thailand",-9
"Turkey","Thailand",-5
"United Kingdom","Thailand",-5.8
"United States","Thailand",-16
"Australia","Timor-Leste",-230.7
"Indonesia","Timor-Leste",-74.9
"Malaysia","Timor-Leste",-55.4
"New Zealand","Timor-Leste",-7.2
"Portugal","Timor-Leste",-14.5
"Singapore","Timor-Leste",-0.4
"Iraq","Tunisia",-22
"Afghanistan","Turkey",-96.4
"Armenia","Turkey",-16.3
"Austria","Turkey",-12
"Bangladesh","Turkey",-14.4
"Belgium","Turkey",-27.8
"Bulgaria","Turkey",-5
"Croatia","Turkey",-5
"Cyprus","Turkey",-36.4
"Egypt","Turkey",-14.4
"France","Turkey",-8.8
"Germany","Turkey",-21.4
"Greece","Turkey",-32.3
"India","Turkey",-14.4
"Iran","Turkey",-15
"Iraq","Turkey",-40.4
"Mauritania","Turkey",-28.8
"Mexico","Turkey",-5
"Moldova, Republic of","Turkey",-25
"Morocco","Turkey",-14.4
"Netherlands","Turkey",-10
"Pakistan","Turkey",-33.8
"Russia","Turkey",-10.4
"Serbia","Turkey",-9
"Somalia","Turkey",-28.8
"United States","Turkey",-12
"Uruguay","Turkey",-2
"Belgium","Turkmenistan",-5
"Iran","Turkmenistan",-9.5
"Pakistan","Turkmenistan",-2
"Russia","Turkmenistan",-9.5
"Australia","Uganda",-18
"Azerbaijan","Uganda",-5
"Congo","Uganda",-20
"Kenya","Uganda",-5
"Sri Lanka","Uganda",-6.4
"Sudan","Uganda",-20.4
"Tanzania","Uganda",-5
"United Kingdom","Uganda",-13
"Kazakhstan","Ukraine",-2
"Russia","Ukraine",-116.6
"United Kingdom","Ukraine",-19
"United States","Ukraine",-30.2
"United States","United Arab Emirates",-5
"Afghanistan","United Kingdom",-201
"Algeria","United Kingdom",-9
"Argentina","United Kingdom",-28.8
"Australia","United Kingdom",-4.5
"Austria","United Kingdom",-2
"Azerbaijan","United Kingdom",-5
"Canada","United Kingdom",-18
"China","United Kingdom",-37
"France","United Kingdom",-11.4
"Germany","United Kingdom",-29
"Gibraltar","United Kingdom",-2
"Holy See","United Kingdom",-5
"India","United Kingdom",-9
"Iran","United Kingdom",-2
"Iraq","United Kingdom",-79.3
"Ireland","United Kingdom",-7.3
"Kenya","United Kingdom",-5
"Luxembourg","United Kingdom",-2
"Morocco","United Kingdom",-55
"New Zealand","United Kingdom",-5
"Nigeria","United Kingdom",-50
"Pakistan","United Kingdom",-10
"Pitcairn","United Kingdom",-2
"Poland","United Kingdom",-5
"Russia","United Kingdom",-8.4
"Saudi Arabia","United Kingdom",-4
"Somalia","United Kingdom",-18
"Spain","United Kingdom",-15
"Sweden","United Kingdom",-10
"Tanzania","United Kingdom",-7
"Thailand","United Kingdom",-10
"United States","United Kingdom",-200.6
"Venezuela","United Kingdom",-2
"Vietnam","United Kingdom",-9
"Zambia","United Kingdom",-10
"Zimbabwe","United Kingdom",-9
"Afghanistan","United States",-530.4
"Argentina","United States",-2
"Australia","United States",-84.4
"Azerbaijan","United States",-4
"Belarus","United States",-31
"Belgium","United States",-6
"Bolivia","United States",-18
"Brazil","United States",-11
"Cambodia","United States",-8
"Canada","United States",-90.2
"Cayman Islands","United States",-10
"China","United States",-133.4
"Colombia","United States",-32
"Congo","United States",-2
"Costa Rica","United States",-2
"Cuba","United States",-67.4
"Curaçao","United States",-9
"Cyprus","United States",-4.4
"Czech Republic","United States",-9.2
"Denmark","United States",-7
"Ecuador","United States",-4
"Egypt","United States",-12
"El Salvador","United States",-20
"Eritrea","United States",-27
"Finland","United States",-5
"France","United States",-6
"Georgia","United States",-9
"Germany","United States",-7.4
"Ghana","United States",-5
"Greece","United States",-4.4
"Guatemala","United States",-10
"Haiti","United States",-2
"Holy See","United States",-4
"Honduras","United States",-2
"India","United States",-39
"Indonesia","United States",-71
