"SCountry","TCountry","Intensity"
"Nicaragua","China",-20
"North Korea","China",-5
"Philippines","China",-5
"Russia","China",-9.5
"Saudi Arabia","China",-2
"Singapore","China",-5
"South Korea","China",-4
"Sudan","China",-4
"Switzerland","China",-2
"Taiwan","China",-85.6
"Thailand","China",-16
"Uganda","China",-10
"United Kingdom","China",-5
"United States","China",-285.8
"Vietnam","China",-5
"Argentina","Colombia",-2
"Bolivia","Colombia",-25
"Brazil","Colombia",-9
"Ecuador","Colombia",-5
"France","Colombia",-8.8
"Gambia","Colombia",-4
"Guatemala","Colombia",-5
"Guinea","Colombia",-2
"Guinea-Bissau","Colombia",-5
"India","Colombia",-2
"Mexico","Colombia",-20
"Nepal","Colombia",-9.5
"Spain","Colombia",-5
"United States","Colombia",-74.4
"Venezuela","Colombia",-43
"Kenya","Comoros",-15
"United States","Comoros",-5
"Democratic Republic of Congo","Congo",-9
"Pakistan","Congo",-11.2
"Rwanda","Congo",-82
"Czech Republic","Costa Rica",-9
"Nicaragua","Costa Rica",-7
"Philippines","Costa Rica",-4
"Russia","Costa Rica",-9
"United States","Costa Rica",-9.2
"Uzbekistan","Costa Rica",-9
"Bosnia and Herzegovina","Croatia",-14
"China","Croatia",-5
"Nigeria","Croatia",-9.5
"Russia","Croatia",-5
"Serbia","Croatia",-14
"Tajikistan","Croatia",-2.3
"United States","Croatia",-5
"Costa Rica","Cuba",-2
"Croatia","Cuba",-4
"Czech Republic","Cuba",-5
"Iran","Cuba",-4
"Mexico","Cuba",-2
"Peru","Cuba",-6.5
"Spain","Cuba",-15
"United States","Cuba",-75
"Venezuela","Cuba",-24
"France","Cyprus",-0.4
"Germany","Cyprus",-2.9
"Greece","Cyprus",-6
"Turkey","Cyprus",-6
"Austria","Czech Republic",-14.4
"Belgium","Czech Republic",-2
"Poland","Czech Republic",-0.2
"Slovakia","Czech Republic",-0.2
"South Africa","Czech Republic",-55
"Ukraine","Czech Republic",-35
"United States","Czech Republic",-57.6
"Rwanda","Democratic Republic of Congo",-28
"Niger","Djibouti",-4
"United States","Dominican Republic",-5
"Chile","Ecuador",-2
"Colombia","Ecuador",-15
"Nicaragua","Ecuador",-5
"Peru","Ecuador",-10.4
"United States","Ecuador",-5.4
"Algeria","Egypt",-18.1
"Germany","Egypt",-4
"Iraq","Egypt",-15
"Israel","Egypt",-10
"Serbia","Egypt",-2
"Somalia","Egypt",-5
"Sudan","Egypt",-40
"United States","Egypt",-11
"Guatemala","El Salvador",-10
"United States","El Salvador",-19
"Ethiopia","Eritrea",-12
"France","Eritrea",-5
"Somalia","Eritrea",-4.4
"United States","Eritrea",-18
"Belgium","Estonia",-2
"Germany","Estonia",-8
"Latvia","Estonia",-7
"Poland","Estonia",-2
"Russia","Estonia",-214.3
"Eritrea","Ethiopia",-4
"India","Ethiopia",-5
"Kenya","Ethiopia",-6
"Libya","Ethiopia",-10
"Mali","Ethiopia",-10
"Saudi Arabia","Ethiopia",-25
"Somalia","Ethiopia",-56
"South Africa","Ethiopia",-5
"Sweden","Ethiopia",-5
"Tanzania","Ethiopia",-5
"United Kingdom","Falkland Islands",-27.2
"Australia","Fiji",-18
"New Zealand","Fiji",-18
"United States","Fiji",-10
"Argentina","Finland",-6.5
"Australia","Finland",-18
"Israel","Finland",-5
"New Zealand","Finland",-10
"Russia","Finland",-38
"Serbia","Finland",-20
"Singapore","Finland",-5
"Uruguay","Finland",-6.5
"Afghanistan","France",-71.9
"Australia","France",-2
"Brazil","France",-10
"Chad","France",-4
"China","France",-5
"Colombia","France",-14
"Djibouti","France",-5
"Germany","France",-4
"Haiti","France",-2
"India","France",-4
"Indonesia","France",-7
"Iran","France",-2
"Iraq","France",-2
"Ireland","France",-4.4
"Italy","France",-24
"Japan","France",-2.4
"Lebanon","France",-10
"Mali","France",-2
"Mauritius","France",-20
"Russia","France",-0.4
"Turkey","France",-31.6
"United Kingdom","France",-15.6
"United States","France",-5
"Wallis and Futuna","France",-2
"Yemen","France",-9
"Brazil","Georgia",-2
"Russia","Georgia",-80.2
"Turkey","Georgia",-10
"Ukraine","Georgia",-5
"United Arab Emirates","Georgia",-5
"United Kingdom","Georgia",-2
"United States","Georgia",-2.8
"Afghanistan","Germany",-131.4
"Czech Republic","Germany",-7
"Estonia","Germany",-0.4
"France","Germany",-10
"Iraq","Germany",-31.4
"Lebanon","Germany",-10
"Libya","Germany",-10
"Lithuania","Germany",-0.4
"Netherlands","Germany",-9.5
"Poland","Germany",-2.8
"Portugal","Germany",-2
"Russia","Germany",-6
"Serbia","Germany",-0.4
"Sweden","Germany",-0.4
"Thailand","Germany",-15
"United Kingdom","Germany",-6
"United States","Germany",-98.4
"Afghanistan","Ghana",-5
"Nigeria","Ghana",-7
"Cyprus","Greece",-2
"Jordan","Greece",-4
"Turkey","Greece",-7.2
"South Korea","Grenada",-4.4
"Colombia","Guatemala",-5
"El Salvador","Guatemala",-16.5
"Mexico","Guatemala",-5
"Montenegro","Guatemala",-2
"Eritrea","Guinea",-5
"Brazil","Haiti",-7.2
"United States","Haiti",-22
"Argentina","Holy See",-5
"Brazil","Holy See",-6.5
"China","Holy See",-4
"Italy","Holy See",-5
"Venezuela","Holy See",-28
"Australia","Hong Kong",-5
"China","Hong Kong",-12
"Malaysia","Hong Kong",-2
"Singapore","Hong Kong",-4
"United States","Hong Kong",-20
"Bangladesh","Hungary",-9.2
"Brazil","Hungary",-20
"Canada","Hungary",-5
"France","Hungary",-5
"Russia","Hungary",-2
"Slovakia","Hungary",-31
"Australia","India",-11.6
"Bangladesh","India",-43.2
"Bhutan","India",-26
"Brazil","India",-5
"Canada","India",-5
"China","India",-12
"France","India",-20
"Malaysia","India",-18
"Nepal","India",-25.7
"Nigeria","India",-99
"Pakistan","India",-30.4
"Portugal","India",-5
"Saudi Arabia","India",-23.4
"Slovakia","India",-10
"Sri Lanka","India",-30.3
"Suriname","India",-2
"United Arab Emirates","India",-2
"United Kingdom","India",-37
"United States","India",-76.9
"Australia","Indonesia",-20.7
"Israel","Indonesia",-2
"Lebanon","Indonesia",-12
"Malaysia","Indonesia",-4
"Palau","Indonesia",-10
"Philippines","Indonesia",-5
"Taiwan","Indonesia",-2
"Thailand","Indonesia",-2
"Timor-Leste","Indonesia",-30
"United States","Indonesia",-53.3
"Afghanistan","Iran",-30.4
"Armenia","Iran",-4
"Australia","Iran",-10
"Azerbaijan","Iran",-5
"Brazil","Iran",-5
"China","Iran",-2
"Egypt","Iran",-6.4
"France","Iran",-17.8
"Germany","Iran",-2.8
"Ghana","Iran",-4
"India","Iran",-2
"Iraq","Iran",-50.3
"Japan","Iran",-36.4
"Jordan","Iran",-4
"Kyrgyzstan","Iran",-0.4
"Qatar","Iran",-5
"Russia","Iran",-43
"South Korea","Iran",-5
"Spain","Iran",-37.5
"Thailand","Iran",-5
"Turkey","Iran",-12
"United Arab Emirates","Iran",-35.4
"United Kingdom","Iran",-10
"United States","Iran",-511.8
"Yemen","Iran",-10
"Albania","Iraq",-7.2
"Algeria","Iraq",-9
"Australia","Iraq",-20
"Belarus","Iraq",-5
"China","Iraq",-0.4
"Czech Republic","Iraq",-7.2
"Egypt","Iraq",-9
"France","Iraq",-39
"Germany","Iraq",-10
"Ghana","Iraq",-2
"Indonesia","Iraq",-10
"Iran","Iraq",-43.4
"Israel","Iraq",-10
"Japan","Iraq",-14.4
"Lebanon","Iraq",-7.2
"Malaysia","Iraq",-5
"Netherlands","Iraq",-2
"Poland","Iraq",-7.2
"Qatar","Iraq",-5.8
"Russia","Iraq",-7.2
"Saudi Arabia","Iraq",-29
"Spain","Iraq",-10
"Syria","Iraq",-4
"Turkey","Iraq",-105.7
"United Kingdom","Iraq",-151.2
"United States","Iraq",-1139.9
"Czech Republic","Ireland",-5
"Poland","Ireland",-9
"United Kingdom","Ireland",-29.4
"United States","Ireland",-5
"Brazil","Israel",-0.4
"Egypt","Israel",-32.4
"France","Israel",-7
"Germany","Israel",-2
"India","Israel",-0.4
"Indonesia","Israel",-2
"Iran","Israel",-46.2
"Jordan","Israel",-29.8
"Lebanon","Israel",-172.9
"Malaysia","Israel",-2
"Russia","Israel",-11.3
"Saudi Arabia","Israel",-6
"South Africa","Israel",-17
"Syria","Israel",-11
"United States","Israel",-68
"Afghanistan","Italy",-30
"Croatia","Italy",-19
"France","Italy",-2
"Holy See","Italy",-6.4
"Mexico","Italy",-10
"Philippines","Italy",-15
"Romania","Italy",-13
"Slovenia","Italy",-5
"Turkey","Italy",-2
"Ukraine","Italy",-9
"United States","Italy",-9
"Venezuela","Italy",-18
"Canada","Jamaica",-6.5
"United Kingdom","Jamaica",-24.5
"United States","Jamaica",-19
"Australia","Japan",-9
"Belarus","Japan",-2
"Brazil","Japan",-9
"China","Japan",-74.3
"France","Japan",-2
"Laos","Japan",-10
"Lebanon","Japan",-8
"Myanmar","Japan",-6.5
"New Zealand","Japan",-5
"Nigeria","Japan",-5
"North Korea","Japan",-139.8
"Russia","Japan",-10.4
"South Korea","Japan",-52.6
"Switzerland","Japan",-2.3
"Taiwan","Japan",-5
"United Kingdom","Japan",-9
"United States","Japan",-42.6
"Greece","Jordan",-2.4
"Israel","Jordan",-2
"Saudi Arabia","Jordan",-5
"Syria","Jordan",-9
"United States","Jordan",-12
"United States","Kazakhstan",-2
"Argentina","Kenya",-8
"Cambodia","Kenya",-2
"Cameroon","Kenya",-2
"Ethiopia","Kenya",-5
"Somalia","Kenya",-9
"Sudan","Kenya",-5
"United Kingdom","Kenya",-2
"Afghanistan","Kosovo",-9
"Albania","Kosovo",-7.2
"Czech Republic","Kosovo",-9
"Finland","Kosovo",-7
"Russia","Kosovo",-26
"Serbia","Kosovo",-31.2
"Slovakia","Kosovo",-4
"United Kingdom","Kosovo",-12
"United States","Kosovo",-9.5
"Cuba","Kuwait",-5
"Iraq","Kuwait",-9.5
"Saudi Arabia","Kuwait",-25
"Kazakhstan","Kyrgyzstan",-23.4
"Russia","Kyrgyzstan",-5
"United States","Kyrgyzstan",-40
"Thailand","Laos",-10
"Vietnam","Laos",-4
"Belgium","Latvia",-2
"Estonia","Latvia",-2
"Russia","Latvia",-10
"Australia","Lebanon",-2
"Egypt","Lebanon",-2
"France","Lebanon",-0.8
"Indonesia","Lebanon",-21.6
"Iran","Lebanon",-4
"Iraq","Lebanon",-27
"Israel","Lebanon",-105.8
"Italy","Lebanon",-5
"Jordan","Lebanon",-2
"Kuwait","Lebanon",-2
"Libya","Lebanon",-58
"Russia","Lebanon",-7.2
"Syria","Lebanon",-37
"United States","Lebanon",-8
"Ghana","Liberia",-5
"Algeria","Libya",-10
"Bulgaria","Libya",-13
"Ethiopia","Libya",-10
"Lebanon","Libya",-110
"Sudan","Libya",-6
"Yemen","Libya",-14
"Russia","Lithuania",-7.6
"United States","Macao",-21
"France","Madagascar",-2
"China","Malawi",-15
"South Africa","Malawi",-5
"Taiwan","Malawi",-4
"Zambia","Malawi",-5
"Australia","Malaysia",-5
"Indonesia","Malaysia",-10
"Lebanon","Malaysia",-4
"New Zealand","Malaysia",-5
"Nigeria","Malaysia",-4.4
"Philippines","Malaysia",-17
"Thailand","Malaysia",-14
"Pakistan","Maldives",-6.5
"France","Mali",-5
"Turkey","Mauritania",-5
"Australia","Mauritius",-2
"Argentina","Mexico",-8
"Canada","Mexico",-2
"Costa Rica","Mexico",-5
"Guatemala","Mexico",-10
"Nicaragua","Mexico",-14
"Philippines","Mexico",-5
"Romania","Mexico",-4
"Spain","Mexico",-5
"United States","Mexico",-100.4
"Romania","Moldova, Republic of",-19
"Ukraine","Moldova, Republic of",-10
"Russia","Mongolia",-5
"Algeria","Morocco",-2
"Germany","Morocco",-4
"Greece","Morocco",-5
"Italy","Morocco",-10
"Nepal","Morocco",-5
"Spain","Morocco",-10
"Sweden","Morocco",-15
"South Africa","Mozambique",-13.4
"Australia","Myanmar",-4.3
"Bangladesh","Myanmar",-20
"Canada","Myanmar",-4.3
"Germany","Myanmar",-7
"India","Myanmar",-20
"Indonesia","Myanmar",-8.5
"Japan","Myanmar",-6
"Nauru","Myanmar",-15
"South Korea","Myanmar",-2
"Thailand","Myanmar",-14.6
"United States","Myanmar",-49
"United States","Nauru",-2
"Bhutan","Nepal",-38.5
"Cuba","Nepal",-9.5
"United Kingdom","Nepal",-4
"Belgium","Netherlands",-5
"Indonesia","Netherlands",-7
"Japan","Netherlands",-5
"New Zealand","Netherlands",-9
"Sri Lanka","Netherlands",-97
"Japan","New Zealand",-4
"United Arab Emirates","New Zealand",-10
"United Kingdom","New Zealand",-5
"United States","New Zealand",-7
"Venezuela","Niger",-15
"Belarus","Nigeria",-4.4
"Ghana","Nigeria",-4
"India","Nigeria",-14
"Philippines","Nigeria",-5
"Saudi Arabia","Nigeria",-25
"Sudan","Nigeria",-2
"United Kingdom","Nigeria",-15.4
"United States","Nigeria",-19
"China","North Korea",-5
"Japan","North Korea",-62.8
"Russia","North Korea",-8
"Singapore","North Korea",-2
"South Korea","North Korea",-139.4
"Thailand","North Korea",-5
"United States","North Korea",-138.4
"Brazil","Norway",-5
"Sri Lanka","Norway",-10
"Afghanistan","Pakistan",-882
"Australia","Pakistan",-5
"Belgium","Pakistan",-5
"China","Pakistan",-5
"Cuba","Pakistan",-5
"Germany","Pakistan",-0.4
"Greece","Pakistan",-4
"India","Pakistan",-29.6
"Iran","Pakistan",-7
"Iraq","Pakistan",-24
"Ireland","Pakistan",-5
"Italy","Pakistan",-5
"Jamaica","Pakistan",-4
"Maldives","Pakistan",-11.5
"Nepal","Pakistan",-5
"Netherlands","Pakistan",-5
"Saudi Arabia","Pakistan",-90.4
"South Korea","Pakistan",-2
"Spain","Pakistan",-7
"Sri Lanka","Pakistan",-5
"Turkey","Pakistan",-5
"United Kingdom","Pakistan",-5
"United States","Pakistan",-58.4
"Brazil","Panama",-2
"China","Panama",-16
"Ecuador","Panama",-4
"Peru","Panama",-4
"Australia","Papua New Guinea",-5
"Japan","Papua New Guinea",-4.4
"United States","Papua New Guinea",-2
"Brazil","Paraguay",-11
"Colombia","Paraguay",-2
"Argentina","Peru",-7
"Chile","Peru",-17
"Ecuador","Peru",-4
"India","Peru",-14
"Puerto Rico","Peru",-5
"Spain","Peru",-5
"Thailand","Peru",-5
"Australia","Philippines",-10
"Costa Rica","Philippines",-30
"Guyana","Philippines",-0.3
"Hong Kong","Philippines",-5
"Iraq","Philippines",-9
"Japan","Philippines",-5.6
"Malaysia","Philippines",-10
"Nigeria","Philippines",-36.5
"Seychelles","Philippines",-15
"Belarus","Poland",-5
"Germany","Poland",-8
"Nigeria","Poland",-27
"Russia","Poland",-51
"Slovakia","Poland",-6
"United Kingdom","Poland",-9
"United States","Poland",-34.4
"Belgium","Portugal",-0.4
"Estonia","Portugal",-0.4
"Indonesia","Portugal",-9.5
"Latvia","Portugal",-25
"Lithuania","Portugal",-0.4
"Poland","Portugal",-0.4
"United States","Portugal",-2
"Argentina","Puerto Rico",-5
"Peru","Puerto Rico",-10
"Algeria","Qatar",-6.5
"Egypt","Qatar",-24
"India","Qatar",-12
"Iraq","Qatar",-2
"Lebanon","Qatar",-2
"Moldova, Republic of","Romania",-10
"United Kingdom","Romania",-2
"Armenia","Russia",-15
"Australia","Russia",-2
"Bangladesh","Russia",-5
"Belarus","Russia",-5.4
"China","Russia",-9
"Costa Rica","Russia",-18
"Cyprus","Russia",-9
"Estonia","Russia",-139
"France","Russia",-2
"Georgia","Russia",-36
"Germany","Russia",-34.6
"Iran","Russia",-4
"Iraq","Russia",-10
"Japan","Russia",-6.8
"Kazakhstan","Russia",-6
"Latvia","Russia",-17
"Lithuania","Russia",-6.8
"Netherlands","Russia",-0.4
"Nigeria","Russia",-18
"North Korea","Russia",-5
"Poland","Russia",-12
"Portugal","Russia",-27.2
"Saudi Arabia","Russia",-20
"Serbia","Russia",-4
"South Africa","Russia",-2
"Sweden","Russia",-18
"Ukraine","Russia",-26
"United Kingdom","Russia",-190.2
"United States","Russia",-133.6
"Uzbekistan","Russia",-9
"Congo","Rwanda",-50
"Democratic Republic of Congo","Rwanda",-18
"Finland","Rwanda",-5
"Turkey","Rwanda",-10
"Uganda","Rwanda",-5
"China","Saint Lucia",-40.8
"Chad","Saudi Arabia",-2
"Egypt","Saudi Arabia",-4
"France","Saudi Arabia",-10
"India","Saudi Arabia",-4
"Iran","Saudi Arabia",-4
"Iraq","Saudi Arabia",-5.8
"Israel","Saudi Arabia",-5
"Libya","Saudi Arabia",-2
"Pakistan","Saudi Arabia",-18.5
"Russia","Saudi Arabia",-18
"United States","Saudi Arabia",-3.6
"Yemen","Saudi Arabia",-9
"Gambia","Senegal",-20
"Albania","Serbia",-14
"Bosnia and Herzegovina","Serbia",-25
"Croatia","Serbia",-21
"Germany","Serbia",-0.3
"Kosovo","Serbia",-5.4
"Netherlands","Serbia",-10.2
"United Kingdom","Serbia",-10
"United States","Serbia",-16.4
"Bangladesh","Sierra Leone",-5
"United Kingdom","Sierra Leone",-7.2
"Bangladesh","Singapore",-16
"Malaysia","Singapore",-4
"Austria","Slovakia",-20
"Poland","Slovakia",-6
"United States","Slovakia",-7.2
"Croatia","Slovenia",-4
"Australia","Solomon Islands",-47
"Papua New Guinea","Solomon Islands",-9
"Ethiopia","Somalia",-120.2
"Tanzania","Somalia",-15
"Uganda","Somalia",-21.7
"United States","Somalia",-4
"India","South Africa",-2
"United States","South Africa",-14
"Zambia","South Africa",-10
"Argentina","South Korea",-5
"China","South Korea",-48.4
"India","South Korea",-4
"Japan","South Korea",-29.4
"Mexico","South Korea",-5
"Nigeria","South Korea",-18
"North Korea","South Korea",-122.2
"Pakistan","South Korea",-11.2
"Somalia","South Korea",-27
"Taiwan","South Korea",-47
"Thailand","South Korea",-10
"Uganda","South Korea",-2
"United States","South Korea",-77.6
"Greece","Spain",-2
"Guatemala","Spain",-2
"Iran","Spain",-37.5
"Latvia","Spain",-15
"United States","Spain",-75.4
"Venezuela","Spain",-9
"Australia","Sri Lanka",-9
"Cambodia","Sri Lanka",-10
"India","Sri Lanka",-19
"Iran","Sri Lanka",-5
"United Kingdom","Sri Lanka",-5.6
"United States","Sri Lanka",-27.8
"Afghanistan","Sudan",-4
"Belgium","Sudan",-2
"Central African Republic","Sudan",-19
"Chad","Sudan",-45.5
"China","Sudan",-39.4
"Cuba","Sudan",-5
"Egypt","Sudan",-55.6
"Libya","Sudan",-2
"Niger","Sudan",-2
"Nigeria","Sudan",-4
"Slovenia","Sudan",-2
"South Korea","Sudan",-2.3
"Tanzania","Sudan",-5
"Turkey","Sudan",-20
"Uganda","Sudan",-75
"United Kingdom","Sudan",-9
"United States","Sudan",-458.8
"Argentina","Sweden",-11
"Colombia","Sweden",-27
"Cote d'Ivoire","Sweden",-2
"Estonia","Sweden",-10
"Ethiopia","Sweden",-13
"Montenegro","Sweden",-2
"Russia","Sweden",-10
"France","Switzerland",-4
"Iran","Switzerland",-8
"Sweden","Switzerland",-5
"Afghanistan","Syria",-4
"France","Syria",-4
"Germany","Syria",-0.3
"Iran","Syria",-4
"Iraq","Syria",-45.5
"Israel","Syria",-35.4
"Lebanon","Syria",-84.5
"United States","Syria",-93.6
"Australia","Taiwan",-8.5
"Cambodia","Taiwan",-10
"Chile","Taiwan",-5.6
"China","Taiwan",-168.6
"Costa Rica","Taiwan",-2
"Japan","Taiwan",-4.4
"Malawi","Taiwan",-4
"Singapore","Taiwan",-23.4
"United States","Taiwan",-31.4
"Vietnam","Taiwan",-4
"Russia","Tajikistan",-16
"Uzbekistan","Tajikistan",-10
"Namibia","Tanzania",-5
"Poland","Tanzania",-2
"Australia","Thailand",-4
"China","Thailand",-5
"India","Thailand",-5
"Japan","Thailand",-7
"Saudi Arabia","Thailand",-9
"South Korea","Thailand",-10
"United States","Thailand",-19.2
"Australia","Timor-Leste",-5
"Indonesia","Timor-Leste",-48.5
"Belgium","Togo",-11.2
"France","Togo",-5
"Cuba","Trinidad and Tobago",-4
"Lebanon","Trinidad and Tobago",-5
"Armenia","Turkey",-16
"Azerbaijan","Turkey",-4
"Belgium","Turkey",-2
"Bulgaria","Turkey",-9.2
"Cyprus","Turkey",-2.4
"France","Turkey",-190.4
"Germany","Turkey",-6
"Greece","Turkey",-6.5
"Iran","Turkey",-10
"Iraq","Turkey",-18.4
"Kosovo","Turkey",-5
"Lebanon","Turkey",-0.8
"Pakistan","Turkey",-7.2
"Portugal","Turkey",-9.4
"Slovenia","Turkey",-2
"Somalia","Turkey",-7.2
"Sudan","Turkey",-7.2
"Ukraine","Turkey",-15
"United Kingdom","Turkey",-12
"United States","Turkey",-37.4
"Serbia","Turkmenistan",-5
"Congo","Uganda",-5
"Kenya","Uganda",-16.4
"Rwanda","Uganda",-2
"Somalia","Uganda",-5
"South Korea","Uganda",-5.8
"Turkey","Uganda",-10
"Poland","Ukraine",-4.4
"Russia","Ukraine",-30.6
"Spain","Ukraine",-5
"Sudan","Ukraine",-10
"United Kingdom","Ukraine",-5
"United States","Ukraine",-1.6
"Venezuela","Ukraine",-5
"Iraq","United Arab Emirates",-2
"Sudan","United Arab Emirates",-2
"United Kingdom","United Arab Emirates",-2
"Afghanistan","United Kingdom",-37
"Algeria","United Kingdom",-14
"Argentina","United Kingdom",-2
"Australia","United Kingdom",-12.3
"Austria","United Kingdom",-5
"Bangladesh","United Kingdom",-19.2
"Bolivia","United Kingdom",-2
"China","United Kingdom",-2
"Colombia","United Kingdom",-2
"Cuba","United Kingdom",-14
"Ethiopia","United Kingdom",-9
"France","United Kingdom",-16.4
"Germany","United Kingdom",-12
"Greece","United Kingdom",-5
"Guyana","United Kingdom",-9
"India","United Kingdom",-19.5
"Iran","United Kingdom",-74
"Iraq","United Kingdom",-166.5
"Ireland","United Kingdom",-45.8
"Israel","United Kingdom",-2
"Japan","United Kingdom",-11
"Jordan","United Kingdom",-10
"Kenya","United Kingdom",-11
"Nepal","United Kingdom",-2
"Netherlands","United Kingdom",-5
"Nigeria","United Kingdom",-18
"Pakistan","United Kingdom",-21
"Philippines","United Kingdom",-10
"Portugal","United Kingdom",-38
"Russia","United Kingdom",-112
"Somalia","United Kingdom",-9
"South Africa","United Kingdom",-4
"Spain","United Kingdom",-5
"Sri Lanka","United Kingdom",-18
"Sudan","United Kingdom",-2
"Switzerland","United Kingdom",-2
"Ukraine","United Kingdom",-2
"United States","United Kingdom",-89.8
"Zambia","United Kingdom",-18
"Zimbabwe","United Kingdom",-4
"Afghanistan","United States",-336
"Albania","United States",-19
"Algeria","United States",-20
"Antigua and Barbuda","United States",-2
"Argentina","United States",-2
"Australia","United States",-25
"Azerbaijan","United States",-4
"Bolivia","United States",-2
"Bosnia and Herzegovina","United States",-25
"Brazil","United States",-70.5
"Canada","United States",-51
"Chile","United States",-14
"China","United States",-117.2
"Colombia","United States",-136
"Cuba","United States",-151.8
"Czech Republic","United States",-31.1
"Democratic Republic of Congo","United States",-2
"Ecuador","United States",-17.4
"Egypt","United States",-21.8
"El Salvador","United States",-5
"Eritrea","United States",-12
"France","United States",-42
"French Polynesia","United States",-2
"Georgia","United States",-16.5
"Germany","United States",-19
"Haiti","United States",-2
"Hong Kong","United States",-15
"India","United States",-88
"Indonesia","United States",-2
"Iran","United States",-478.9
"Iraq","United States",-307
