"SCountry","TCountry","Intensity"
"Denmark","Afghanistan",-2
"France","Afghanistan",-10
"Germany","Afghanistan",-35.7
"India","Afghanistan",-10
"Kyrgyzstan","Afghanistan",-10
"Pakistan","Afghanistan",-146.8
"Qatar","Afghanistan",-4
"Russia","Afghanistan",-7.2
"Spain","Afghanistan",-10
"Tanzania","Afghanistan",-0.4
"United Kingdom","Afghanistan",-10
"United States","Afghanistan",-106
"Uzbekistan","Afghanistan",-5
"Austria","Albania",-5
"Belgium","Albania",-4
"Iran","Albania",-4
"Morocco","Algeria",-23.4
"Spain","Algeria",-25
"Tunisia","Algeria",-9
"Yemen","Algeria",-9
"Namibia","Angola",-2
"Portugal","Angola",-5
"Colombia","Argentina",-2
"Mexico","Argentina",-6
"United Kingdom","Argentina",-6
"United States","Argentina",-5
"Uruguay","Argentina",-6
"Venezuela","Argentina",-7
"Azerbaijan","Armenia",-7
"Canada","Armenia",-5
"Turkey","Armenia",-9.5
"Afghanistan","Australia",-10
"Bermuda","Australia",-2
"Canada","Australia",-25
"China","Australia",-15.8
"Cyprus","Australia",-0.4
"India","Australia",-4
"Indonesia","Australia",-20.4
"New Zealand","Australia",-2
"Papua New Guinea","Australia",-4
"Philippines","Australia",-10
"South Korea","Australia",-5
"Spain","Australia",-2
"Sweden","Australia",-5
"Switzerland","Australia",-5
"United Kingdom","Australia",-19.6
"United States","Australia",-35
"Zimbabwe","Australia",-4
"Belgium","Austria",-2
"United States","Austria",-0.4
"Armenia","Azerbaijan",-4
"Iran","Azerbaijan",-19.6
"Iran","Bahrain",-24
"Sudan","Bahrain",-4
"United States","Bahrain",-5
"India","Bangladesh",-34.2
"France","Belarus",-2
"Kyrgyzstan","Belarus",-4
"Libya","Belarus",-20
"Russia","Belarus",-11.6
"Sweden","Belarus",-14
"United States","Belarus",-8
"Cambodia","Belgium",-5
"Greece","Belgium",-5
"Kosovo","Belgium",-4
"Guatemala","Belize",-4.3
"Australia","Bermuda",-4
"India","Bhutan",-10
"Peru","Bolivia",-5
"China","Bosnia and Herzegovina",-2
"Croatia","Bosnia and Herzegovina",-5
"Czech Republic","Bosnia and Herzegovina",-4.4
"France","Bosnia and Herzegovina",-9
"Montenegro","Bosnia and Herzegovina",-4
"Serbia","Bosnia and Herzegovina",-2
"United Kingdom","Bosnia and Herzegovina",-2
"Argentina","Brazil",-16
"Bolivia","Brazil",-4
"France","Brazil",-15
"India","Brazil",-18.5
"Macao","Brazil",-0.4
"United States","Brazil",-4
"Venezuela","Brazil",-7
"Belgium","Bulgaria",-2
"Czech Republic","Bulgaria",-5
"Iran","Bulgaria",-6
"Lebanon","Bulgaria",-2
"Russia","Bulgaria",-2
"Yemen","Bulgaria",-9
"Russia","Cambodia",-2
"Australia","Canada",-9
"Cambodia","Canada",-10
"Greece","Canada",-6.5
"Iran","Canada",-26
"Mauritania","Canada",-15
"Somalia","Canada",-2
"Spain","Canada",-5
"Tunisia","Canada",-16
"United States","Canada",-20.4
"France","Central African Republic",-4
"South Africa","Central African Republic",-44
"South Korea","Central African Republic",-8
"United States","Central African Republic",-4
"Central African Republic","Chad",-10
"France","Chad",-5
"Libya","Chad",-2
"Mali","Chad",-35
"Sudan","Chad",-9
"Bolivia","Chile",-27
"Nigeria","Chile",-2
"Argentina","China",-2
"Australia","China",-9.8
"Cambodia","China",-10
"India","China",-38.3
"Japan","China",-26.6
"Macao","China",-5
"Myanmar","China",-6.5
"Namibia","China",-5
"Nigeria","China",-12
"North Korea","China",-36
"Papua New Guinea","China",-5
"Peru","China",-5
"Philippines","China",-39
"Russia","China",-18
"South Korea","China",-4
"Sudan","China",-9
"Taiwan","China",-18
"United Kingdom","China",-5
"United States","China",-87.7
"Vietnam","China",-33
"Zimbabwe","China",-5
"Bolivia","Colombia",-21
"Costa Rica","Colombia",-5
"Dominican Republic","Colombia",-10
"India","Colombia",-8
"Panama","Colombia",-15
"Peru","Colombia",-10
"United States","Colombia",-24
"Venezuela","Colombia",-21
"Democratic Republic of Congo","Congo",-9.3
"Israel","Congo",-5
"Tanzania","Congo",-7.2
"Uganda","Congo",-5
"Burkina Faso","Cote d'Ivoire",-18
"France","Cote d'Ivoire",-13
"Netherlands","Cote d'Ivoire",-10
"Hungary","Croatia",-4
"Serbia","Croatia",-2
"United States","Cuba",-31.6
"Venezuela","Cuba",-2
"France","Cyprus",-7.2
"Russia","Cyprus",-2
"Vietnam","Czech Republic",-5
"Congo","Democratic Republic of Congo",-18.8
"Kenya","Democratic Republic of Congo",-11
"Nigeria","Democratic Republic of Congo",-4.4
"South Africa","Democratic Republic of Congo",-7.2
"Uganda","Democratic Republic of Congo",-7.2
"India","Denmark",-4
"Turkey","Denmark",-4
"Guatemala","Dominican Republic",-5
"Colombia","Ecuador",-5
"India","Ecuador",-9
"Peru","Ecuador",-7
"United States","Ecuador",-13.5
"Greece","Egypt",-14
"Holy See","Egypt",-2
"Iran","Egypt",-5
"Lebanon","Egypt",-9
"Libya","Egypt",-10
"South Sudan","Egypt",-2
"Sudan","Egypt",-4
"Syria","Egypt",-10
"United Arab Emirates","Egypt",-14
"United States","Egypt",-40.4
"Mexico","El Salvador",-23
"United States","El Salvador",-5
"France","Ethiopia",-30
"Somalia","Ethiopia",-4
"Sudan","Ethiopia",-2
"Yemen","Ethiopia",-10
"India","Fiji",-9
"Algeria","France",-7
"Austria","France",-2
"Brazil","France",-5
"Cameroon","France",-47
"Germany","France",-11
"Guinea","France",-2
"Haiti","France",-9
"India","France",-5
"Lebanon","France",-6.5
"Libya","France",-10
"Mali","France",-60
"Mauritania","France",-10
"Morocco","France",-5
"Netherlands","France",-4
"Nigeria","France",-25.2
"Pakistan","France",-15
"Peru","France",-2
"Russia","France",-8
"Rwanda","France",-10
"Syria","France",-33
"Turkey","France",-6
"United Kingdom","France",-20
"United States","France",-9
"Central African Republic","Gabon",-5
"United Kingdom","Gabon",-2
"United States","Gabon",-2
"Angola","Gambia",-5
"Azerbaijan","Georgia",-0.4
"Germany","Georgia",-2
"Russia","Georgia",-6
"Turkey","Georgia",-0.4
"United States","Georgia",-30
"Afghanistan","Germany",-15.2
"Cambodia","Germany",-10
"France","Germany",-4
"Greece","Germany",-12
"India","Germany",-28
"Italy","Germany",-2
"Mexico","Germany",-5
"North Korea","Germany",-0.8
"Poland","Germany",-2
"Russia","Germany",-4
"Spain","Germany",-2.3
"Syria","Germany",-11
