"SCountry","TCountry","Intensity"
"United States","Nicaragua",-5
"Mali","Niger",-10
"Nigeria","Niger",-11.5
"Yemen","Niger",-60
"Botswana","Nigeria",-5
"Democratic Republic of Congo","Nigeria",-2
"India","Nigeria",-5
"Kenya","Nigeria",-4.4
"Niger","Nigeria",-2
"Senegal","Nigeria",-13
"United States","Nigeria",-40
"China","North Korea",-465
"Russia","North Korea",-0.3
"South Korea","North Korea",-37.6
"United States","North Korea",-68.2
"India","Norway",-2
"Iraq","Norway",-5
"Afghanistan","Pakistan",-327.3
"Colombia","Pakistan",-15
"Cuba","Pakistan",-10
"India","Pakistan",-35
"Iran","Pakistan",-10
"Malaysia","Pakistan",-5
"Mexico","Pakistan",-2
"Oman","Pakistan",-2
"United States","Pakistan",-216.4
"France","Panama",-10
"United States","Panama",-9
"Australia","Papua New Guinea",-4
"Argentina","Peru",-5
"Chile","Peru",-20
"Argentina","Philippines",-27.5
"Denmark","Philippines",-10
"Japan","Philippines",-8
"Mexico","Philippines",-5
"Taiwan","Philippines",-5
"United States","Philippines",-30.8
"Belarus","Poland",-61
"Germany","Poland",-2
"Japan","Poland",-5
"Albania","Portugal",-2
"Bosnia and Herzegovina","Portugal",-2
"India","Portugal",-2
"Mozambique","Portugal",-5
"Spain","Portugal",-5
"United States","Portugal",-10
"Afghanistan","Qatar",-6
"Czech Republic","Qatar",-10
"India","Qatar",-2
"Iraq","Qatar",-2
"Israel","Qatar",-2
"Nigeria","Qatar",-4
"Pakistan","Qatar",-2
"Russia","Qatar",-17.6
"Syria","Qatar",-12
"Italy","Romania",-5
"United States","Romania",-5
"Australia","Russia",-2
"Austria","Russia",-5
"Canada","Russia",-4.4
"Egypt","Russia",-4
"France","Russia",-23
"Georgia","Russia",-25.8
"Germany","Russia",-7
"Gibraltar","Russia",-5
"Iraq","Russia",-2
"Israel","Russia",-11
"Italy","Russia",-2
"Japan","Russia",-6.4
"Jordan","Russia",-6.5
"Latvia","Russia",-15
"Lebanon","Russia",-4
"Nigeria","Russia",-9
"Saudi Arabia","Russia",-5
"South Korea","Russia",-2
"Syria","Russia",-77.5
"Thailand","Russia",-10
"Turkey","Russia",-10
"Ukraine","Russia",-84
"United Kingdom","Russia",-27
"United States","Russia",-106.4
"Yemen","Russia",-4
"Zimbabwe","Russia",-5
"France","Rwanda",-5
"South Africa","Rwanda",-5
"Sweden","Rwanda",-4
"Greece","Saudi Arabia",-9
"Iran","Saudi Arabia",-26
"Iraq","Saudi Arabia",-12
"Malaysia","Saudi Arabia",-119
"Russia","Saudi Arabia",-7
"Syria","Saudi Arabia",-2
"Yemen","Saudi Arabia",-10
"Democratic Republic of Congo","Senegal",-2
"France","Senegal",-0.4
"Mauritania","Senegal",-2
"Nigeria","Senegal",-4
"South Korea","Senegal",-0.9
"Syria","Senegal",-10
"United States","Senegal",-2
"Albania","Serbia",-6.5
"Croatia","Serbia",-23
"Germany","Serbia",-8
"Kosovo","Serbia",-6
"Lithuania","Serbia",-6
"Romania","Serbia",-0.8
"Slovenia","Serbia",-5
"South Africa","Serbia",-4
"Spain","Serbia",-15
"Venezuela","Serbia",-5
"New Zealand","Singapore",-9.5
"Romania","Singapore",-2
"Belgium","Slovenia",-2
"Canada","Somalia",-2
"Ethiopia","Somalia",-117.2
"Kenya","Somalia",-250.7
"Sudan","Somalia",-5
"Turkey","Somalia",-8
"United Kingdom","Somalia",-37.8
"United States","Somalia",-21.2
"Australia","South Africa",-15
"China","South Africa",-20
"France","South Africa",-8
"Mozambique","South Africa",-5
"Nigeria","South Africa",-10
"Somalia","South Africa",-27
"Ukraine","South Africa",-9
"United States","South Africa",-2
"Zambia","South Africa",-9
"Zimbabwe","South Africa",-13.2
"China","South Korea",-32
"Egypt","South Korea",-180
"Iran","South Korea",-5.8
"Israel","South Korea",-4
"Japan","South Korea",-14
"North Korea","South Korea",-197.8
"Pakistan","South Korea",-9
"Philippines","South Korea",-5
"Thailand","South Korea",-5
"United States","South Korea",-10
"Israel","South Sudan",-4.4
"Sudan","South Sudan",-141.8
"Chile","Spain",-2
"Egypt","Spain",-5
"France","Spain",-5
"Iran","Spain",-11.2
"Morocco","Spain",-5
"Peru","Spain",-8
"United States","Spain",-5
"Australia","Sri Lanka",-2
"India","Sri Lanka",-4
"Iraq","Sri Lanka",-10
"United States","Sri Lanka",-6
"Bahrain","Sudan",-2
"China","Sudan",-0.3
"Ethiopia","Sudan",-2
"Nigeria","Sudan",-0.4
"Senegal","Sudan",-0.4
"South Sudan","Sudan",-94.8
"Uganda","Sudan",-2
"Ukraine","Sudan",-2
"United States","Sudan",-34.6
"Australia","Sweden",-5
"Philippines","Sweden",-5
"Thailand","Sweden",-5
"United States","Sweden",-5
"Italy","Switzerland",-10
"Pakistan","Switzerland",-9
"Philippines","Switzerland",-9
"Turkey","Switzerland",-2
"United States","Switzerland",-17
"Zambia","Switzerland",-6.4
"Algeria","Syria",-4
"Australia","Syria",-19.9
"Bahrain","Syria",-4
"Belgium","Syria",-12
"Brazil","Syria",-0.4
"Bulgaria","Syria",-6
"Chile","Syria",-0.4
"China","Syria",-47.9
"Egypt","Syria",-99.5
"France","Syria",-76.2
"Georgia","Syria",-0.4
"Germany","Syria",-68.1
"Guatemala","Syria",-2
"Holy See","Syria",-20
"India","Syria",-0.4
"Indonesia","Syria",-4
"Iran","Syria",-45.4
"Iraq","Syria",-5
"Israel","Syria",-27.4
"Italy","Syria",-16
"Jordan","Syria",-17
"Kenya","Syria",-2
"Kuwait","Syria",-33.5
"Latvia","Syria",-4.7
"Lebanon","Syria",-15.3
"Libya","Syria",-19.5
"Mauritania","Syria",-2
"Netherlands","Syria",-16
"Niger","Syria",-2
"Oman","Syria",-4
"Qatar","Syria",-63.5
"Russia","Syria",-138.2
"Saudi Arabia","Syria",-10
"South Korea","Syria",-23.4
"Spain","Syria",-4
"Sweden","Syria",-2
"Tunisia","Syria",-92
"Turkey","Syria",-70
"United Arab Emirates","Syria",-16
"United Kingdom","Syria",-122.8
"United States","Syria",-255.6
"Venezuela","Syria",-12
"Yemen","Syria",-10.5
"China","Taiwan",-12
"Cuba","Taiwan",-24
"Japan","Taiwan",-13
"Malawi","Taiwan",-5
"Philippines","Taiwan",-5
"Singapore","Taiwan",-5.6
"South Korea","Taiwan",-5
"United States","Taiwan",-25
"Iran","Tajikistan",-2
"Russia","Tajikistan",-10
"United States","Tajikistan",-7.2
"Uzbekistan","Tajikistan",-5
"Kenya","Tanzania",-5
"Libya","Tanzania",-5.6
"Mozambique","Tanzania",-5
"South Africa","Tanzania",-4
"Australia","Thailand",-18.2
"Iran","Thailand",-163
"Israel","Thailand",-8.8
"Lebanon","Thailand",-5
"Myanmar","Thailand",-2
"United States","Thailand",-25.8
"Mauritania","Togo",-6.5
"United Kingdom","Tonga",-5
"Algeria","Tunisia",-5
"China","Tunisia",-2
"Italy","Tunisia",-10
"Syria","Tunisia",-25
"Argentina","Turkey",-5
"Cyprus","Turkey",-13
"France","Turkey",-10
"Georgia","Turkey",-5
"Greece","Turkey",-7.2
"Italy","Turkey",-5
"Russia","Turkey",-5
"Somalia","Turkey",-2
"Sudan","Turkey",-18
"Switzerland","Turkey",-2
"Syria","Turkey",-48.5
"United States","Turkey",-9.2
"Uzbekistan","Turkey",-10
"Georgia","Tuvalu",-8
"Kenya","Uganda",-10
"Senegal","Uganda",-2
"South Africa","Uganda",-5
"Thailand","Uganda",-5
"Trinidad and Tobago","Uganda",-2
"United Kingdom","Uganda",-5
"United States","Uganda",-7.2
"Chad","Ukraine",-2
"France","Ukraine",-2
"Poland","Ukraine",-0.4
"Russia","Ukraine",-44.6
"United Kingdom","Ukraine",-4
"United States","Ukraine",-7.8
"Austria","United Arab Emirates",-4
"Russia","United Arab Emirates",-2
"Syria","United Arab Emirates",-4
"Algeria","United Kingdom",-4
"Argentina","United Kingdom",-158.2
"Australia","United Kingdom",-34
"Canada","United Kingdom",-0.1
"Chile","United Kingdom",-2
"China","United Kingdom",-7
"Denmark","United Kingdom",-8
"Egypt","United Kingdom",-10
"France","United Kingdom",-14
"Germany","United Kingdom",-5
"India","United Kingdom",-19
"Iran","United Kingdom",-41.8
"Ireland","United Kingdom",-6.4
"Italy","United Kingdom",-5
"Jordan","United Kingdom",-4
"Kenya","United Kingdom",-2
"Libya","United Kingdom",-9
"Nepal","United Kingdom",-5
"Nigeria","United Kingdom",-15
"Poland","United Kingdom",-5
"Russia","United Kingdom",-8
"Somalia","United Kingdom",-0.1
"South Africa","United Kingdom",-2
"Sweden","United Kingdom",-8
"Switzerland","United Kingdom",-5
"Syria","United Kingdom",-28.4
"Taiwan","United Kingdom",-10
"Thailand","United Kingdom",-5
"Turkey","United Kingdom",-6.5
"United States","United Kingdom",-92
"Afghanistan","United States",-655.4
"Algeria","United States",-27
"Argentina","United States",-4
"Armenia","United States",-2
"Australia","United States",-13
"Bahrain","United States",-52
"Bangladesh","United States",-9
"Bolivia","United States",-9
"Brazil","United States",-7
"Canada","United States",-5
"Chile","United States",-2
"China","United States",-114.8
"Colombia","United States",-2
"Costa Rica","United States",-10
"Dominican Republic","United States",-5
"Egypt","United States",-140
"Eritrea","United States",-2
"France","United States",-11
"Gambia","United States",-2
"Georgia","United States",-8
"Germany","United States",-9
"Guatemala","United States",-15
"Hong Kong","United States",-5
"India","United States",-11
"Indonesia","United States",-2
"Iran","United States",-95.3
"Iraq","United States",-11.8
"Ireland","United States",-9.5
"Israel","United States",-39.2
"Italy","United States",-23.4
"Japan","United States",-27
"Jordan","United States",-16
"Kenya","United States",-5
"Kosovo","United States",-20
"Kyrgyzstan","United States",-10.5
"Lebanon","United States",-23.4
"Liberia","United States",-2
"Libya","United States",-5
"Maldives","United States",-16.4
"Mexico","United States",-56
"Morocco","United States",-7
"Nicaragua","United States",-4
"North Korea","United States",-14
"Pakistan","United States",-127.3
"Portugal","United States",-12
"Russia","United States",-88.8
"Saint Kitts and Nevis","United States",-13.4
"Saudi Arabia","United States",-18
"Senegal","United States",-4
"Somalia","United States",-0.1
"South Africa","United States",-9
"South Korea","United States",-27
"Sri Lanka","United States",-2
"Sudan","United States",-12
"Syria","United States",-40
"Taiwan","United States",-11
"Thailand","United States",-5
"Turkey","United States",-8.5
"Uganda","United States",-9
"United Kingdom","United States",-12
"Uzbekistan","United States",-62
"Vietnam","United States",-5
"Yemen","United States",-2
"Brazil","Uruguay",-5
"Egypt","Uzbekistan",-7
"Kazakhstan","Uzbekistan",-5
"Pakistan","Uzbekistan",-10
"Sweden","Uzbekistan",-2
"United States","Uzbekistan",-10
"Chile","Venezuela",-6
"Italy","Venezuela",-5
"Spain","Venezuela",-0.4
"United States","Venezuela",-2
"Cambodia","Vietnam",-9.5
"China","Vietnam",-15
"France","Vietnam",-4.4
"United States","Vietnam",-5
"Chile","Yemen",-2
"Turkey","Yemen",-2
"United Kingdom","Yemen",-5
"United States","Yemen",-18.8
