"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-29.4
"Bangladesh","Afghanistan",-9
"France","Afghanistan",-7.2
"Georgia","Afghanistan",-7.2
"India","Afghanistan",-11
"Iran","Afghanistan",-28
"Malaysia","Afghanistan",-4
"New Zealand","Afghanistan",-17.2
"Pakistan","Afghanistan",-891.6
"Russia","Afghanistan",-12.2
"Saudi Arabia","Afghanistan",-9
"South Korea","Afghanistan",-10
"Tajikistan","Afghanistan",-9.4
"Turkey","Afghanistan",-9
"United Kingdom","Afghanistan",-13.9
"United States","Afghanistan",-186.4
"Croatia","Albania",-5
"Czech Republic","Albania",-4
"Greece","Albania",-10
"Serbia","Albania",-18
"India","Algeria",-9
"Mali","Algeria",-9
"United Kingdom","Algeria",-5
"China","Angola",-7.2
"Cote d'Ivoire","Argentina",-18
"Cuba","Argentina",-2
"Japan","Argentina",-8
"Puerto Rico","Argentina",-10
"United States","Argentina",-6
"Uruguay","Argentina",-9.2
"Azerbaijan","Armenia",-0.8
"Greece","Armenia",-5
"Syria","Armenia",-4.4
"Afghanistan","Australia",-121
"Canada","Australia",-0.4
"Ecuador","Australia",-143
"France","Australia",-4
"Hungary","Australia",-10
"India","Australia",-4
"Indonesia","Australia",-2
"Malaysia","Australia",-15
"New Zealand","Australia",-0.4
"South Africa","Australia",-10
"Sri Lanka","Australia",-5
"Sweden","Australia",-338
"Syria","Australia",-0.4
"Thailand","Australia",-9.5
"United Kingdom","Australia",-215.6
"United States","Australia",-127.2
"Venezuela","Australia",-10.8
"Congo","Austria",-2
"Russia","Austria",-27
"Armenia","Azerbaijan",-18.5
"Hungary","Azerbaijan",-10
"Iran","Azerbaijan",-47
"Russia","Azerbaijan",-0.4
"United States","Azerbaijan",-0.8
"Egypt","Bahrain",-5
"Iran","Bahrain",-14
"Saudi Arabia","Bahrain",-7.2
"United Arab Emirates","Bahrain",-7.2
"Afghanistan","Bangladesh",-38
"India","Bangladesh",-48
"Myanmar","Bangladesh",-18
"Pakistan","Bangladesh",-5
"South Africa","Bangladesh",-10
"Sudan","Bangladesh",-9
"United States","Bangladesh",-1.6
"Ecuador","Belarus",-16
"Japan","Belarus",-9.6
"Kyrgyzstan","Belarus",-32
"Lithuania","Belarus",-0.4
"Poland","Belarus",-9.5
"Sweden","Belarus",-41
"United Kingdom","Belarus",-4.4
"United States","Belarus",-2.4
"Bulgaria","Belgium",-10
"Thailand","Belgium",-10
"United States","Belize",-2
"Nigeria","Benin",-16
"Turkey","Benin",-7
"Argentina","Bolivia",-5
"Chile","Bolivia",-5
"Ecuador","Bolivia",-2
"United Kingdom","Bolivia",-4.4
"United States","Bolivia",-4
"Serbia","Bosnia and Herzegovina",-14.2
"Bolivia","Brazil",-24.8
"India","Brazil",-5
"Mexico","Brazil",-21
"Paraguay","Brazil",-5
"Ukraine","Brazil",-5
"United States","Brazil",-2
"Russia","Bulgaria",-2
"South Africa","Bulgaria",-9
"Spain","Bulgaria",-20
"Iran","Cambodia",-5
"Thailand","Cambodia",-4.8
"Nigeria","Cameroon",-5
"Australia","Canada",-2
"Ecuador","Canada",-2
"Egypt","Canada",-5
"Maldives","Canada",-2
"United States","Canada",-19
"Senegal","Chad",-5
"United Kingdom","Chile",-5
"Argentina","China",-9
"Australia","China",-5
"Canada","China",-4
"Egypt","China",-2
"Germany","China",-12.3
"Hong Kong","China",-5
"India","China",-16.5
"Iran","China",-5
"Japan","China",-545.6
"Kenya","China",-13
"Nigeria","China",-18
"Philippines","China",-29.5
"Russia","China",-2
"South Korea","China",-16
"Sri Lanka","China",-50
"Taiwan","China",-6.4
"United Kingdom","China",-34
"United States","China",-76.8
"Vietnam","China",-43
"Zambia","China",-20
"Argentina","Colombia",-10
"Dominican Republic","Colombia",-5
"Ecuador","Colombia",-9.2
"Panama","Colombia",-2
"Spain","Colombia",-15
"United States","Colombia",-5
"Venezuela","Colombia",-5
"Democratic Republic of Congo","Congo",-18
"Rwanda","Congo",-4.4
"Uganda","Congo",-0.6
"Australia","Cook Island",-4
"Argentina","Costa Rica",-2
"Brazil","Costa Rica",-2
"United States","Costa Rica",-7
"Liberia","Cote d'Ivoire",-18
"Netherlands","Cote d'Ivoire",-5
"Slovenia","Croatia",-4
"Ecuador","Cuba",-2
"Israel","Cuba",-4
"United States","Cuba",-8
"Germany","Czech Republic",-2
"Ukraine","Czech Republic",-2
"United States","Czech Republic",-5
"Congo","Democratic Republic of Congo",-9.5
"Romania","Democratic Republic of Congo",-9
"Rwanda","Democratic Republic of Congo",-5.6
"Kenya","Denmark",-5
"United States","Dominican Republic",-5
"Australia","Ecuador",-4
"Belarus","Ecuador",-2
"Guatemala","Ecuador",-5
"Sweden","Ecuador",-23
"Trinidad and Tobago","Ecuador",-5
"United Kingdom","Ecuador",-243.8
"United States","Ecuador",-2
"China","Egypt",-0.4
"Iran","Egypt",-40.5
"Israel","Egypt",-114.9
"Jordan","Egypt",-4
"Lebanon","Egypt",-2
"Libya","Egypt",-4
"Syria","Egypt",-55
"United Arab Emirates","Egypt",-4
"United States","Egypt",-5
"Yemen","Egypt",-5
"United States","El Salvador",-7
"Greece","Eritrea",-5
"Israel","Eritrea",-23.9
"Uganda","Eritrea",-5
"Kenya","Ethiopia",-5
"Somalia","Ethiopia",-20
"South Sudan","Ethiopia",-9
"United Kingdom","Ethiopia",-10
"United States","Ethiopia",-5
"Yemen","Ethiopia",-5
"Afghanistan","France",-10
"Algeria","France",-9
"Cambodia","France",-4
"China","France",-10
"Germany","France",-2
"Guatemala","France",-9.2
"Hungary","France",-4
"India","France",-9
"Iran","France",-2
"Kenya","France",-10
"Lebanon","France",-0.6
"Morocco","France",-9.5
"Sri Lanka","France",-5
"Syria","France",-4.4
"Turkey","France",-2
"Uganda","France",-5
"United States","France",-19
"France","Gambia",-2
"Senegal","Gambia",-13
"United States","Gambia",-0.4
"Russia","Georgia",-61.8
"United States","Georgia",-12
"Afghanistan","Germany",-10
"China","Germany",-18
"France","Germany",-2
"Greece","Germany",-2
"Iran","Germany",-4
"Israel","Germany",-4
"Italy","Germany",-2
"Mauritius","Germany",-2
"Nigeria","Germany",-10
"Spain","Germany",-5
"Tunisia","Germany",-4
"Uganda","Germany",-5
"United States","Germany",-22
"Nigeria","Ghana",-10
"South Africa","Ghana",-5
"Spain","Gibraltar",-2
"France","Greece",-20
"Germany","Greece",-10.9
"Iraq","Greece",-9
"Panama","Greece",-5
"United States","Greece",-2
"Mexico","Guatemala",-5
"Philippines","Guatemala",-7
"Switzerland","Guatemala",-15
"United States","Guatemala",-26
"Nigeria","Guinea",-7.2
"Angola","Guinea-Bissau",-4
"Bahamas","Haiti",-10
"Cuba","Honduras",-14
"Guatemala","Honduras",-4
"Australia","Hong Kong",-5
"China","Hong Kong",-28
"Japan","Hong Kong",-124
"Philippines","Hong Kong",-10
"Taiwan","Hong Kong",-4
"Armenia","Hungary",-32
"Australia","Hungary",-4
"Azerbaijan","Hungary",-4
"France","Hungary",-89.4
"Afghanistan","India",-9
"Algeria","India",-10
"Argentina","India",-2
"Australia","India",-12
"Bangladesh","India",-22.3
"Colombia","India",-10
"Democratic Republic of Congo","India",-5
"Indonesia","India",-4
"Iran","India",-10
"Italy","India",-2
"Liberia","India",-5
"Mexico","India",-2
"Myanmar","India",-5
"Namibia","India",-5
"Pakistan","India",-62
"Peru","India",-0.4
"Philippines","India",-10
"Qatar","India",-2
"Russia","India",-9.5
"Saudi Arabia","India",-10
"Singapore","India",-2
"Sri Lanka","India",-37
"Sudan","India",-2
"Suriname","India",-7.5
"Tunisia","India",-4
"United States","India",-80
"Australia","Indonesia",-10.6
"Cambodia","Indonesia",-4
"Israel","Indonesia",-17
"Afghanistan","Iran",-55
"Australia","Iran",-8
"Azerbaijan","Iran",-16
"Brazil","Iran",-4
"China","Iran",-2
"Egypt","Iran",-10
"France","Iran",-4
"India","Iran",-25.6
"Indonesia","Iran",-15
"Iraq","Iran",-24.4
"Israel","Iran",-490.2
"Kuwait","Iran",-2
"Lebanon","Iran",-17
"Libya","Iran",-45
"Nepal","Iran",-5
"Qatar","Iran",-5
"Russia","Iran",-17
"Saudi Arabia","Iran",-2
"South Korea","Iran",-39.5
"Sweden","Iran",-7
"Syria","Iran",-877.2
"Turkey","Iran",-46.4
"United Arab Emirates","Iran",-5
"United Kingdom","Iran",-32
"United States","Iran",-191
"Yemen","Iran",-2
"Australia","Iraq",-2
"Greece","Iraq",-9
"Iran","Iraq",-34
"Syria","Iraq",-14
"Turkey","Iraq",-118.8
"United States","Iraq",-92.4
"South Africa","Ireland",-4
"United Kingdom","Ireland",-5
"United States","Ireland",-12
"Afghanistan","Israel",-5
"Armenia","Israel",-0.4
"Bulgaria","Israel",-9
"Egypt","Israel",-127.2
"Eritrea","Israel",-18
"India","Israel",-4
"Indonesia","Israel",-4
"Iran","Israel",-167.6
"Iraq","Israel",-2
"Jordan","Israel",-13
"Lebanon","Israel",-69
"Malaysia","Israel",-4
"Russia","Israel",-5
"Saudi Arabia","Israel",-12.8
"South Korea","Israel",-17
"Syria","Israel",-38
"Turkey","Israel",-16
"United States","Israel",-46.2
"Afghanistan","Italy",-10
"Croatia","Italy",-5
"France","Italy",-5
"Germany","Italy",-2
"United States","Italy",-5
"Venezuela","Italy",-15
"Yemen","Italy",-117
"Zimbabwe","Italy",-2
"Canada","Jamaica",-5
"Belarus","Japan",-71
"Cambodia","Japan",-15
"China","Japan",-158.7
"Germany","Japan",-2
"Hong Kong","Japan",-10.8
"Mongolia","Japan",-5
"North Korea","Japan",-34.4
"Russia","Japan",-12
"South Korea","Japan",-612.9
"Syria","Japan",-10
"Taiwan","Japan",-48.4
"United States","Japan",-42
"Vietnam","Japan",-10
"Israel","Jordan",-5
"Saudi Arabia","Jordan",-4.4
"Syria","Jordan",-156
"United States","Jordan",-10
"Russia","Kazakhstan",-15
"Ukraine","Kazakhstan",-10
"Ethiopia","Kenya",-7.2
"Fiji","Kenya",-10
"Liberia","Kenya",-5
"Netherlands","Kenya",-4
"Somalia","Kenya",-59
"Tanzania","Kenya",-11
"Uganda","Kenya",-9
"United Kingdom","Kenya",-2
"United States","Kenya",-12
"South Korea","Kosovo",-2
"Lebanon","Kuwait",-27
"Qatar","Kuwait",-2
"Kazakhstan","Kyrgyzstan",-5
"Russia","Kyrgyzstan",-5
"Tajikistan","Kyrgyzstan",-10
"Turkey","Kyrgyzstan",-38
"Uzbekistan","Kyrgyzstan",-10
"Vietnam","Laos",-5
"United Kingdom","Latvia",-9.5
"Greece","Lebanon",-2
"Iraq","Lebanon",-4
"Israel","Lebanon",-68.4
"Kuwait","Lebanon",-2
"Russia","Lebanon",-2
"Syria","Lebanon",-342
"Turkey","Lebanon",-14
"United States","Lebanon",-35
"Cote d'Ivoire","Liberia",-24.4
"South Sudan","Liberia",-2
"United States","Liberia",-10
"Algeria","Libya",-5
"Germany","Libya",-7.2
"Iran","Libya",-6
"Lebanon","Libya",-17.2
"Syria","Libya",-9
"United States","Libya",-9
"Belarus","Lithuania",-4
"Bulgaria","Lithuania",-5
"Latvia","Lithuania",-5
"New Zealand","Lithuania",-5
"Sweden","Lithuania",-7.2
"Germany","Luxembourg",-2
"South Africa","Madagascar",-4
"Tanzania","Malawi",-6.4
"Zambia","Malawi",-5
"United States","Maldives",-2
"Mauritania","Mali",-10
"South Korea","Mali",-4.4
"United Kingdom","Mali",-0.4
"Iran","Mauritius",-4
"Argentina","Mexico",-10
"Colombia","Mexico",-5
"Cuba","Mexico",-5
"Guatemala","Mexico",-9.2
"Nicaragua","Mexico",-2
"Spain","Mexico",-30
"United States","Mexico",-55
"Ukraine","Moldova, Republic of",-22
"India","Mongolia",-14.4
"Russia","Mongolia",-10
"France","Morocco",-10
"South Korea","Morocco",-4.4
"United States","Morocco",-2
"Bangladesh","Myanmar",-32
"China","Myanmar",-5
"India","Myanmar",-2
