"SCountry","TCountry","Intensity"
"Armenia","Afghanistan",-7.2
"Australia","Afghanistan",-36
"France","Afghanistan",-10
"Greece","Afghanistan",-5
"India","Afghanistan",-12
"Iran","Afghanistan",-7
"Japan","Afghanistan",-20
"Pakistan","Afghanistan",-234
"Slovakia","Afghanistan",-7.2
"Sri Lanka","Afghanistan",-9
"Tajikistan","Afghanistan",-10
"Turkey","Afghanistan",-4
"United Kingdom","Afghanistan",-9.5
"United States","Afghanistan",-341.3
"Belgium","Albania",-0.4
"Greece","Albania",-2
"Kosovo","Albania",-10
"Portugal","Albania",-16
"Iran","Algeria",-5
"Italy","Algeria",-4
"Latvia","Algeria",-5
"Libya","Algeria",-2
"Morocco","Algeria",-4
"Syria","Algeria",-9
"United States","Algeria",-5
"France","Angola",-2
"Zambia","Angola",-5
"Brazil","Argentina",-9
"Morocco","Argentina",-4
"Switzerland","Argentina",-2
"Azerbaijan","Armenia",-10
"Afghanistan","Australia",-148
"Bermuda","Australia",-6
"Fiji","Australia",-17.2
"Indonesia","Australia",-29.2
"Israel","Australia",-5
"Italy","Australia",-10
"Jamaica","Australia",-5
"Japan","Australia",-18
"Malaysia","Australia",-11
"Philippines","Australia",-5
"Sweden","Australia",-5
"United Kingdom","Australia",-5
"United States","Australia",-44
"Vanuatu","Australia",-16
"India","Austria",-10
"Spain","Austria",-5
"Armenia","Azerbaijan",-40
"Russia","Azerbaijan",-7.2
"United States","Azerbaijan",-2
"Egypt","Bahrain",-26.5
"Iran","Bahrain",-35.1
"Kuwait","Bahrain",-14.4
"Lebanon","Bahrain",-4
"Saudi Arabia","Bahrain",-27.5
"United Kingdom","Bahrain",-4
"United States","Bahrain",-6
"Burundi","Bangladesh",-5
"India","Bangladesh",-38
"United Arab Emirates","Bangladesh",-5
"United Kingdom","Bangladesh",-27
"United States","Bangladesh",-2
"Canada","Belarus",-2
"Georgia","Belarus",-4.4
"Lithuania","Belarus",-2
"Poland","Belarus",-2
"Russia","Belarus",-20
"United Kingdom","Belarus",-6.4
"United States","Belarus",-43.2
"India","Belgium",-5
"Monaco","Belgium",-2
"Pakistan","Belgium",-4
"Nigeria","Benin",-4
"Mexico","Bolivia",-5
"United States","Bolivia",-0.4
"Croatia","Bosnia and Herzegovina",-2
"Serbia","Bosnia and Herzegovina",-17
"Angola","Brazil",-15
"Kyrgyzstan","Brazil",-5
"United States","Brazil",-12.4
"Venezuela","Brazil",-8
"Spain","Bulgaria",-5
"Turkey","Bulgaria",-2
"United States","Bulgaria",-8.8
"Sudan","Burkina Faso",-2
"India","Burundi",-2
"Thailand","Cambodia",-272.5
"Vietnam","Cambodia",-2
"United States","Cameroon",-2
"Afghanistan","Canada",-19.4
"Bangladesh","Canada",-5
"Cuba","Canada",-5
"Georgia","Canada",-5
"Holy See","Canada",-2
"India","Canada",-10
"Iran","Canada",-5
"Latvia","Canada",-2
"Libya","Canada",-15
