"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-14.4
"Czech Republic","Afghanistan",-9.5
"Georgia","Afghanistan",-10
"Iraq","Afghanistan",-25
"Italy","Afghanistan",-19
"Netherlands","Afghanistan",-4
"Pakistan","Afghanistan",-44.4
"Russia","Afghanistan",-5
"Saudi Arabia","Afghanistan",-10
"Switzerland","Afghanistan",-0.4
"United Kingdom","Afghanistan",-7.2
"United States","Afghanistan",-375.3
"Greece","Albania",-10
"Kosovo","Albania",-15
"Netherlands","Albania",-2
"Serbia","Albania",-21
"Switzerland","Albania",-4
"Egypt","Algeria",-2
"France","Algeria",-5
"Germany","Algeria",-15
"Libya","Algeria",-9.8
"Norway","Algeria",-5
"Yemen","Algeria",-4
"Russia","Angola",-18
"Uganda","Angola",-5
"Brazil","Argentina",-4
"Chile","Argentina",-13
"France","Argentina",-13
"Germany","Argentina",-5
"Holy See","Argentina",-6
"Israel","Argentina",-2.4
"Mexico","Argentina",-2
"Papua New Guinea","Argentina",-9
"Paraguay","Argentina",-9
"Spain","Argentina",-5
"Switzerland","Argentina",-2
"United Kingdom","Argentina",-2
"United States","Argentina",-20
"Azerbaijan","Armenia",-28.5
"Equatorial Guinea","Armenia",-5
"Lithuania","Armenia",-4
"Russia","Armenia",-7.2
"Turkey","Armenia",-5.4
"United States","Armenia",-7
"Bermuda","Australia",-2
"China","Australia",-18.2
"Egypt","Australia",-9.4
"France","Australia",-2
"Germany","Australia",-5
"Greece","Australia",-0.4
"Hong Kong","Australia",-5
"Indonesia","Australia",-124.4
"Iraq","Australia",-2
"Ireland","Australia",-4.4
"Italy","Australia",-7.2
"Malaysia","Australia",-35.2
"Norway","Australia",-0.1
"Pakistan","Australia",-5
"Papua New Guinea","Australia",-25.5
"Philippines","Australia",-5
"Russia","Australia",-40
"Rwanda","Australia",-0.4
"Sierra Leone","Australia",-5
"Singapore","Australia",-39
"Sudan","Australia",-9
"Taiwan","Australia",-10
"Thailand","Australia",-9
"Timor-Leste","Australia",-12
"Turkey","Australia",-19
"United Kingdom","Australia",-21
"United States","Australia",-74
"Vietnam","Australia",-4
"Brazil","Austria",-5
"Germany","Austria",-4
"India","Austria",-5
"Syria","Austria",-8
"United States","Austria",-5
"Armenia","Azerbaijan",-105.5
"Russia","Azerbaijan",-4
"Turkey","Azerbaijan",-4
"New Zealand","Bahamas",-7.2
"Congo","Bangladesh",-27
"Democratic Republic of Congo","Bangladesh",-19
"India","Bangladesh",-248.4
"Kazakhstan","Bangladesh",-10.4
"Liberia","Bangladesh",-27
"Malaysia","Bangladesh",-10
"Namibia","Bangladesh",-5
"Spain","Bangladesh",-9
"United States","Bangladesh",-2
"Jamaica","Barbados",-2
"Japan","Belarus",-15
"Kenya","Belarus",-0.6
"Latvia","Belarus",-9.2
"Moldova, Republic of","Belarus",-22
"Ukraine","Belarus",-0.4
"France","Belgium",-9.4
"Iran","Belgium",-6.5
"Singapore","Belgium",-5
"Spain","Belgium",-2
"Thailand","Belgium",-10
"Tunisia","Belgium",-7
"United Kingdom","Belgium",-5
"United States","Belgium",-6
"Niger","Benin",-9
"Australia","Bermuda",-2
"Grenada","Bermuda",-5
"United States","Bermuda",-5
"Argentina","Bolivia",-10
"Brazil","Bolivia",-0.4
"Chile","Bolivia",-4
"India","Bolivia",-35.5
"Canada","Bosnia and Herzegovina",-0.6
"Croatia","Bosnia and Herzegovina",-9
"Netherlands","Bosnia and Herzegovina",-15.3
"Russia","Bosnia and Herzegovina",-2
"Serbia","Bosnia and Herzegovina",-54
"United States","Bosnia and Herzegovina",-0.9
"Argentina","Brazil",-2
"France","Brazil",-23
"Indonesia","Brazil",-7
"Madagascar","Brazil",-8
"Paraguay","Brazil",-19.4
"Russia","Brazil",-5
"South Africa","Brazil",-9
"Spain","Brazil",-5
"Ukraine","Brazil",-5
"United States","Brazil",-41.2
"Venezuela","Brazil",-5
"Belgium","Bulgaria",-4.4
"Libya","Bulgaria",-69
"South Africa","Bulgaria",-10
"United States","Bulgaria",-92
"Cote d'Ivoire","Burkina Faso",-4
"Mauritania","Burkina Faso",-2
"United States","Burkina Faso",-20
"France","Burundi",-22
"Tanzania","Burundi",-5
"Germany","Cambodia",-9
"Thailand","Cambodia",-21.4
"United States","Cambodia",-5
"Vietnam","Cambodia",-5
"Australia","Canada",-15
"Greece","Canada",-20
"India","Canada",-2
"Mexico","Canada",-2.4
"United States","Canada",-158.4
"Brazil","Cayman Islands",-5
"Indonesia","Cayman Islands",-7
"Argentina","Chile",-63.6
"Democratic Republic of Congo","Chile",-13
"Germany","Chile",-5
"Israel","Chile",-2
"Peru","Chile",-26.4
"United States","Chile",-25
"Australia","China",-18.8
"Austria","China",-0.4
"Canada","China",-4.4
"France","China",-4
"Hong Kong","China",-27
"Italy","China",-2
"Japan","China",-170.9
"Malawi","China",-4
"Nepal","China",-4
"New Zealand","China",-55
"North Korea","China",-6
"Poland","China",-5
"Russia","China",-22
"South Korea","China",-2.4
"Spain","China",-2.3
"Taiwan","China",-846.4
"Thailand","China",-7
"United Kingdom","China",-22
"United States","China",-192.9
