"SCountry","TCountry","Intensity"
"Australia","Afghanistan",-47.2
"Belgium","Afghanistan",-7.2
"Canada","Afghanistan",-40
"Czech Republic","Afghanistan",-14.4
"Denmark","Afghanistan",-20
"France","Afghanistan",-21.6
"Germany","Afghanistan",-41.6
"Iran","Afghanistan",-58.4
"Netherlands","Afghanistan",-7.2
"Pakistan","Afghanistan",-217.2
"South Korea","Afghanistan",-65
"Spain","Afghanistan",-12
"Tajikistan","Afghanistan",-73.6
"United Kingdom","Afghanistan",-109.2
"United States","Afghanistan",-356.5
"Greece","Albania",-5
"Kosovo","Albania",-25
"Serbia","Albania",-0.7
"France","Algeria",-4
"Iraq","Algeria",-10
"Mali","Algeria",-9.5
"New Zealand","Algeria",-5
"Russia","Algeria",-10
"Sudan","Algeria",-9
"Tunisia","Algeria",-5
"United States","Algeria",-5
"United States","Angola",-4.4
"Finland","Argentina",-4
"Iran","Argentina",-36
"United Kingdom","Argentina",-4
"United States","Argentina",-2
"Uruguay","Argentina",-2
"Azerbaijan","Armenia",-14.8
"Georgia","Armenia",-5
"Nepal","Armenia",-2
"Russia","Armenia",-9.5
"Turkey","Armenia",-6.4
"Afghanistan","Australia",-98
"China","Australia",-17.2
"Cuba","Australia",-9
"Fiji","Australia",-2
"Hong Kong","Australia",-30
"Indonesia","Australia",-16
"Israel","Australia",-4
"Kuwait","Australia",-5
"Lesotho","Australia",-2
"Malaysia","Australia",-4
"Myanmar","Australia",-36.5
"New Zealand","Australia",-18.2
"Papua New Guinea","Australia",-2
"Russia","Australia",-6
"Solomon Islands","Australia",-64
"Sri Lanka","Australia",-5
"Thailand","Australia",-15
"United Kingdom","Australia",-7
"United States","Australia",-26.4
"Vietnam","Australia",-42
"Zimbabwe","Australia",-2
"Hungary","Austria",-2
"Nigeria","Austria",-4
"Armenia","Azerbaijan",-72.4
"Egypt","Azerbaijan",-10
"Iran","Azerbaijan",-5
"Iraq","Azerbaijan",-15
"Pakistan","Azerbaijan",-10
"Senegal","Azerbaijan",-10
"Iran","Bahrain",-5
"Afghanistan","Bangladesh",-36
"China","Bangladesh",-5
"India","Bangladesh",-90
"Indonesia","Bangladesh",-5
"Myanmar","Bangladesh",-4
"New Zealand","Bangladesh",-5
"Pakistan","Bangladesh",-8
"United Kingdom","Bangladesh",-4
"United States","Bangladesh",-2
"Japan","Belarus",-29
"Russia","Belarus",-5
"United States","Belarus",-12
"Iran","Belgium",-9
"Monaco","Belgium",-14
"Morocco","Belgium",-5
"Poland","Belgium",-4
"Turkey","Belgium",-2
"Ukraine","Belgium",-2
"Nigeria","Benin",-5
"Australia","Bermuda",-2
"India","Bolivia",-9
"United States","Bolivia",-17.4
"Montenegro","Bosnia and Herzegovina",-4
"Netherlands","Bosnia and Herzegovina",-5
"Serbia","Bosnia and Herzegovina",-23
"South Africa","Botswana",-2
"Zimbabwe","Botswana",-2
"Argentina","Brazil",-17
"Guatemala","Brazil",-5
"Mexico","Brazil",-10
"United States","Brazil",-17
"Uruguay","Brazil",-10
"Venezuela","Brazil",-6
"Georgia","Bulgaria",-4
"Libya","Bulgaria",-15
"Spain","Bulgaria",-5
"Congo","Burundi",-18.4
"Tanzania","Burundi",-5
"Afghanistan","Canada",-34
"China","Canada",-2
"France","Canada",-4
"Greece","Canada",-14.5
"India","Canada",-2
"Indonesia","Canada",-8
"Iran","Canada",-11
"Sierra Leone","Canada",-10
"South Africa","Canada",-2
"Sudan","Canada",-5
"Suriname","Canada",-5
"Taiwan","Canada",-2
"United Kingdom","Canada",-2
"United States","Canada",-47.8
"Puerto Rico","Cape Verde",-2
"Mexico","Chile",-2
"Paraguay","Chile",-5
"Peru","Chile",-12
"Argentina","China",-9
"Australia","China",-7.4
"Austria","China",-9
"Belgium","China",-4
"Canada","China",-4
"Chile","China",-2
"Cyprus","China",-4.4
"France","China",-16.4
"Germany","China",-16.4
"Guinea","China",-9
"Holy See","China",-4
"Hong Kong","China",-15.9
"Hungary","China",-2
"India","China",-11.2
"Indonesia","China",-12.3
"Japan","China",-26.5
"Macao","China",-8
"New Zealand","China",-5
"Nigeria","China",-5
"Philippines","China",-18.8
"Russia","China",-11.4
"South Africa","China",-10
"Spain","China",-5
"Sudan","China",-4
"Taiwan","China",-142.1
"United Kingdom","China",-20
"United States","China",-104.3
"Zimbabwe","China",-2
"Australia","Christmas Island",-4.4
"Brazil","Colombia",-10
"Ecuador","Colombia",-2
"Guinea","Colombia",-10
"Iran","Colombia",-0.4
"Israel","Colombia",-2
"Italy","Colombia",-5
"Mexico","Colombia",-22
"Nigeria","Colombia",-36
"Panama","Colombia",-20
"United States","Colombia",-94
"Uruguay","Colombia",-10
"Venezuela","Colombia",-4
"Burundi","Congo",-14
"Democratic Republic of Congo","Congo",-236
"Rwanda","Congo",-51
"Uganda","Congo",-119.5
"Zambia","Congo",-10
"Albania","Croatia",-2
"Bosnia and Herzegovina","Croatia",-2
"Netherlands","Croatia",-10
"Serbia","Croatia",-49.5
"Slovakia","Croatia",-5
"Tajikistan","Croatia",-4
"Venezuela","Croatia",-2
"Bolivia","Cuba",-5
"Mexico","Cuba",-7
"Panama","Cuba",-15
"Spain","Cuba",-0.4
"United States","Cuba",-84
"Greece","Cyprus",-2
"Spain","Cyprus",-2
"Turkey","Cyprus",-10
"Armenia","Czech Republic",-19
"Austria","Czech Republic",-18
"Germany","Czech Republic",-10
"Poland","Czech Republic",-2
"Slovakia","Czech Republic",-14
"Spain","Czech Republic",-5
"United States","Czech Republic",-23.6
"Burundi","Democratic Republic of Congo",-4
"Congo","Democratic Republic of Congo",-289
"Israel","Democratic Republic of Congo",-2
"Kenya","Democratic Republic of Congo",-0.3
"Rwanda","Democratic Republic of Congo",-19.5
"Uganda","Democratic Republic of Congo",-8
"Afghanistan","Denmark",-57
"Lebanon","Denmark",-5
"Slovakia","Denmark",-5
"Colombia","Ecuador",-2
"United States","Ecuador",-7
"Gambia","Egypt",-0.4
"Iran","Egypt",-5
"Israel","Egypt",-6.4
"Italy","Egypt",-10
"Kuwait","Egypt",-9
"Libya","Egypt",-10
"United States","Egypt",-64.8
"Egypt","Eritrea",-40
"Ethiopia","Eritrea",-11
"France","Eritrea",-14
"Somalia","Eritrea",-2
"United States","Eritrea",-22.8
"Netherlands","Estonia",-10
"United Kingdom","Estonia",-2
"Eritrea","Ethiopia",-25.8
"France","Ethiopia",-20
"Libya","Ethiopia",-10
"Mozambique","Ethiopia",-5
"Somalia","Ethiopia",-28
"United Arab Emirates","Ethiopia",-5
"United States","Ethiopia",-4
"Argentina","Falkland Islands",-6
"Australia","Fiji",-17.1
"Ghana","Fiji",-0.8
"New Zealand","Fiji",-22.8
"Argentina","Finland",-25.5
"Norway","Finland",-2
"Russia","Finland",-93.2
"Afghanistan","France",-40
"Algeria","France",-5
"Australia","France",-15
"French Polynesia","France",-2
"Germany","France",-16
"Greece","France",-7
"Indonesia","France",-2
"Iran","France",-62.4
"Kosovo","France",-9
"Luxembourg","France",-2
"Myanmar","France",-0.4
"Niger","France",-5
"Russia","France",-7
"Rwanda","France",-26
"South Africa","France",-2
"Spain","France",-17
"Tunisia","France",-8
"United States","France",-36
"United Kingdom","Gabon",-12
"Russia","Georgia",-164.2
"United Kingdom","Georgia",-10
"United States","Georgia",-19.8
"Afghanistan","Germany",-29
"Australia","Germany",-5
"China","Germany",-141.8
"Croatia","Germany",-2
"Czech Republic","Germany",-10
"Iran","Germany",-10
"Iraq","Germany",-45
"Nigeria","Germany",-5
"Pakistan","Germany",-19
"South Africa","Germany",-5
"Spain","Germany",-4.4
"Turkey","Germany",-7.4
"United States","Germany",-51
"Cyprus","Ghana",-8
"Nigeria","Ghana",-27.6
"Bangladesh","Gibraltar",-4
"Armenia","Greece",-2
"Cyprus","Greece",-2
"Georgia","Greece",-5
"South Korea","Greece",-0.3
"Turkey","Greece",-5
"United States","Greece",-4.4
"Ghana","Grenada",-5
"Mexico","Guatemala",-10
"United States","Guatemala",-10
"Greece","Guinea-Bissau",-6
"Dominican Republic","Haiti",-5
"Austria","Holy See",-2
"China","Holy See",-6
"Russia","Holy See",-4
"United States","Holy See",-4
"China","Honduras",-12
"United States","Honduras",-5
"China","Hong Kong",-23
"United States","Hong Kong",-44
"Australia","Hungary",-9
"Czech Republic","Hungary",-5
"Germany","Hungary",-5
"Russia","Hungary",-19
"Slovakia","Hungary",-6
"Australia","India",-30
"Bangladesh","India",-37
"Brazil","India",-9
"China","India",-4
"Colombia","India",-20
"Indonesia","India",-2.3
"Iran","India",-9.4
"Iraq","India",-2
"Italy","India",-5
"Japan","India",-16
"Mexico","India",-15
"Nepal","India",-21
"Pakistan","India",-76.4
"Peru","India",-4
"Philippines","India",-10
"Poland","India",-5
"Russia","India",-10
"Saudi Arabia","India",-10
"Singapore","India",-12
"Sri Lanka","India",-25
"Sudan","India",-26.5
"Suriname","India",-7.5
"Sweden","India",-2
"United Arab Emirates","India",-10
"United Kingdom","India",-17.5
"United States","India",-32.5
"Australia","Indonesia",-10
"Malaysia","Indonesia",-34.5
"Myanmar","Indonesia",-5
"Singapore","Indonesia",-5
"Timor-Leste","Indonesia",-5
"United States","Indonesia",-16.4
"Vietnam","Indonesia",-5
"Afghanistan","Iran",-2
"Argentina","Iran",-18
"Australia","Iran",-10.4
"Austria","Iran",-0.4
"Azerbaijan","Iran",-24
"Bolivia","Iran",-0.8
"China","Iran",-9.4
"Colombia","Iran",-13.8
"Croatia","Iran",-16
"Egypt","Iran",-25
"France","Iran",-146
"Germany","Iran",-36.4
"Iraq","Iran",-139.5
"Israel","Iran",-121.5
"Jordan","Iran",-5
"Lebanon","Iran",-2
"New Zealand","Iran",-10
"Pakistan","Iran",-5.3
"Russia","Iran",-56.2
"Saudi Arabia","Iran",-0.4
"South Korea","Iran",-10
"Turkey","Iran",-30
"Ukraine","Iran",-8
"United Kingdom","Iran",-40
"United States","Iran",-894.6
"Australia","Iraq",-30.1
"France","Iraq",-11
"Georgia","Iraq",-20
"Germany","Iraq",-15
"India","Iraq",-9
"Iran","Iraq",-300.2
"Italy","Iraq",-25
"Japan","Iraq",-7.2
"Jordan","Iraq",-10.4
"Kuwait","Iraq",-4
"Poland","Iraq",-5
"Russia","Iraq",-14.4
"Saudi Arabia","Iraq",-23.2
"South Korea","Iraq",-2
"Syria","Iraq",-6.4
"Turkey","Iraq",-107.6
"United Kingdom","Iraq",-10.4
"United States","Iraq",-1537.6
"France","Ireland",-2
"Sudan","Ireland",-9
"United Kingdom","Ireland",-17.4
"China","Israel",-5.6
"Croatia","Israel",-8.8
"Cyprus","Israel",-5
"Egypt","Israel",-52.4
"France","Israel",-0.4
"Georgia","Israel",-7
"Iran","Israel",-112.2
"Italy","Israel",-0.4
"Jordan","Israel",-4
"Lebanon","Israel",-248
"Mexico","Israel",-5
"New Zealand","Israel",-2
"North Korea","Israel",-2
"Norway","Israel",-2
"Russia","Israel",-12
"Saudi Arabia","Israel",-9
"South Korea","Israel",-1.8
"Spain","Israel",-2
"Syria","Israel",-259
"Turkey","Israel",-20
"United Kingdom","Israel",-2
"United States","Israel",-18.5
"Yemen","Israel",-2
"Afghanistan","Italy",-78
"Argentina","Italy",-10
"Brazil","Italy",-10
"Cyprus","Italy",-2
"India","Italy",-2
"Malaysia","Italy",-10
"Paraguay","Italy",-10
"Romania","Italy",-7.2
"United States","Italy",-29.2
"Zambia","Italy",-9.4
"Australia","Japan",-10
"Belarus","Japan",-5.9
"Brazil","Japan",-4
"Canada","Japan",-2
"China","Japan",-8
"India","Japan",-45
"Iraq","Japan",-10
"Myanmar","Japan",-70
"North Korea","Japan",-207.3
"Russia","Japan",-15.4
"South Korea","Japan",-15
"Thailand","Japan",-5
"United States","Japan",-68.3
"Egypt","Jordan",-9
"Iraq","Jordan",-0.6
"United States","Jordan",-9
"Russia","Kazakhstan",-5
"Democratic Republic of Congo","Kenya",-7
"Ethiopia","Kenya",-20
"South Africa","Kenya",-9
"Tanzania","Kenya",-50
"Uganda","Kenya",-54
"United States","Kenya",-20
"Czech Republic","Kosovo",-14.4
"Georgia","Kosovo",-0.4
"Germany","Kosovo",-2
"Russia","Kosovo",-20
"Serbia","Kosovo",-76.2
"Egypt","Kuwait",-9
"Hungary","Kuwait",-2
"Philippines","Kuwait",-2
"Uzbekistan","Kyrgyzstan",-14
"Austria","Latvia",-5
"Netherlands","Latvia",-15
"Russia","Latvia",-16.8
"United Kingdom","Latvia",-4
"Brazil","Lebanon",-5
"Czech Republic","Lebanon",-14
"France","Lebanon",-10
"Ghana","Lebanon",-4
"Israel","Lebanon",-42.2
"Spain","Lebanon",-4
"Turkey","Lebanon",-5
"United States","Lebanon",-2.8
"United States","Lesotho",-5
"Guinea","Liberia",-18
"United States","Liberia",-13
"India","Libya",-10
"Lebanon","Libya",-5
"United Kingdom","Libya",-2
"United States","Libya",-2
"Netherlands","Lithuania",-10
"Russia","Lithuania",-10
"United Kingdom","Lithuania",-2
"United States","Lithuania",-5
"France","Luxembourg",-2
"South Africa","Malawi",-10
"Taiwan","Malawi",-10
"Zambia","Malawi",-2
"Australia","Malaysia",-2
"Indonesia","Malaysia",-19
"Rwanda","Maldives",-4
"United States","Mali",-5
"Algeria","Mexico",-2
"Angola","Mexico",-2
"Canada","Mexico",-5
"China","Mexico",-16
"Colombia","Mexico",-10
"Honduras","Mexico",-9
"Kenya","Mexico",-5
"Nicaragua","Mexico",-5
"Peru","Mexico",-5
"Romania","Mexico",-2
"United States","Mexico",-51.4
"Venezuela","Mexico",-6.5
"Romania","Moldova, Republic of",-10
"Slovakia","Moldova, Republic of",-8
"Uganda","Mongolia",-4
"Serbia","Montenegro",-4
"Pakistan","Morocco",-9
"Angola","Mozambique",-0.4
"Australia","Myanmar",-75.4
"China","Myanmar",-17.8
"Czech Republic","Myanmar",-0.3
"France","Myanmar",-6.4
"Greece","Myanmar",-2
"Holy See","Myanmar",-0.8
"India","Myanmar",-10
"Indonesia","Myanmar",-4.3
"Japan","Myanmar",-54.8
"Kenya","Myanmar",-10
"Malaysia","Myanmar",-29.5
"North Korea","Myanmar",-10
"Philippines","Myanmar",-2.3
"Singapore","Myanmar",-1.3
"Slovakia","Myanmar",-0.4
"South Africa","Myanmar",-4
"South Korea","Myanmar",-10.4
"Taiwan","Myanmar",-4
"Thailand","Myanmar",-47.7
"United Kingdom","Myanmar",-9
"United States","Myanmar",-526.7
"China","Nepal",-23
"India","Nepal",-11
"United States","Nepal",-4.4
"Afghanistan","Netherlands",-18
"China","Netherlands",-9.5
"France","Netherlands",-5
"Latvia","Netherlands",-4
"South Africa","Netherlands",-2
"Spain","Netherlands",-5
"United States","Netherlands",-31
"Venezuela","Netherlands",-5
"Australia","New Zealand",-20
"Canada","New Zealand",-9
"Cook Island","New Zealand",-2
"Fiji","New Zealand",-0.3
"United States","New Zealand",-6.4
"Holy See","Nicaragua",-8.8
"United States","Nicaragua",-10
"Libya","Niger",-2
"Nigeria","Niger",-5
"Angola","Nigeria",-50
"Canada","Nigeria",-4.4
"China","Nigeria",-5
"Japan","Nigeria",-9
"Liberia","Nigeria",-18
"Niger","Nigeria",-5
"Saudi Arabia","Nigeria",-4
"South Africa","Nigeria",-5
"Turkey","Nigeria",-5
"United Kingdom","Nigeria",-14.2
"United States","Nigeria",-4.4
"Israel","North Korea",-36.8
"Japan","North Korea",-36
"Myanmar","North Korea",-14
"Russia","North Korea",-2
"South Korea","North Korea",-10.6
"Sudan","North Korea",-10
"Syria","North Korea",-0.8
"United States","North Korea",-241.1
"Ethiopia","Norway",-12
"Rwanda","Norway",-9.5
"United Kingdom","Norway",-10
"Afghanistan","Pakistan",-322
"Cambodia","Pakistan",-5
"Canada","Pakistan",-0.3
"Denmark","Pakistan",-4
"Germany","Pakistan",-16.2
"India","Pakistan",-45
"New Zealand","Pakistan",-7
"Saudi Arabia","Pakistan",-16.4
"Spain","Pakistan",-35
"Suriname","Pakistan",-6
"Turkey","Pakistan",-2
"United Kingdom","Pakistan",-2
"United States","Pakistan",-73.8
