"country","year","month","sum"
"Pakistan",2011,6,4
"Iraq",2011,6,3
"Sudan",2011,6,3
"Australia",2011,6,3
"Iran",2011,6,3
"United States",2011,6,3
"Afghanistan",2011,6,2
"Central African Republic",2011,6,2
"China",2011,6,2
"Greece",2011,6,2
"India",2011,6,2
"Libya",2011,6,2
"Nigeria",2011,6,2
"Paraguay",2011,6,2
"Peru",2011,6,2
"Philippines",2011,6,2
"Somalia",2011,6,2
"Thailand",2011,6,2
"Turkey",2011,6,2
"Uganda",2011,6,2
"Algeria",2011,6,1
"Argentina",2011,6,1
"Azerbaijan",2011,6,1
"Bahrain",2011,6,1
"Bangladesh",2011,6,1
"Bolivia",2011,6,1
"Burkina Faso",2011,6,1
"Cambodia",2011,6,1
"Chile",2011,6,1
"Colombia",2011,6,1
"Congo",2011,6,1
"Egypt",2011,6,1
"Ethiopia",2011,6,1
"Haiti",2011,6,1
"Israel",2011,6,1
"Jordan",2011,6,1
"Kenya",2011,6,1
"Kuwait",2011,6,1
"Malaysia",2011,6,1
"Mali",2011,6,1
"Mauritania",2011,6,1
"Mexico",2011,6,1
"Morocco",2011,6,1
"Myanmar",2011,6,1
"North Korea",2011,6,1
"Russia",2011,6,1
"Senegal",2011,6,1
"South Korea",2011,6,1
"Spain",2011,6,1
"Syria",2011,6,1
"Tunisia",2011,6,1
"Vietnam",2011,6,1
"Yemen",2011,6,1
"Albania",2011,6,0
"Angola",2011,6,0
"Armenia",2011,6,0
"Australia",2011,6,0
"Austria",2011,6,0
"Bahamas",2011,6,0
"Barbados",2011,6,0
"Belarus",2011,6,0
"Belgium",2011,6,0
"Belize",2011,6,0
"Benin",2011,6,0
"Bhutan",2011,6,0
"Bosnia and Herzegovina",2011,6,0
"Botswana",2011,6,0
"Brazil",2011,6,0
"Bulgaria",2011,6,0
"Burundi",2011,6,0
"Cameroon",2011,6,0
"Canada",2011,6,0
"Cape Verde",2011,6,0
"Chad",2011,6,0
"Comoros",2011,6,0
"Costa Rica",2011,6,0
"Cote d'Ivoire",2011,6,0
"Croatia",2011,6,0
"Cuba",2011,6,0
"Cyprus",2011,6,0
"Czech Republic",2011,6,0
"Denmark",2011,6,0
"Djibouti",2011,6,0
"Dominican Republic",2011,6,0
"Ecuador",2011,6,0
"El Salvador",2011,6,0
"Equatorial Guinea",2011,6,0
"Eritrea",2011,6,0
"Estonia",2011,6,0
"Fiji",2011,6,0
"Finland",2011,6,0
"France",2011,6,0
"Gabon",2011,6,0
"Gambia",2011,6,0
"Georgia",2011,6,0
"Germany",2011,6,0
"Ghana",2011,6,0
"Guatemala",2011,6,0
"Guinea",2011,6,0
"Guinea-Bissau",2011,6,0
"Guyana",2011,6,0
"Honduras",2011,6,0
"Hungary",2011,6,0
"Iceland",2011,6,0
"Indonesia",2011,6,0
"Ireland",2011,6,0
"Italy",2011,6,0
"Jamaica",2011,6,0
"Japan",2011,6,0
"Kazakhstan",2011,6,0
"Kyrgyzstan",2011,6,0
"Laos",2011,6,0
"Latvia",2011,6,0
"Lebanon",2011,6,0
"Lesotho",2011,6,0
"Liberia",2011,6,0
"Lithuania",2011,6,0
"Luxembourg",2011,6,0
"Madagascar",2011,6,0
"Malawi",2011,6,0
"Mauritius",2011,6,0
"Mongolia",2011,6,0
"Mozambique",2011,6,0
"Namibia",2011,6,0
"Nepal",2011,6,0
"Netherlands",2011,6,0
"New Zealand",2011,6,0
"Nicaragua",2011,6,0
"Niger",2011,6,0
"Norway",2011,6,0
"Oman",2011,6,0
"Panama",2011,6,0
"Papua New Guinea",2011,6,0
"Poland",2011,6,0
"Portugal",2011,6,0
"Qatar",2011,6,0
"Romania",2011,6,0
"Rwanda",2011,6,0
"Sao Tome and Principe",2011,6,0
"Saudi Arabia",2011,6,0
"Seychelles",2011,6,0
"Sierra Leone",2011,6,0
"Singapore",2011,6,0
"Slovakia",2011,6,0
"Slovenia",2011,6,0
"Solomon Islands",2011,6,0
"South Africa",2011,6,0
"Sri Lanka",2011,6,0
"Suriname",2011,6,0
"Swaziland",2011,6,0
"Sweden",2011,6,0
"Switzerland",2011,6,0
"Tajikistan",2011,6,0
"Togo",2011,6,0
"Trinidad and Tobago",2011,6,0
"Turkmenistan",2011,6,0
"Ukraine",2011,6,0
"United Arab Emirates",2011,6,0
"United Kingdom",2011,6,0
"Uruguay",2011,6,0
"Uzbekistan",2011,6,0
"Venezuela",2011,6,0
"Zambia",2011,6,0
"Zimbabwe",2011,6,0
